Sequence|Question|Options|Answer
40|承上題，乙仍希望經營景觀咖啡小站，對清除環境污染亦無意見，但認為營業額百分之五的額度要求過高而不合理，試問乙應如何尋求救濟較為正確？|直接提出確認訴訟，確認此項要求違法而無效|0
41|行政機關辦理考試甄選時，考生如對結果不服，經訴願提起行政訴訟，行政法院對下列何者不得為司法審查？|依正確答案所為之評分結果|1
41|行政機關辦理考試甄選時，考生如對結果不服，經訴願提起行政訴訟，行政法院對下列何者不得為司法審查？|考量與考試無關事項|0
41|行政機關辦理考試甄選時，考生如對結果不服，經訴願提起行政訴訟，行政法院對下列何者不得為司法審查？|違反平等原則|0
41|行政機關辦理考試甄選時，考生如對結果不服，經訴願提起行政訴訟，行政法院對下列何者不得為司法審查？|考量逾越裁量權限|0
42|下列何者不屬於政府機關捐贈設立之財團法人？|二二八事件紀念基金會|0
42|下列何者不屬於政府機關捐贈設立之財團法人？|國家實驗研究院|0
42|下列何者不屬於政府機關捐贈設立之財團法人？|經濟部車輛研究測試中心|0
42|下列何者不屬於政府機關捐贈設立之財團法人？|三一九槍擊事件真相調查特別委員會|1
43|下列何項行政處分得為附款？|行政院勞工委員會衡酌我國勞工市場需求，發給A公司外籍勞工聘僱許可|1
43|下列何項行政處分得為附款？|新北市政府依水污染防治法之規定，對惡意繞流排放污水之公司處最高新臺幣30萬元罰鍰|0
43|下列何項行政處分得為附款？|經濟部依公司法規定，對於合於公司設立登記條件之申請人，發給公司執照|0
43|下列何項行政處分得為附款？|行政院農業委員會依漁業法規定，對於違反漁業法規定情節重大之漁船，廢止漁業執照之處分|0
44|臺南市民晨間於該市中山公園內慢跑及做體操，其行為屬於下列何者？|公物之一般使用|1
44|臺南市民晨間於該市中山公園內慢跑及做體操，其行為屬於下列何者？|公物之許可使用|0
44|臺南市民晨間於該市中山公園內慢跑及做體操，其行為屬於下列何者？|公物之特許使用|0
44|臺南市民晨間於該市中山公園內慢跑及做體操，其行為屬於下列何者？|公物之習慣使用|0
45|A地號土地由甲、乙、丙3人所共有，稅捐稽徵機關僅對甲為地價稅課稅通知，並為合法送達，則該行政處分之效力是否及於乙、丙2人？|當然及於乙、丙2人|0
45|A地號土地由甲、乙、丙3人所共有，稅捐稽徵機關僅對甲為地價稅課稅通知，並為合法送達，則該行政處分之效力是否及於乙、丙2人？|應視乙、丙是否知悉該課稅通知而定|0
45|A地號土地由甲、乙、丙3人所共有，稅捐稽徵機關僅對甲為地價稅課稅通知，並為合法送達，則該行政處分之效力是否及於乙、丙2人？|效力不及於乙、丙2人|1
45|A地號土地由甲、乙、丙3人所共有，稅捐稽徵機關僅對甲為地價稅課稅通知，並為合法送達，則該行政處分之效力是否及於乙、丙2人？|乙、丙抗辯時，該課稅通知始不對其發生效力|0
46|有關區分公權力行政與私經濟行政之敘述，何者錯誤？|有關上下秩序關係之事項（即強制與服從關係），多屬公權力行政，平等關係之事項多屬私經濟行政|0
46|有關區分公權力行政與私經濟行政之敘述，何者錯誤？|臺灣省放領公有耕地扶植自耕農實施辦法，將公有耕地放領於人民，其因放領所生之爭執，經司法院釋字第89號解釋，認為係行政事件，應循行政爭訟程序請求救濟|1
46|有關區分公權力行政與私經濟行政之敘述，何者錯誤？|行政機關就耕地三七五減租條例第19條所為耕地准否收回自耕之核定與調處，經司法院釋字第128號解釋，認為係屬公權力行政，應循行政爭訟程序請求救濟|0
46|有關區分公權力行政與私經濟行政之敘述，何者錯誤？|國民住宅主管機關就國民住宅及基地為收回之決定，經司法院釋字第540號解釋，認為係私法事件，應循民事訴訟程序解決爭議|0
47|甲、乙2人分別飲酒後駕車，經警方攔檢查獲。因其酒精濃度均已達刑事制裁之標準，警方乃將2人分別移送地檢署偵辦。甲之部分，經檢察官予以不起訴處分確定。道路交通主管機關應如何處理？|應尊重檢察官偵查之結果，不得再課處某甲罰鍰，亦不得吊扣其駕駛執照|0
47|甲、乙2人分別飲酒後駕車，經警方攔檢查獲。因其酒精濃度均已達刑事制裁之標準，警方乃將2人分別移送地檢署偵辦。甲之部分，經檢察官予以不起訴處分確定。道路交通主管機關應如何處理？|應尊重檢察官偵查之結果，不得再課處某甲罰鍰，但仍得吊扣其駕駛執照|0
47|甲、乙2人分別飲酒後駕車，經警方攔檢查獲。因其酒精濃度均已達刑事制裁之標準，警方乃將2人分別移送地檢署偵辦。甲之部分，經檢察官予以不起訴處分確定。道路交通主管機關應如何處理？|仍得課處某甲罰鍰，但不得吊扣其駕駛執照|0
47|甲、乙2人分別飲酒後駕車，經警方攔檢查獲。因其酒精濃度均已達刑事制裁之標準，警方乃將2人分別移送地檢署偵辦。甲之部分，經檢察官予以不起訴處分確定。道路交通主管機關應如何處理？|仍得課處某甲罰鍰，亦得吊扣其駕駛執照|1
48|承上題，檢察官將乙起訴，經法院判決徒刑確定，並不得易科罰金。道路交通主管機關應如何處理？|不得再課處某乙罰鍰，亦不得吊扣其駕駛執照|0
48|承上題，檢察官將乙起訴，經法院判決徒刑確定，並不得易科罰金。道路交通主管機關應如何處理？|不得再課處某乙罰鍰，但仍得吊扣其駕駛執照|1
48|承上題，檢察官將乙起訴，經法院判決徒刑確定，並不得易科罰金。道路交通主管機關應如何處理？|仍得課處某乙罰鍰，但不得吊扣其駕駛執照|0
48|承上題，檢察官將乙起訴，經法院判決徒刑確定，並不得易科罰金。道路交通主管機關應如何處理？|仍得課處某乙罰鍰，亦得吊扣其駕駛執照|0
49|下列何者不屬於我國行政管轄權競合之解決方法？|優先受理者管轄|0
49|下列何者不屬於我國行政管轄權競合之解決方法？|有關機關協商解決|0
49|下列何者不屬於我國行政管轄權競合之解決方法？|共同上級機關指定管轄|0
49|下列何者不屬於我國行政管轄權競合之解決方法？|有關之人民與相關機關協商|1
50|行政程序法有關「補正」之規定，下列何者正確？|行政處分瑕疵之補正，原則上應於訴願程序終結前完成|1
50|行政程序法有關「補正」之規定，下列何者正確？|行政處分之補正，不限於程序或方式之瑕疵，實體法上之瑕疵亦得補正|0
50|行政程序法有關「補正」之規定，下列何者正確？|須經申請始得作成之行政處分，若當事人事前未曾提出申請，即使於事後提出申請者，亦不得補正該瑕疵|0
50|行政程序法有關「補正」之規定，下列何者正確？|行政處分之任何程序瑕疵，均得於任何時期補正|0
51|下列關於訴訟類型之敘述，何者正確？|人民因中央或地方機關之違法或不當行政處分，認為損害其權利或法律上之利益，經依訴願法提起訴願而不服其決定，或提起訴願逾3個月不為決定，或延長訴願決定期間逾2個月不為決定者，得向行政法院提起撤銷訴訟|0
51|下列關於訴訟類型之敘述，何者正確？|人民因中央或地方機關對其依法申請之案件，予以駁回，認為其經濟上利益受違法損害者，經訴願程序後，得向行政法院提起請求撤銷該駁回處分之訴訟及命該機關應為特定內容行政處分之訴訟|0
51|下列關於訴訟類型之敘述，何者正確？|於原告有即受確認判決之法律上利益者，得提起確認已執行而無回復原狀可能之行政處分或已消滅之行政處分為違法之訴訟|1
51|下列關於訴訟類型之敘述，何者正確？|訴願人以外之利害關係人，認為訴願決定，損害其權利或法律上之利益者，應經訴願程序後向行政法院提起撤銷訴訟|0
52|甲廣告商為某徵信社拍攝電視廣告，僱用7歲童星乙代言。因情節涉及外遇蒐證議題，甲主事務所所在地A市政府認定甲僱用乙代言該廣告，業已妨礙乙之身心健康發展，違反兒童及少年福利與權益保障法不得對兒童有「利用從事有害健康等危害性活動或欺騙之行為」規定，根據同法處罰規定，課處甲罰鍰，並公告姓名。嗣檢察官認為甲僱用未滿15歲之乙從事工作，有違反勞動基準法「雇主不得僱用未滿15歲之人從事工作」刑罰規定之嫌，遂主動偵辦。檢察官後雖確認甲有觸法之事實，但考量到其係初犯，且願以製作兒童保護公益廣告彌補過錯，最終對甲作出緩起訴處分。下列之情形何者正確？|A市政府應廢止先前對甲所為之罰鍰及公告姓名處分，並回復原狀|0
52|甲廣告商為某徵信社拍攝電視廣告，僱用7歲童星乙代言。因情節涉及外遇蒐證議題，甲主事務所所在地A市政府認定甲僱用乙代言該廣告，業已妨礙乙之身心健康發展，違反兒童及少年福利與權益保障法不得對兒童有「利用從事有害健康等危害性活動或欺騙之行為」規定，根據同法處罰規定，課處甲罰鍰，並公告姓名。嗣檢察官認為甲僱用未滿15歲之乙從事工作，有違反勞動基準法「雇主不得僱用未滿15歲之人從事工作」刑罰規定之嫌，遂主動偵辦。檢察官後雖確認甲有觸法之事實，但考量到其係初犯，且願以製作兒童保護公益廣告彌補過錯，最終對甲作出緩起訴處分。下列之情形何者正確？|A市政府應廢止先前對甲所為之罰鍰處分，但公告姓名仍可保留|0
52|甲廣告商為某徵信社拍攝電視廣告，僱用7歲童星乙代言。因情節涉及外遇蒐證議題，甲主事務所所在地A市政府認定甲僱用乙代言該廣告，業已妨礙乙之身心健康發展，違反兒童及少年福利與權益保障法不得對兒童有「利用從事有害健康等危害性活動或欺騙之行為」規定，根據同法處罰規定，課處甲罰鍰，並公告姓名。嗣檢察官認為甲僱用未滿15歲之乙從事工作，有違反勞動基準法「雇主不得僱用未滿15歲之人從事工作」刑罰規定之嫌，遂主動偵辦。檢察官後雖確認甲有觸法之事實，但考量到其係初犯，且願以製作兒童保護公益廣告彌補過錯，最終對甲作出緩起訴處分。下列之情形何者正確？|A市政府可保留先前對甲所為之罰鍰處分，但應廢止公告姓名之處分，並回復原狀|0
52|甲廣告商為某徵信社拍攝電視廣告，僱用7歲童星乙代言。因情節涉及外遇蒐證議題，甲主事務所所在地A市政府認定甲僱用乙代言該廣告，業已妨礙乙之身心健康發展，違反兒童及少年福利與權益保障法不得對兒童有「利用從事有害健康等危害性活動或欺騙之行為」規定，根據同法處罰規定，課處甲罰鍰，並公告姓名。嗣檢察官認為甲僱用未滿15歲之乙從事工作，有違反勞動基準法「雇主不得僱用未滿15歲之人從事工作」刑罰規定之嫌，遂主動偵辦。檢察官後雖確認甲有觸法之事實，但考量到其係初犯，且願以製作兒童保護公益廣告彌補過錯，最終對甲作出緩起訴處分。下列之情形何者正確？|A市政府可保留先前對甲所為之罰鍰及公告姓名之處分|1
53|承上題，若甲不服A市政府公告其公司名稱，而欲提起行政訴訟者，則應選擇何種之訴訟類型？|一般給付訴訟|0
53|承上題，若甲不服A市政府公告其公司名稱，而欲提起行政訴訟者，則應選擇何種之訴訟類型？|確認行政處分違法訴訟連結一般給付訴訟|0
53|承上題，若甲不服A市政府公告其公司名稱，而欲提起行政訴訟者，則應選擇何種之訴訟類型？|撤銷訴訟合併回復原狀之聲請|1
53|承上題，若甲不服A市政府公告其公司名稱，而欲提起行政訴訟者，則應選擇何種之訴訟類型？|撤銷訴訟連結課予義務訴訟|0
54|承上題，各縣市政府為保障兒童及少年身心健康發展，乃達成抵制該支廣告於各自行政區域內透過有線電視系統播送之共識。南部B縣政府果查獲該支廣告於其境內由丙經營之有線電視系統中，在晚間六點闔家觀賞節目時段強力播送，遂命丙將該支廣告下架。該命廣告下架之行為屬性為何？|裁罰性之不利處分|0
54|承上題，各縣市政府為保障兒童及少年身心健康發展，乃達成抵制該支廣告於各自行政區域內透過有線電視系統播送之共識。南部B縣政府果查獲該支廣告於其境內由丙經營之有線電視系統中，在晚間六點闔家觀賞節目時段強力播送，遂命丙將該支廣告下架。該命廣告下架之行為屬性為何？|非裁罰性之不利處分|1
54|承上題，各縣市政府為保障兒童及少年身心健康發展，乃達成抵制該支廣告於各自行政區域內透過有線電視系統播送之共識。南部B縣政府果查獲該支廣告於其境內由丙經營之有線電視系統中，在晚間六點闔家觀賞節目時段強力播送，遂命丙將該支廣告下架。該命廣告下架之行為屬性為何？|行政執行行為|0
54|承上題，各縣市政府為保障兒童及少年身心健康發展，乃達成抵制該支廣告於各自行政區域內透過有線電視系統播送之共識。南部B縣政府果查獲該支廣告於其境內由丙經營之有線電視系統中，在晚間六點闔家觀賞節目時段強力播送，遂命丙將該支廣告下架。該命廣告下架之行為屬性為何？|行政警告行為|0
55|依行政訴訟法規定，下列關於訴訟移送之敘述，何者正確？|行政法院應將訴訟移送至其他法院者，應暫依行政訴訟法之規定徵收其訴訟費用|0
55|依行政訴訟法規定，下列關於訴訟移送之敘述，何者正確？|應行徵收之訴訟費用，原告未繳納前，行政法院應命原告補繳後始得為移送裁定|0
55|依行政訴訟法規定，下列關於訴訟移送之敘述，何者正確？|應以裁定移送訴訟至其他法院，而數法院有管轄權者，由為移送之法院決定適當之受移送法院，原告不得指定法院|0
55|依行政訴訟法規定，下列關於訴訟移送之敘述，何者正確？|移送之裁定確定時，受移送之法院認其亦無受理訴訟權限者，應以裁定停止訴訟程序，並聲請司法院大法官解釋|1
56|聯合國安理會根據憲章第七章所作成之決議：|對我國並無拘束力|0
56|聯合國安理會根據憲章第七章所作成之決議：|在我國退出聯合國之前對我國有拘束力|0
56|聯合國安理會根據憲章第七章所作成之決議：|由我國自行決定是否對我國有拘束力|0
56|聯合國安理會根據憲章第七章所作成之決議：|對我國應有拘束力|1
57|國家之領土通常分為陸地、沿海地區及二者之上空，即領陸、領海及領空。此領土係置於一國國家主權下界定之區域，該國可行使排他性之權力。以下敘述何者錯誤？|國家對其領空可行使主權，倘若一架不明國籍之民用航空器進入甲國之領空，經警告降落後，該飛機仍繼續飛行，甲國基於修正後之芝加哥民航公約第3條，以「維護國家安全免受恐怖攻擊」之理由，得將該飛航中之民用航空器擊落|1
57|國家之領土通常分為陸地、沿海地區及二者之上空，即領陸、領海及領空。此領土係置於一國國家主權下界定之區域，該國可行使排他性之權力。以下敘述何者錯誤？|國家對於無主地可行使先占，其條件是該土地必須不屬於任何國家之領土、國家將其置於占有之下並意圖取得該地主權、並且行使某些行政管理權力|0
57|國家之領土通常分為陸地、沿海地區及二者之上空，即領陸、領海及領空。此領土係置於一國國家主權下界定之區域，該國可行使排他性之權力。以下敘述何者錯誤？|國家對於地球上之部分地區或地球外之地區，不得主張領土之先占或時效取得，如南極、公海、月球等|0
57|國家之領土通常分為陸地、沿海地區及二者之上空，即領陸、領海及領空。此領土係置於一國國家主權下界定之區域，該國可行使排他性之權力。以下敘述何者錯誤？|國家可經由條約設定國際地役，而使領土受到限制。如梵諦岡要求義大利禁止在梵諦岡附近建築可以俯視梵諦岡之建築物，係依據拉特朗條約第7條（義梵雙邊條約）關於國際地役之原理|0
58|甲國與乙國有正式外交關係，但甲國駐在乙國之大使館接獲可靠情報顯示，乙國一群政治激進分子將派遣恐怖分子混入一場在甲國大使館前進行之和平示威遊行，並對甲國大使館進行攻擊。試問以下敘述何者正確？|如懷疑遭自殺式炸彈攻擊，乙國政府得派軍隊進入甲國使館保護大使與相關外交人員之生命安全|0
58|甲國與乙國有正式外交關係，但甲國駐在乙國之大使館接獲可靠情報顯示，乙國一群政治激進分子將派遣恐怖分子混入一場在甲國大使館前進行之和平示威遊行，並對甲國大使館進行攻擊。試問以下敘述何者正確？|對於可疑之外交郵袋，乙國得開封檢查|0
58|甲國與乙國有正式外交關係，但甲國駐在乙國之大使館接獲可靠情報顯示，乙國一群政治激進分子將派遣恐怖分子混入一場在甲國大使館前進行之和平示威遊行，並對甲國大使館進行攻擊。試問以下敘述何者正確？|乙國政府得向法院聲請搜索與扣押使館內之檔案與文件，作為刑事證據|0
58|甲國與乙國有正式外交關係，但甲國駐在乙國之大使館接獲可靠情報顯示，乙國一群政治激進分子將派遣恐怖分子混入一場在甲國大使館前進行之和平示威遊行，並對甲國大使館進行攻擊。試問以下敘述何者正確？|若甲國大使館人員被恐怖分子謀殺，乙國政府應依乙國國內法對恐怖分子予以適當之追訴及處罰|1
59|下列有關習慣國際法之敘述，何者正確？|條約相關國際法之適用，應依據維也納《條約法公約》，而《條約法公約》已將條約習慣國際法成文化，因此不再適用習慣國際法|0
59|下列有關習慣國際法之敘述，何者正確？|習慣國際法必須經歷相當長時間累積始有可能形成|0
59|下列有關習慣國際法之敘述，何者正確？|習慣國際法在當今國際社會中已然不具任何作用|0
59|下列有關習慣國際法之敘述，何者正確？|習慣國際法之形成，所需經歷之時間，根據個案而有不同，不能一概而論|1
60|下列有關引渡基本原則之論述，何者錯誤？|雖非絕對，但原則上僅於存有雙邊條約之情況下，始有引渡之可能|0
60|下列有關引渡基本原則之論述，何者錯誤？|國民不引渡原則不能更改，雙邊引渡條約中不得規定國民之引渡|1
60|下列有關引渡基本原則之論述，何者錯誤？|政治犯不引渡原則並非毫無變更之可能，國家仍可在若干例外情況下將政治犯予以引渡|0
60|下列有關引渡基本原則之論述，何者錯誤？|縱使雙方不存有引渡條約，若內國法並不禁止，則國家仍可基於「國際睦誼」（international comity）考量，同意引渡|0
61|就條約中的「保留條款」而言，1969維也納《條約法公約》的態度是：|未規定|0
61|就條約中的「保留條款」而言，1969維也納《條約法公約》的態度是：|不允許|0
61|就條約中的「保留條款」而言，1969維也納《條約法公約》的態度是：|任何保留都允許|0
61|就條約中的「保留條款」而言，1969維也納《條約法公約》的態度是：|視保留之內容而定|1
62|下列何者無締結條約的能力？|國家|0
62|下列何者無締結條約的能力？|教廷|0
62|下列何者無締結條約的能力？|個人|1
62|下列何者無締結條約的能力？|巴勒斯坦|0
63|捷克斯洛伐克聯邦分裂成兩國時，兩國在聯合國會籍之處理方法是：|捷克會籍不變，斯洛伐克申請入會|0
63|捷克斯洛伐克聯邦分裂成兩國時，兩國在聯合國會籍之處理方法是：|兩國同時申請新會籍|1
63|捷克斯洛伐克聯邦分裂成兩國時，兩國在聯合國會籍之處理方法是：|捷克以宗主國身分為斯洛伐克申請新會籍|0
63|捷克斯洛伐克聯邦分裂成兩國時，兩國在聯合國會籍之處理方法是：|捷克會籍不變，斯洛伐克取得副會員國身分|0
64|下列論述何者為錯誤？|1982年聯合國海洋法公約（簡稱公約）規定領海寬度上限為12海里|0
64|下列論述何者為錯誤？|「公約」中的專屬經濟海域（EEZ）制度，授權國家對於距離領海基線200海里以內的沈船，行使探勘及開發之主權權利|1
64|下列論述何者為錯誤？|「公約」中的大陸礁層，得擴及於距離領海基線350海里或2500公尺等深線外100海里|0
64|下列論述何者為錯誤？|任何沿海國，當然得行使大陸礁層制度下的權利|0
65|國家豁免當前的趨勢是：|由國家豁免走向國家行為論|0
65|國家豁免當前的趨勢是：|由國家豁免走向外交轄免|0
65|國家豁免當前的趨勢是：|由限制豁免論走向放棄豁免論|0
65|國家豁免當前的趨勢是：|由絕對豁免論走向限制豁免論|1
66|我國人甲與乙參加旅行團出國旅遊，在印度時兩人大打出手，回國後，甲告乙傷害並請求損害賠償。下列敘述何者正確？|侵權行為之行為地在印度，故我國法院應以印度法為準據法|0
66|我國人甲與乙參加旅行團出國旅遊，在印度時兩人大打出手，回國後，甲告乙傷害並請求損害賠償。下列敘述何者正確？|甲與乙於起訴後得約定以印度法為準據法|0
66|我國人甲與乙參加旅行團出國旅遊，在印度時兩人大打出手，回國後，甲告乙傷害並請求損害賠償。下列敘述何者正確？|由於甲、乙均為我國國民，旅遊之出發地及終點皆為我國，故應依我國法|1
66|我國人甲與乙參加旅行團出國旅遊，在印度時兩人大打出手，回國後，甲告乙傷害並請求損害賠償。下列敘述何者正確？|若當事人無法就印度法為舉證，我國法院只好以法庭地法替代適用|0
67|A國人甲與B國人乙交往多年，育有一子丙，之後顧及丙之生活適應與身心成長問題，甲、乙兩人於是結婚，並因工作關係，設定住所於臺北。下列敘述何者正確？|在甲、乙結婚後，丙是否取得婚生子女地位，依甲或乙一方之本國法定之，儘量承認子女之婚生性|0
67|A國人甲與B國人乙交往多年，育有一子丙，之後顧及丙之生活適應與身心成長問題，甲、乙兩人於是結婚，並因工作關係，設定住所於臺北。下列敘述何者正確？|在甲、乙結婚後，丙是否取得婚生子女地位，應依妻與夫結婚時雙方之本國法是否皆認為係婚生子女而定之|0
67|A國人甲與B國人乙交往多年，育有一子丙，之後顧及丙之生活適應與身心成長問題，甲、乙兩人於是結婚，並因工作關係，設定住所於臺北。下列敘述何者正確？|在甲、乙結婚後，丙是否取得婚生子女地位，應依中華民國法律，即夫妻之共同住所地法定之|1
67|A國人甲與B國人乙交往多年，育有一子丙，之後顧及丙之生活適應與身心成長問題，甲、乙兩人於是結婚，並因工作關係，設定住所於臺北。下列敘述何者正確？|在甲、乙結婚後，丙是否取得婚生子女地位，應依夫妻之共同本國法定之，但亦可依甲或乙一方之本國法定之|0
68|原告A國法人甲主張，與被告我國法人乙約定由甲授權乙在我國播放卡通片。雙方約定授權金分四期給付，契約中約定準據法為A國法。乙在電匯第一期授權金後，逾期並經甲催告仍藉口拖延給付其他各期之授權金。甲遂向我國法院起訴請求乙給付授權金與法定遲延利息等。甲所主張的請求權基礎皆為我國民法上的規定，而乙僅抗辯我國法院之國際裁判管轄權，對於本案問題並未答辯。我國法院直接適用我國民法之規定判決甲勝訴。問：我國法院的判決有無違背法令？|不違背法令。當事人在訴訟上未為主張或抗辯應適用外國法時，直接法源當然為本國民商法，法院本應依職權適用我國法為判決|0
68|原告A國法人甲主張，與被告我國法人乙約定由甲授權乙在我國播放卡通片。雙方約定授權金分四期給付，契約中約定準據法為A國法。乙在電匯第一期授權金後，逾期並經甲催告仍藉口拖延給付其他各期之授權金。甲遂向我國法院起訴請求乙給付授權金與法定遲延利息等。甲所主張的請求權基礎皆為我國民法上的規定，而乙僅抗辯我國法院之國際裁判管轄權，對於本案問題並未答辯。我國法院直接適用我國民法之規定判決甲勝訴。問：我國法院的判決有無違背法令？|違背法令。法院應依職權適用涉外民事法律適用法選擇準據法，因為我國國際私法為強行規範，並非任意規範|1
68|原告A國法人甲主張，與被告我國法人乙約定由甲授權乙在我國播放卡通片。雙方約定授權金分四期給付，契約中約定準據法為A國法。乙在電匯第一期授權金後，逾期並經甲催告仍藉口拖延給付其他各期之授權金。甲遂向我國法院起訴請求乙給付授權金與法定遲延利息等。甲所主張的請求權基礎皆為我國民法上的規定，而乙僅抗辯我國法院之國際裁判管轄權，對於本案問題並未答辯。我國法院直接適用我國民法之規定判決甲勝訴。問：我國法院的判決有無違背法令？|違背法令。法院應該尊重當事人的真意，問清楚他們到底要適用本國法還是外國法|0
68|原告A國法人甲主張，與被告我國法人乙約定由甲授權乙在我國播放卡通片。雙方約定授權金分四期給付，契約中約定準據法為A國法。乙在電匯第一期授權金後，逾期並經甲催告仍藉口拖延給付其他各期之授權金。甲遂向我國法院起訴請求乙給付授權金與法定遲延利息等。甲所主張的請求權基礎皆為我國民法上的規定，而乙僅抗辯我國法院之國際裁判管轄權，對於本案問題並未答辯。我國法院直接適用我國民法之規定判決甲勝訴。問：我國法院的判決有無違背法令？|不違背法令。當事人在訴訟上未主張或抗辯法院應適用外國法時，可以視為兩造就適用我國法為準據法有默示的合意|0
69|我國籍女子甲與法國籍男子乙結婚後定居於臺北，兩人就財產關係並無任何約定。在未告知乙的情形下，甲將結婚後所取得、所有權登記於甲名下之建物A出賣於丙，並辦妥所有權移轉登記，甲於收受丙之價金後消失不見蹤影，問乙可否請求丙返還A屋並塗銷所有權移轉登記？|可以。準據法為夫之本國法即法國法。依照法國民法的規定，A為甲乙共有|0
69|我國籍女子甲與法國籍男子乙結婚後定居於臺北，兩人就財產關係並無任何約定。在未告知乙的情形下，甲將結婚後所取得、所有權登記於甲名下之建物A出賣於丙，並辦妥所有權移轉登記，甲於收受丙之價金後消失不見蹤影，問乙可否請求丙返還A屋並塗銷所有權移轉登記？|可以。準據法為不動產所在地法即我國法，依照我國民法的規定，A為甲乙共有|0
69|我國籍女子甲與法國籍男子乙結婚後定居於臺北，兩人就財產關係並無任何約定。在未告知乙的情形下，甲將結婚後所取得、所有權登記於甲名下之建物A出賣於丙，並辦妥所有權移轉登記，甲於收受丙之價金後消失不見蹤影，問乙可否請求丙返還A屋並塗銷所有權移轉登記？|不可以。準據法為共同住所地法即我國法，依照我國民法的規定，A為甲所有之財產|1
69|我國籍女子甲與法國籍男子乙結婚後定居於臺北，兩人就財產關係並無任何約定。在未告知乙的情形下，甲將結婚後所取得、所有權登記於甲名下之建物A出賣於丙，並辦妥所有權移轉登記，甲於收受丙之價金後消失不見蹤影，問乙可否請求丙返還A屋並塗銷所有權移轉登記？|不可以。準據法為不動產所在地法即我國法，A登記於甲的名下，乙無權干涉|0
70|關於結婚之準據法，下列敘述何者正確？|關於結婚之方式，應適用雙方當事人之本國法|0
70|關於結婚之準據法，下列敘述何者正確？|男女雙方之結婚年齡應各自適用男方或女方之本國法|1
70|關於結婚之準據法，下列敘述何者正確？|是否在禁止結婚（禁婚親）之範圍，應適用男方之本國法|0
70|關於結婚之準據法，下列敘述何者正確？|監護人與受監護人是否得結婚，應適用受監護人之本國法|0
71|A國人甲男與A國人乙女，2007年於臺北市結婚，婚後定居於臺北市，2年多前乙生育一子丙，有A國國籍。數週前，甲於高雄市因意外身故，已懷胎的乙驚聞噩耗，悲傷導致早產，早產兒丁在醫院保溫箱3小時後死亡。如我國法院應在甲的遺產繼承訴訟中，確認丁是否有權繼承甲的遺產，則就丁的權利能力問題，應如何選擇或適用相關法律？|準據法為A國法及我國法，合併適用|0
71|A國人甲男與A國人乙女，2007年於臺北市結婚，婚後定居於臺北市，2年多前乙生育一子丙，有A國國籍。數週前，甲於高雄市因意外身故，已懷胎的乙驚聞噩耗，悲傷導致早產，早產兒丁在醫院保溫箱3小時後死亡。如我國法院應在甲的遺產繼承訴訟中，確認丁是否有權繼承甲的遺產，則就丁的權利能力問題，應如何選擇或適用相關法律？|準據法為A國法或我國法，擇一適用|0
71|A國人甲男與A國人乙女，2007年於臺北市結婚，婚後定居於臺北市，2年多前乙生育一子丙，有A國國籍。數週前，甲於高雄市因意外身故，已懷胎的乙驚聞噩耗，悲傷導致早產，早產兒丁在醫院保溫箱3小時後死亡。如我國法院應在甲的遺產繼承訴訟中，確認丁是否有權繼承甲的遺產，則就丁的權利能力問題，應如何選擇或適用相關法律？|以我國法為準據法|0
71|A國人甲男與A國人乙女，2007年於臺北市結婚，婚後定居於臺北市，2年多前乙生育一子丙，有A國國籍。數週前，甲於高雄市因意外身故，已懷胎的乙驚聞噩耗，悲傷導致早產，早產兒丁在醫院保溫箱3小時後死亡。如我國法院應在甲的遺產繼承訴訟中，確認丁是否有權繼承甲的遺產，則就丁的權利能力問題，應如何選擇或適用相關法律？|以A國法為準據法|1
72|甲為孤兒，父母不詳，出生於中華民國，3歲時被A國人乙收養，關於甲、乙間父母子女親權之權利義務問題，下列敘述何者正確？|甲與乙為法律擬制而生之親子關係，其父母子女間之法律關係，應顧及收養者之利益，以收養者之本國法為準據法|0
72|甲為孤兒，父母不詳，出生於中華民國，3歲時被A國人乙收養，關於甲、乙間父母子女親權之權利義務問題，下列敘述何者正確？|涉外民事法律適用法第55條所稱之父母子女間法律關係，包含父母與未成年子女間之扶養與繼承問題|0
72|甲為孤兒，父母不詳，出生於中華民國，3歲時被A國人乙收養，關於甲、乙間父母子女親權之權利義務問題，下列敘述何者正確？|乙對於甲親權之權利義務關係，依保護子女利益之原則，僅以子女之本國法為準據法|1
72|甲為孤兒，父母不詳，出生於中華民國，3歲時被A國人乙收養，關於甲、乙間父母子女親權之權利義務問題，下列敘述何者正確？|乙對於甲親權之權利義務關係，為兼顧父母子女利益以及男女平等原則，我國現行法規定採母或父之本國法為原則|0
73|我國籍18歲未婚之甲，兩個月前到A國遊學時在當地蒐購名牌精品皮包，並與乙訂購店內缺貨之全部當季商品，約定由乙負責空運商品到我國後，由甲一併給付商品價金與運費。甲返國後即對其浪費行為心生懊悔，當商品運到我國後，甲以其為限制行為能力人且其父母拒絕承認為由，主張其在A國所為法律行為無效，惟18歲之甲依照A國法律已經成年。依照現行涉外民事法律適用法（下稱本法）的規定，下列敘述何者正確？|依照本法第38條第1項，準據法為物之所在地法A國法，故甲有行為能力|0
