Sequence|Question|Options|Answer
24|要保人甲以自己為被保險人，向乙保險公司投保傷害保險，約定保險金額新臺幣100萬元。在保險期間，甲於夜間侵入他人7樓之住宅企圖行竊，為屋主發現，情急之下，從陽台窗戶爬出，不慎摔落地面致死。乙保險公司應否負給付保險金之責？|無須負保險責任，因為甲之行為為故意行為，屬法定除外危險|0
24|要保人甲以自己為被保險人，向乙保險公司投保傷害保險，約定保險金額新臺幣100萬元。在保險期間，甲於夜間侵入他人7樓之住宅企圖行竊，為屋主發現，情急之下，從陽台窗戶爬出，不慎摔落地面致死。乙保險公司應否負給付保險金之責？|無須負保險責任，因為甲之行為為犯罪行為，屬法定除外危險|1
24|要保人甲以自己為被保險人，向乙保險公司投保傷害保險，約定保險金額新臺幣100萬元。在保險期間，甲於夜間侵入他人7樓之住宅企圖行竊，為屋主發現，情急之下，從陽台窗戶爬出，不慎摔落地面致死。乙保險公司應否負給付保險金之責？|無須負保險責任，因為甲之死亡並非意外事故所致|0
24|要保人甲以自己為被保險人，向乙保險公司投保傷害保險，約定保險金額新臺幣100萬元。在保險期間，甲於夜間侵入他人7樓之住宅企圖行竊，為屋主發現，情急之下，從陽台窗戶爬出，不慎摔落地面致死。乙保險公司應否負給付保險金之責？|應負保險責任，因為甲已死亡，依刑事訴訟法不可能受有罪判決，故不符合保險法上「犯罪行為」之定義|0
25|下列何人縱已知悉相關事實，要保人仍不得依保險法第62條主張不負通知義務？|保險人指定之體檢醫生|0
25|下列何人縱已知悉相關事實，要保人仍不得依保險法第62條主張不負通知義務？|保險人之業務員|0
25|下列何人縱已知悉相關事實，要保人仍不得依保險法第62條主張不負通知義務？|保險代理人之業務員|0
25|下列何人縱已知悉相關事實，要保人仍不得依保險法第62條主張不負通知義務？|保險經紀人之業務員|1
26|票據在我國之法律體系內可以作為支付之工具，亦可作為擔保之工具，試問下列敘述何者錯誤？|一張票據上只有發票人之簽名，與一張票據上有發票人及數個背書人之簽名，其經濟價值相同，獲得償還之機會亦相同|1
26|票據在我國之法律體系內可以作為支付之工具，亦可作為擔保之工具，試問下列敘述何者錯誤？|支票經付款人保付者，除非該付款金融機構倒閉，否則一定會得到付款|0
26|票據在我國之法律體系內可以作為支付之工具，亦可作為擔保之工具，試問下列敘述何者錯誤？|匯款經付款人承兌者，承兌人對於該匯票債務之清償責任將居於第一順位，而先於發票人及其他背書人|0
26|票據在我國之法律體系內可以作為支付之工具，亦可作為擔保之工具，試問下列敘述何者錯誤？|以銀行為擔當付款人之支票，銀行並無擔保付款之責任|0
27|下列對票據之背書與保證之敘述，何者錯誤？|票據之保證與背書連續無關|0
27|下列對票據之背書與保證之敘述，何者錯誤？|匯票及本票均得適用背書及保證|0
27|下列對票據之背書與保證之敘述，何者錯誤？|行為人為背書及保證，均須簽名或蓋章|0
27|下列對票據之背書與保證之敘述，何者錯誤？|本票之背書及保證均在擔保承兌及付款|1
28|甲不慎遺失其所有之兩張空白支票與開立支票帳戶之印章一枚，其中一張空白支票為乙拾得，乙即盜刻甲之印章，填妥應記載事項後，向丙銀行請求付款；另一張空白支票與印章為丁拾得，丁於填妥應記載事項後，將拾得之印章蓋於發票人簽名處，向丙銀行請求付款。請問依據我國票據法規定，下列敘述何者正確？|丙對於乙丁所持支票上印章之真偽，不負認定之責|0
28|甲不慎遺失其所有之兩張空白支票與開立支票帳戶之印章一枚，其中一張空白支票為乙拾得，乙即盜刻甲之印章，填妥應記載事項後，向丙銀行請求付款；另一張空白支票與印章為丁拾得，丁於填妥應記載事項後，將拾得之印章蓋於發票人簽名處，向丙銀行請求付款。請問依據我國票據法規定，下列敘述何者正確？|丙對於乙丁所持支票上印章真偽之認定，若無惡意與重大過失，即無須負責|0
28|甲不慎遺失其所有之兩張空白支票與開立支票帳戶之印章一枚，其中一張空白支票為乙拾得，乙即盜刻甲之印章，填妥應記載事項後，向丙銀行請求付款；另一張空白支票與印章為丁拾得，丁於填妥應記載事項後，將拾得之印章蓋於發票人簽名處，向丙銀行請求付款。請問依據我國票據法規定，下列敘述何者正確？|丙對於乙丁所持支票上印章真偽之認定，應負善良管理人之注意義務|1
28|甲不慎遺失其所有之兩張空白支票與開立支票帳戶之印章一枚，其中一張空白支票為乙拾得，乙即盜刻甲之印章，填妥應記載事項後，向丙銀行請求付款；另一張空白支票與印章為丁拾得，丁於填妥應記載事項後，將拾得之印章蓋於發票人簽名處，向丙銀行請求付款。請問依據我國票據法規定，下列敘述何者正確？|丙即使明知該印章為丁所盜蓋，但因印章為真，故丙仍應付款|0
29|甲簽發面額10萬元之支票一張交付受款人乙，乙背書交付丙，付款人為X銀行，支票發票日為98年4月1日，發票地為新北市，付款地為新北市。如付款人X銀行於票上載明照付並簽名，丙於99年1月10日向付款人X銀行提示請求付款。試問：下列何者應負票據責任？|甲應負票據責任|0
29|甲簽發面額10萬元之支票一張交付受款人乙，乙背書交付丙，付款人為X銀行，支票發票日為98年4月1日，發票地為新北市，付款地為新北市。如付款人X銀行於票上載明照付並簽名，丙於99年1月10日向付款人X銀行提示請求付款。試問：下列何者應負票據責任？|乙應負票據責任|0
29|甲簽發面額10萬元之支票一張交付受款人乙，乙背書交付丙，付款人為X銀行，支票發票日為98年4月1日，發票地為新北市，付款地為新北市。如付款人X銀行於票上載明照付並簽名，丙於99年1月10日向付款人X銀行提示請求付款。試問：下列何者應負票據責任？|X銀行應負票據責任|1
29|甲簽發面額10萬元之支票一張交付受款人乙，乙背書交付丙，付款人為X銀行，支票發票日為98年4月1日，發票地為新北市，付款地為新北市。如付款人X銀行於票上載明照付並簽名，丙於99年1月10日向付款人X銀行提示請求付款。試問：下列何者應負票據責任？|甲及X銀行均應負票據責任|0
30|甲於不知情中喝下乙提供摻有迷幻藥之飲料後喪失意識，乙讓喪失意識之甲簽發一張面額新臺幣100萬元之本票給乙自己，之後乙為清償債務又將該本票背書轉讓給不知情的丙。下列對此本票效力及票據責任之敘述，何者正確？|甲、乙均不負票據責任|0
30|甲於不知情中喝下乙提供摻有迷幻藥之飲料後喪失意識，乙讓喪失意識之甲簽發一張面額新臺幣100萬元之本票給乙自己，之後乙為清償債務又將該本票背書轉讓給不知情的丙。下列對此本票效力及票據責任之敘述，何者正確？|僅乙須負票據責任|1
30|甲於不知情中喝下乙提供摻有迷幻藥之飲料後喪失意識，乙讓喪失意識之甲簽發一張面額新臺幣100萬元之本票給乙自己，之後乙為清償債務又將該本票背書轉讓給不知情的丙。下列對此本票效力及票據責任之敘述，何者正確？|甲、乙均應負票據責任|0
30|甲於不知情中喝下乙提供摻有迷幻藥之飲料後喪失意識，乙讓喪失意識之甲簽發一張面額新臺幣100萬元之本票給乙自己，之後乙為清償債務又將該本票背書轉讓給不知情的丙。下列對此本票效力及票據責任之敘述，何者正確？|僅甲應負票據責任|0
31|乙代甲簽發票據時，未載明甲之名義，也未記載代理之意旨，而僅簽自己之姓名，請問下列敘述何者正確？|乙應自負票據責任|1
31|乙代甲簽發票據時，未載明甲之名義，也未記載代理之意旨，而僅簽自己之姓名，請問下列敘述何者正確？|票據行為之要件欠缺，應認為無效|0
31|乙代甲簽發票據時，未載明甲之名義，也未記載代理之意旨，而僅簽自己之姓名，請問下列敘述何者正確？|乙既有實質的代理權限，僅漏載代理意旨，應不影響代理行為之效力，甲應負票據責任|0
31|乙代甲簽發票據時，未載明甲之名義，也未記載代理之意旨，而僅簽自己之姓名，請問下列敘述何者正確？|就本張票據之票據責任而言，應援引無權代理之法理以為適用|0
32|甲簽發匯票一張與乙，乙背書轉讓與丙，丙再背書轉讓與丁，丁向付款人為承兌之提示被拒，丁於作成拒絕證書後並未對前手及發票人為通知，請問下列敘述何者正確？|丁對於發票人以外之前手喪失追索權|0
32|甲簽發匯票一張與乙，乙背書轉讓與丙，丙再背書轉讓與丁，丁向付款人為承兌之提示被拒，丁於作成拒絕證書後並未對前手及發票人為通知，請問下列敘述何者正確？|丁對於前手及發票人喪失追索權|0
32|甲簽發匯票一張與乙，乙背書轉讓與丙，丙再背書轉讓與丁，丁向付款人為承兌之提示被拒，丁於作成拒絕證書後並未對前手及發票人為通知，請問下列敘述何者正確？|丁對於票據債務人仍得行使追索權，但應負賠償責任|1
32|甲簽發匯票一張與乙，乙背書轉讓與丙，丙再背書轉讓與丁，丁向付款人為承兌之提示被拒，丁於作成拒絕證書後並未對前手及發票人為通知，請問下列敘述何者正確？|丁僅得對於發票人行使追索權，但應負賠償責任|0
33|甲簽發一紙經付款人A承兌之匯票與受款人乙，乙背書讓與丙，丙再背書讓與丁，B則於票上載明保證意旨並簽名，然B未載明為何人保證。依票據法之規定，原則上B係下列何人之保證人？|甲|0
33|甲簽發一紙經付款人A承兌之匯票與受款人乙，乙背書讓與丙，丙再背書讓與丁，B則於票上載明保證意旨並簽名，然B未載明為何人保證。依票據法之規定，原則上B係下列何人之保證人？|A|1
33|甲簽發一紙經付款人A承兌之匯票與受款人乙，乙背書讓與丙，丙再背書讓與丁，B則於票上載明保證意旨並簽名，然B未載明為何人保證。依票據法之規定，原則上B係下列何人之保證人？|乙|0
33|甲簽發一紙經付款人A承兌之匯票與受款人乙，乙背書讓與丙，丙再背書讓與丁，B則於票上載明保證意旨並簽名，然B未載明為何人保證。依票據法之規定，原則上B係下列何人之保證人？|丙|0
34|甲於民國98年12月29日於臺北市簽發一張發票日為民國99年1月5日，以B銀行臺北市內湖分行為付款人之支票給乙，乙隨後於民國99年1月8日將該支票背書轉讓給丙，丙於99年1月15日又將該支票背書轉讓給丁。依現行最高法院之見解，甲、乙、丙就此支票對丁是否負有票據責任？|甲、乙、丙均有票據責任|0
34|甲於民國98年12月29日於臺北市簽發一張發票日為民國99年1月5日，以B銀行臺北市內湖分行為付款人之支票給乙，乙隨後於民國99年1月8日將該支票背書轉讓給丙，丙於99年1月15日又將該支票背書轉讓給丁。依現行最高法院之見解，甲、乙、丙就此支票對丁是否負有票據責任？|甲、乙、丙均不負票據責任|0
34|甲於民國98年12月29日於臺北市簽發一張發票日為民國99年1月5日，以B銀行臺北市內湖分行為付款人之支票給乙，乙隨後於民國99年1月8日將該支票背書轉讓給丙，丙於99年1月15日又將該支票背書轉讓給丁。依現行最高法院之見解，甲、乙、丙就此支票對丁是否負有票據責任？|僅甲負有票據責任，乙、丙不負票據責任|0
34|甲於民國98年12月29日於臺北市簽發一張發票日為民國99年1月5日，以B銀行臺北市內湖分行為付款人之支票給乙，乙隨後於民國99年1月8日將該支票背書轉讓給丙，丙於99年1月15日又將該支票背書轉讓給丁。依現行最高法院之見解，甲、乙、丙就此支票對丁是否負有票據責任？|甲、乙負有票據責任，僅丙不負票據責任|1
35|甲簽發一張50萬元之匯票與丙，以乙為付款人，在到期日之前，丙提示該匯票要求乙承兌，被拒。由丁參加承兌，請問下列敘述何者正確？|到期日屆至時，丙應先向丁提示付款，因丁為參加承兌人|0
35|甲簽發一張50萬元之匯票與丙，以乙為付款人，在到期日之前，丙提示該匯票要求乙承兌，被拒。由丁參加承兌，請問下列敘述何者正確？|到期日屆至時，丙仍應先向付款人乙提示付款，如遭拒絕，始能向參加承兌人請求付款|1
35|甲簽發一張50萬元之匯票與丙，以乙為付款人，在到期日之前，丙提示該匯票要求乙承兌，被拒。由丁參加承兌，請問下列敘述何者正確？|到期日屆至時，丙應向付款人乙及參加承兌人丁同時提示付款|0
35|甲簽發一張50萬元之匯票與丙，以乙為付款人，在到期日之前，丙提示該匯票要求乙承兌，被拒。由丁參加承兌，請問下列敘述何者正確？|到期日屆至時，丙可任意向付款人乙，或參加承兌人丁提示付款|0
36|救助報酬請求權時效為：|自救助日起，2年間不行使而消滅|0
36|救助報酬請求權時效為：|自救助完成日起，2年間不行使而消滅|1
36|救助報酬請求權時效為：|自救助完成日起，1年間不行使而消滅|0
36|救助報酬請求權時效為：|自救助日起，1年間不行使而消滅|0
37|甲船運送乙貨主貨物赴美途中，因船員貨物管理疏忽致貨物全損。甲船亦因機械故障進場維修，應支付丙新臺幣（以下同）200萬元，丙行使留置權。設甲船東曾以該船設定抵押權向丁銀行借款1000萬元，並積欠戊船長薪資300萬元。乙、丙、丁、戊之受償先後順序為：|戊＞丙＞丁＞乙|1
37|甲船運送乙貨主貨物赴美途中，因船員貨物管理疏忽致貨物全損。甲船亦因機械故障進場維修，應支付丙新臺幣（以下同）200萬元，丙行使留置權。設甲船東曾以該船設定抵押權向丁銀行借款1000萬元，並積欠戊船長薪資300萬元。乙、丙、丁、戊之受償先後順序為：|乙＞戊＞丙＞丁|0
37|甲船運送乙貨主貨物赴美途中，因船員貨物管理疏忽致貨物全損。甲船亦因機械故障進場維修，應支付丙新臺幣（以下同）200萬元，丙行使留置權。設甲船東曾以該船設定抵押權向丁銀行借款1000萬元，並積欠戊船長薪資300萬元。乙、丙、丁、戊之受償先後順序為：|丁＞戊＞乙＞丙|0
37|甲船運送乙貨主貨物赴美途中，因船員貨物管理疏忽致貨物全損。甲船亦因機械故障進場維修，應支付丙新臺幣（以下同）200萬元，丙行使留置權。設甲船東曾以該船設定抵押權向丁銀行借款1000萬元，並積欠戊船長薪資300萬元。乙、丙、丁、戊之受償先後順序為：|丙＞乙＞戊＞丁|0
38|甲海運公司接受乙所託運之貨櫃，乙在交貨通知上註明為抽空酸液之廢棄蓄電池，甲公司未予檢查即裝船，但乙之通知不正確，該蓄電池之酸液未抽除，以致漏出，毀損其他之貨物，請問下列敘述何者正確？|甲公司因為未盡檢查之責，故不得求償|0
38|甲海運公司接受乙所託運之貨櫃，乙在交貨通知上註明為抽空酸液之廢棄蓄電池，甲公司未予檢查即裝船，但乙之通知不正確，該蓄電池之酸液未抽除，以致漏出，毀損其他之貨物，請問下列敘述何者正確？|甲公司得在證明乙曾告知無庸檢查後才可求償|0
38|甲海運公司接受乙所託運之貨櫃，乙在交貨通知上註明為抽空酸液之廢棄蓄電池，甲公司未予檢查即裝船，但乙之通知不正確，該蓄電池之酸液未抽除，以致漏出，毀損其他之貨物，請問下列敘述何者正確？|甲公司得以乙之通知不正確致受損害為由向乙求償|1
38|甲海運公司接受乙所託運之貨櫃，乙在交貨通知上註明為抽空酸液之廢棄蓄電池，甲公司未予檢查即裝船，但乙之通知不正確，該蓄電池之酸液未抽除，以致漏出，毀損其他之貨物，請問下列敘述何者正確？|乙可證明其並未向該貨物之出賣人求證而免負賠償責任|0
39|下列何者非共同海損之成立要件？|須在船舶航程期間|0
39|下列何者非共同海損之成立要件？|須有共同危險|0
39|下列何者非共同海損之成立要件？|須屬故意且合理之非常處分|0
39|下列何者非共同海損之成立要件？|須直接或間接所造成之犧牲及直接或間接所發生之費用|1
40|甲航運公司之A輪在航海中與乙航運公司之B輪相撞，二輪之船員均有死傷，所載貨物亦均發生毀損，經鑑定雙方均有過失，但不能判定其過失之比例。下列關於船員死傷及貨物賠償責任的敘述，何者正確？|二輪應平均分擔貨物之損壞及船員之死傷責任|0
40|甲航運公司之A輪在航海中與乙航運公司之B輪相撞，二輪之船員均有死傷，所載貨物亦均發生毀損，經鑑定雙方均有過失，但不能判定其過失之比例。下列關於船員死傷及貨物賠償責任的敘述，何者正確？|二輪對貨物之損壞及船員之死傷應負連帶責任|0
40|甲航運公司之A輪在航海中與乙航運公司之B輪相撞，二輪之船員均有死傷，所載貨物亦均發生毀損，經鑑定雙方均有過失，但不能判定其過失之比例。下列關於船員死傷及貨物賠償責任的敘述，何者正確？|二輪對貨物之損壞平均負其責任，但對船員之死傷則應負連帶責任|1
40|甲航運公司之A輪在航海中與乙航運公司之B輪相撞，二輪之船員均有死傷，所載貨物亦均發生毀損，經鑑定雙方均有過失，但不能判定其過失之比例。下列關於船員死傷及貨物賠償責任的敘述，何者正確？|二輪對貨物之損壞應負連帶責任，但對船員之死傷則平均負其責任|0
41|在下列何種情況，船舶所有人得主張海商法第21條之船舶所有人責任限制？|船舶所有人與海難救助人訂定沈船之打撈契約所生之債務|0
41|在下列何種情況，船舶所有人得主張海商法第21條之船舶所有人責任限制？|船舶在港區沈沒，港務局代為打撈後向船舶所有人求償之打撈費用|1
41|在下列何種情況，船舶所有人得主張海商法第21條之船舶所有人責任限制？|救助報酬及共同海損分擔額|0
41|在下列何種情況，船舶所有人得主張海商法第21條之船舶所有人責任限制？|船舶溢漏燃料油之油污染損害賠償|0
42|甲、乙、丙、丁、戊共有一適用海商法之船舶，每人之應有部分各為20%，甲欲將其應有部分設定抵押權，請問下列敘述何者正確？|應得其他共有人過半數之同意始可|1
42|甲、乙、丙、丁、戊共有一適用海商法之船舶，每人之應有部分各為20%，甲欲將其應有部分設定抵押權，請問下列敘述何者正確？|需共有人過半數，並其應有部分之價值合計過半數之同意|0
42|甲、乙、丙、丁、戊共有一適用海商法之船舶，每人之應有部分各為20%，甲欲將其應有部分設定抵押權，請問下列敘述何者正確？|僅需共有人之應有部分合計過半數之同意|0
42|甲、乙、丙、丁、戊共有一適用海商法之船舶，每人之應有部分各為20%，甲欲將其應有部分設定抵押權，請問下列敘述何者正確？|甲因係以自己之應有部分設定抵押權，無需其他共有人之同意|0
43|海商法第4條，所謂發航準備完成時，依司法院公布之「辦理強制執行事件應行注意事項」之規定，下列敘述何者正確？|僅以形式上是否獲得當地航政主管機關核准發航與海關准結關放行定之|0
43|海商法第4條，所謂發航準備完成時，依司法院公布之「辦理強制執行事件應行注意事項」之規定，下列敘述何者正確？|僅以實質上是否完成必需品之補給，並配置相當海員、設備及船舶之供應等定之|0
43|海商法第4條，所謂發航準備完成時，依司法院公布之「辦理強制執行事件應行注意事項」之規定，下列敘述何者正確？|只要形式上獲得當地航政主管機關核准發航與海關准結關放行，或實質上，完成必需品之補給，並配置相當海員、設備及船舶之供應等，二者符合其一，即可|0
43|海商法第4條，所謂發航準備完成時，依司法院公布之「辦理強制執行事件應行注意事項」之規定，下列敘述何者正確？|必須形式上獲得當地航政主管機關核准發航與海關准結關放行，且實質上，完成必需品之補給，並配置相當海員、設備及船舶之供應等，二者皆符合，始可|1
44|甲、乙、丙三人各持有一份記載相同發給日期的載貨證券正本，若三人於目的港同時向運送人請求交付貨物，運送人應如何處置始為適法？|得拒絕交付貨物給甲、乙、丙任一人，因為在目的港應憑全數載貨證券才能領貨|0
44|甲、乙、丙三人各持有一份記載相同發給日期的載貨證券正本，若三人於目的港同時向運送人請求交付貨物，運送人應如何處置始為適法？|得交付貨物給甲、乙、丙任一人，其中一人受領貨物後，他持有人之載貨證券對運送人失效|0
44|甲、乙、丙三人各持有一份記載相同發給日期的載貨證券正本，若三人於目的港同時向運送人請求交付貨物，運送人應如何處置始為適法？|貨物交由甲、乙、丙三人平均分配，因為三人為多數債權人情形|0
44|甲、乙、丙三人各持有一份記載相同發給日期的載貨證券正本，若三人於目的港同時向運送人請求交付貨物，運送人應如何處置始為適法？|運送人得以受貨人之費用，將貨物寄存於倉庫，並通知甲、乙、丙三人|1
45|下列海難救助，何者適用「無效果即無報酬」（nocure,nopay）之原則？|油污損害之救助|0
45|下列海難救助，何者適用「無效果即無報酬」（nocure,nopay）之原則？|對遇難船舶承運貨物之救助|1
45|下列海難救助，何者適用「無效果即無報酬」（nocure,nopay）之原則？|單純人命之救助|0
45|下列海難救助，何者適用「無效果即無報酬」（nocure,nopay）之原則？|公務船之救助|0
46|A上市公司（以下簡稱A公司）董事甲，分別於5月5日、15日及25日分別以每股新臺幣20元、25元及30元各買進A公司股票10萬股。甲又分別於8月5日、15日及25日分別以每股新臺幣20元、25元及30元各賣出A公司股票10萬股。問A公司應請求甲將多少利益歸於公司？|0元|0
46|A上市公司（以下簡稱A公司）董事甲，分別於5月5日、15日及25日分別以每股新臺幣20元、25元及30元各買進A公司股票10萬股。甲又分別於8月5日、15日及25日分別以每股新臺幣20元、25元及30元各賣出A公司股票10萬股。問A公司應請求甲將多少利益歸於公司？|50萬元|0
46|A上市公司（以下簡稱A公司）董事甲，分別於5月5日、15日及25日分別以每股新臺幣20元、25元及30元各買進A公司股票10萬股。甲又分別於8月5日、15日及25日分別以每股新臺幣20元、25元及30元各賣出A公司股票10萬股。問A公司應請求甲將多少利益歸於公司？|100萬元|1
46|A上市公司（以下簡稱A公司）董事甲，分別於5月5日、15日及25日分別以每股新臺幣20元、25元及30元各買進A公司股票10萬股。甲又分別於8月5日、15日及25日分別以每股新臺幣20元、25元及30元各賣出A公司股票10萬股。問A公司應請求甲將多少利益歸於公司？|750萬元|0
47|A公開發行公司，設有董事7席，公司為精簡人事，並達到議事效率之目的，變更章程將公司董事席次減為3席。同時，A公司的大股東B股份有限公司於董事選舉議案中，推派其代表人甲當選為董事；又於監察人之選舉議案中，推派其代表人乙當選為監察人。請問A公司變更章程是否有效？又甲、乙分別當選為董事與監察人是否合法？|變更章程無效，甲乙當選合法|0
47|A公開發行公司，設有董事7席，公司為精簡人事，並達到議事效率之目的，變更章程將公司董事席次減為3席。同時，A公司的大股東B股份有限公司於董事選舉議案中，推派其代表人甲當選為董事；又於監察人之選舉議案中，推派其代表人乙當選為監察人。請問A公司變更章程是否有效？又甲、乙分別當選為董事與監察人是否合法？|變更章程無效，甲乙當選違法|1
47|A公開發行公司，設有董事7席，公司為精簡人事，並達到議事效率之目的，變更章程將公司董事席次減為3席。同時，A公司的大股東B股份有限公司於董事選舉議案中，推派其代表人甲當選為董事；又於監察人之選舉議案中，推派其代表人乙當選為監察人。請問A公司變更章程是否有效？又甲、乙分別當選為董事與監察人是否合法？|變更章程有效，甲乙當選合法|0
47|A公開發行公司，設有董事7席，公司為精簡人事，並達到議事效率之目的，變更章程將公司董事席次減為3席。同時，A公司的大股東B股份有限公司於董事選舉議案中，推派其代表人甲當選為董事；又於監察人之選舉議案中，推派其代表人乙當選為監察人。請問A公司變更章程是否有效？又甲、乙分別當選為董事與監察人是否合法？|變更章程有效，甲乙當選違法|0
48|A公開發行公司（以下簡稱A公司）於會計年度終了，有相當盈餘，但考慮運用該盈餘作為擴增廠房之用，遂決定以股東會特別決議發行新股之方式分派股息，股東可依其持股比例獲配股利。由於公司法規定，須於發行新股變更登記後，始得發行股票，為便利A公司股東早日行使權利，A公司可先製發下列何種有價證券？|公司債券|0
48|A公開發行公司（以下簡稱A公司）於會計年度終了，有相當盈餘，但考慮運用該盈餘作為擴增廠房之用，遂決定以股東會特別決議發行新股之方式分派股息，股東可依其持股比例獲配股利。由於公司法規定，須於發行新股變更登記後，始得發行股票，為便利A公司股東早日行使權利，A公司可先製發下列何種有價證券？|公司股票|0
48|A公開發行公司（以下簡稱A公司）於會計年度終了，有相當盈餘，但考慮運用該盈餘作為擴增廠房之用，遂決定以股東會特別決議發行新股之方式分派股息，股東可依其持股比例獲配股利。由於公司法規定，須於發行新股變更登記後，始得發行股票，為便利A公司股東早日行使權利，A公司可先製發下列何種有價證券？|新股認購權利證書|0
48|A公開發行公司（以下簡稱A公司）於會計年度終了，有相當盈餘，但考慮運用該盈餘作為擴增廠房之用，遂決定以股東會特別決議發行新股之方式分派股息，股東可依其持股比例獲配股利。由於公司法規定，須於發行新股變更登記後，始得發行股票，為便利A公司股東早日行使權利，A公司可先製發下列何種有價證券？|新股權利證書|1
49|X股份有限公司為一上櫃公司，為強化公司治理，該公司章程記載設置2名獨立董事。A公司持有X公司已發行股份總額達百分之八；B為X公司現任董事，並持有該公司已發行股份總額百分之三股份；C為一執業超過10年之律師，其持有X公司已發行股份總額百分之二股份。由於X公司今年所召開的股東常會將有董監事選舉議案，A、B、C為求當選董事，陸續自市場上買進X公司股票。依證券交易法之規定，下列敘述何者最正確？|若A公司取得X公司已發行股份總額超過百分之十時，應於取得後1個月內，向主管機關申報其取得股份之目的、資金來源及主管機關所規定應行申報之事項|0
49|X股份有限公司為一上櫃公司，為強化公司治理，該公司章程記載設置2名獨立董事。A公司持有X公司已發行股份總額達百分之八；B為X公司現任董事，並持有該公司已發行股份總額百分之三股份；C為一執業超過10年之律師，其持有X公司已發行股份總額百分之二股份。由於X公司今年所召開的股東常會將有董監事選舉議案，A、B、C為求當選董事，陸續自市場上買進X公司股票。依證券交易法之規定，下列敘述何者最正確？|B應於每月15日以前將上月份持有X公司股數變動之情形，向X公司申報|0
49|X股份有限公司為一上櫃公司，為強化公司治理，該公司章程記載設置2名獨立董事。A公司持有X公司已發行股份總額達百分之八；B為X公司現任董事，並持有該公司已發行股份總額百分之三股份；C為一執業超過10年之律師，其持有X公司已發行股份總額百分之二股份。由於X公司今年所召開的股東常會將有董監事選舉議案，A、B、C為求當選董事，陸續自市場上買進X公司股票。依證券交易法之規定，下列敘述何者最正確？|A、B、C中僅C符合擔任獨立董事之資格|0
49|X股份有限公司為一上櫃公司，為強化公司治理，該公司章程記載設置2名獨立董事。A公司持有X公司已發行股份總額達百分之八；B為X公司現任董事，並持有該公司已發行股份總額百分之三股份；C為一執業超過10年之律師，其持有X公司已發行股份總額百分之二股份。由於X公司今年所召開的股東常會將有董監事選舉議案，A、B、C為求當選董事，陸續自市場上買進X公司股票。依證券交易法之規定，下列敘述何者最正確？|B所持有之X公司股票經設定質權者，出質人應即通知X公司；X公司應於其質權設定後5日內，將其出質情形，向主管機關申報並公告之|1
50|以下關於我國證券交易法對於大量取得股權之申報何者錯誤？|大量取得股權申報制度含有控制權變動之預警揭露功能與目的|0
50|以下關於我國證券交易法對於大量取得股權之申報何者錯誤？|我國大量取得股權申報之門檻為目標公司已發行股份之百分之十|0
50|以下關於我國證券交易法對於大量取得股權之申報何者錯誤？|我國對於大量取得股份之申報範圍僅限於公開發行公司之股份，而不及於取得可轉換公司債|0
50|以下關於我國證券交易法對於大量取得股權之申報何者錯誤？|大法官會議解釋認為證券交易法第43條之1第1項所稱「共同取得」，並不以意思聯絡為要件|1
51|A股份有限公司（以下簡稱A公司）擬發行新股2億元。職員甲於公開說明書之財務報表虛增應收帳款5千萬元，會計師乙因相信A公司過去往來信用良好，即予簽證認可，會計經理丙對簽證部分有疑問，但卻未要求乙說明，最後交由承銷商丁承銷。投資人張大同以每股20元認購該新股100萬股，3個月後因財務報表不實，發生財務危險，股票下跌至每股10元。請問下列何者應對張大同之損害無過失之責任？|A公司|1
51|A股份有限公司（以下簡稱A公司）擬發行新股2億元。職員甲於公開說明書之財務報表虛增應收帳款5千萬元，會計師乙因相信A公司過去往來信用良好，即予簽證認可，會計經理丙對簽證部分有疑問，但卻未要求乙說明，最後交由承銷商丁承銷。投資人張大同以每股20元認購該新股100萬股，3個月後因財務報表不實，發生財務危險，股票下跌至每股10元。請問下列何者應對張大同之損害無過失之責任？|職員甲|1
51|A股份有限公司（以下簡稱A公司）擬發行新股2億元。職員甲於公開說明書之財務報表虛增應收帳款5千萬元，會計師乙因相信A公司過去往來信用良好，即予簽證認可，會計經理丙對簽證部分有疑問，但卻未要求乙說明，最後交由承銷商丁承銷。投資人張大同以每股20元認購該新股100萬股，3個月後因財務報表不實，發生財務危險，股票下跌至每股10元。請問下列何者應對張大同之損害無過失之責任？|會計師乙|1
51|A股份有限公司（以下簡稱A公司）擬發行新股2億元。職員甲於公開說明書之財務報表虛增應收帳款5千萬元，會計師乙因相信A公司過去往來信用良好，即予簽證認可，會計經理丙對簽證部分有疑問，但卻未要求乙說明，最後交由承銷商丁承銷。投資人張大同以每股20元認購該新股100萬股，3個月後因財務報表不實，發生財務危險，股票下跌至每股10元。請問下列何者應對張大同之損害無過失之責任？|承銷商丁|1
52|A公司為上市之公開發行股票公司，於現金發行新股時，A公司股東會決議提撥發行新股總額之百分之三十，以每股新臺幣30元對外公開發行時，為感謝原有股東對公司之支持，決議優惠原有股東承購之價格為每股新臺幣25元。下列之敘述，何者為正確？|A公司股東會僅得決議提撥新股總額之百分之十對外公開發行|0
