Sequence|Question|Options|Answer
26|甲於裁判確定前犯ABCD 4罪，其中A罪部分，法院諭知有期徒刑2年、併科罰金新臺幣5萬元、犯罪所用之物沒收；B罪部分，法院諭知有期徒刑3年、併科罰金新臺幣10萬元、褫奪公權3年；C罪部分，法院諭知拘役40日、犯罪所生之物沒收；D罪部分，法院諭知有期徒刑2年、褫奪公權1年。關於數罪併罰之定執行刑，下列敘述，何者錯誤？|法院對於宣告多數罰金，依限制加重原則，定執行刑為新臺幣13萬元|0
26|甲於裁判確定前犯ABCD 4罪，其中A罪部分，法院諭知有期徒刑2年、併科罰金新臺幣5萬元、犯罪所用之物沒收；B罪部分，法院諭知有期徒刑3年、併科罰金新臺幣10萬元、褫奪公權3年；C罪部分，法院諭知拘役40日、犯罪所生之物沒收；D罪部分，法院諭知有期徒刑2年、褫奪公權1年。關於數罪併罰之定執行刑，下列敘述，何者錯誤？|法院對於各罪宣告刑中多數有期徒刑、罰金、褫奪公權分別定執行刑後，再與兩個沒收及40日拘役，併執行之|1
27|甲因病住院醫療，夜間，於病床上抽菸，由於極度疲累，菸蒂忘了熄滅而忽忽入睡，致引起火災燒燬醫院，並燒死住院病人A，住院病人B亦因被焚傷致成植物人。有關甲之刑責，下列敘述，何者錯誤？|甲之行為，燒燬醫院成立刑法第173條第2項失火燒燬現有人所在之建築物罪|0
27|甲因病住院醫療，夜間，於病床上抽菸，由於極度疲累，菸蒂忘了熄滅而忽忽入睡，致引起火災燒燬醫院，並燒死住院病人A，住院病人B亦因被焚傷致成植物人。有關甲之刑責，下列敘述，何者錯誤？|甲之行為，燒死A，成立刑法第276條第1項過失致死罪|0
27|甲因病住院醫療，夜間，於病床上抽菸，由於極度疲累，菸蒂忘了熄滅而忽忽入睡，致引起火災燒燬醫院，並燒死住院病人A，住院病人B亦因被焚傷致成植物人。有關甲之刑責，下列敘述，何者錯誤？|甲之行為，焚傷B致成植物人，成立刑法第277條第2項之傷害致重傷罪之加重結果犯|1
27|甲因病住院醫療，夜間，於病床上抽菸，由於極度疲累，菸蒂忘了熄滅而忽忽入睡，致引起火災燒燬醫院，並燒死住院病人A，住院病人B亦因被焚傷致成植物人。有關甲之刑責，下列敘述，何者錯誤？|甲因抽菸未熄菸蒂，所觸犯諸罪，全部起因於同一行為，應依刑法第55條想像競合犯論處|0
28|甲於民國94年犯刑法第221條之強制性交罪，經檢察官起訴後，法院審理至96年有罪科刑判決確定。關於刑法第91條之1性罪犯強制治療之規定，下列敘述，何者錯誤？|由於保安處分適用裁判時之法律，本件法院於96年審理終局確定，應依95年7月1日刑法修正施行後之規定，執行強制治療|1
28|甲於民國94年犯刑法第221條之強制性交罪，經檢察官起訴後，法院審理至96年有罪科刑判決確定。關於刑法第91條之1性罪犯強制治療之規定，下列敘述，何者錯誤？|95年7月1日刑法修正施行前，性罪犯強制治療之執行期間最多為3年，並得折抵刑期；刑法修正施行後，執行期間則不設限制|0
28|甲於民國94年犯刑法第221條之強制性交罪，經檢察官起訴後，法院審理至96年有罪科刑判決確定。關於刑法第91條之1性罪犯強制治療之規定，下列敘述，何者錯誤？|95年7月1日刑法修正施行前，性罪犯刑罰之執行可依一般假釋要件辦理；刑法修正施行後，則增設不得假釋之情形|0
28|甲於民國94年犯刑法第221條之強制性交罪，經檢察官起訴後，法院審理至96年有罪科刑判決確定。關於刑法第91條之1性罪犯強制治療之規定，下列敘述，何者錯誤？|95年7月1日刑法修正施行前，性罪犯強制治療採刑前執行；刑法修正施行後，則改採刑後執行|0
29|甲住10層樓公寓的5樓，為圖私利，將其所住大廈逃生通道堵成私人儲藏室，致某日火災時，鄰居A、B二人因逃生無門，嗆傷倒地，幸而及時送醫急救而無大礙。有關甲之刑責，下列敘述，何者正確？|甲僅成立一個侵占罪|0
29|甲住10層樓公寓的5樓，為圖私利，將其所住大廈逃生通道堵成私人儲藏室，致某日火災時，鄰居A、B二人因逃生無門，嗆傷倒地，幸而及時送醫急救而無大礙。有關甲之刑責，下列敘述，何者正確？|甲僅成立一個阻塞逃生通道罪|0
29|甲住10層樓公寓的5樓，為圖私利，將其所住大廈逃生通道堵成私人儲藏室，致某日火災時，鄰居A、B二人因逃生無門，嗆傷倒地，幸而及時送醫急救而無大礙。有關甲之刑責，下列敘述，何者正確？|甲僅成立二個過失傷害罪|0
29|甲住10層樓公寓的5樓，為圖私利，將其所住大廈逃生通道堵成私人儲藏室，致某日火災時，鄰居A、B二人因逃生無門，嗆傷倒地，幸而及時送醫急救而無大礙。有關甲之刑責，下列敘述，何者正確？|甲成立一個阻塞逃生通道罪及二個過失傷害罪之想像競合犯|1
30|刑法上有所謂「法律上之免除」者，下列敘述，何者不屬於「得減輕或免除其刑」或「得免除其刑」？|已著手於犯罪行為之實行，而因己意中止犯罪者|1
30|刑法上有所謂「法律上之免除」者，下列敘述，何者不屬於「得減輕或免除其刑」或「得免除其刑」？|正當防衛行為過當者|0
30|刑法上有所謂「法律上之免除」者，下列敘述，何者不屬於「得減輕或免除其刑」或「得免除其刑」？|緊急避難行為過當者|0
30|刑法上有所謂「法律上之免除」者，下列敘述，何者不屬於「得減輕或免除其刑」或「得免除其刑」？|直系血親、配偶或同財共居親屬之間犯竊盜罪者|0
31|甲唆使乙至A宅行竊，當乙侵入A宅搜索財物時，適遇A返家，乙遂以武力制伏A加以綑綁後繼續搜索財物得逞，嗣將A鬆綁後離去。對於甲乙兩人之論罪，下列敘述，何者正確？|乙之行為成立強盜罪，甲之行為成立強盜罪之教唆犯|0
31|甲唆使乙至A宅行竊，當乙侵入A宅搜索財物時，適遇A返家，乙遂以武力制伏A加以綑綁後繼續搜索財物得逞，嗣將A鬆綁後離去。對於甲乙兩人之論罪，下列敘述，何者正確？|乙之行為成立強盜罪，甲仍論以竊盜罪之教唆犯|1
31|甲唆使乙至A宅行竊，當乙侵入A宅搜索財物時，適遇A返家，乙遂以武力制伏A加以綑綁後繼續搜索財物得逞，嗣將A鬆綁後離去。對於甲乙兩人之論罪，下列敘述，何者正確？|乙之行為成立竊盜未遂罪及強盜罪，兩罪併罰，甲則成立該二罪之教唆犯|0
31|甲唆使乙至A宅行竊，當乙侵入A宅搜索財物時，適遇A返家，乙遂以武力制伏A加以綑綁後繼續搜索財物得逞，嗣將A鬆綁後離去。對於甲乙兩人之論罪，下列敘述，何者正確？|由於乙有將A鬆綁，回復其自由，故得成立強盜罪之中止犯，但中止犯之規定不適用於甲|0
32|甲開車時因行動電話突然響起，一時慌亂，從口袋裡取出電話，準備接聽之際，一個不留神，撞到A停放在路邊的車輛，導致A車嚴重損毀。下列敘述，何者正確？|甲應承擔刑事責任。因甲有造成他人車輛毀損之結果|0
32|甲開車時因行動電話突然響起，一時慌亂，從口袋裡取出電話，準備接聽之際，一個不留神，撞到A停放在路邊的車輛，導致A車嚴重損毀。下列敘述，何者正確？|甲應承擔刑事責任。因甲有傷及他人身體之危險|0
32|甲開車時因行動電話突然響起，一時慌亂，從口袋裡取出電話，準備接聽之際，一個不留神，撞到A停放在路邊的車輛，導致A車嚴重損毀。下列敘述，何者正確？|甲應承擔刑事責任。因甲有過失造成他人財物損壞之行為|0
32|甲開車時因行動電話突然響起，一時慌亂，從口袋裡取出電話，準備接聽之際，一個不留神，撞到A停放在路邊的車輛，導致A車嚴重損毀。下列敘述，何者正確？|甲不應承擔刑事責任。因甲之行為並無故意，且毀損器物罪僅處罰故意之行為|1
33|甲男係有配偶之人，未婚之乙女亦明知甲男為有配偶之人。某日，甲與乙共同駕車出遊，至某一郊區，乙在車上為甲口交。依實務見解，對甲、乙之所為，下列敘述，何者正確？|甲成立通姦罪，乙無罪|0
33|甲男係有配偶之人，未婚之乙女亦明知甲男為有配偶之人。某日，甲與乙共同駕車出遊，至某一郊區，乙在車上為甲口交。依實務見解，對甲、乙之所為，下列敘述，何者正確？|甲、乙皆無罪|1
33|甲男係有配偶之人，未婚之乙女亦明知甲男為有配偶之人。某日，甲與乙共同駕車出遊，至某一郊區，乙在車上為甲口交。依實務見解，對甲、乙之所為，下列敘述，何者正確？|甲、乙皆成立通姦罪|0
33|甲男係有配偶之人，未婚之乙女亦明知甲男為有配偶之人。某日，甲與乙共同駕車出遊，至某一郊區，乙在車上為甲口交。依實務見解，對甲、乙之所為，下列敘述，何者正確？|甲成立通姦罪，乙成立和誘罪|0
34|甲意圖供行使之用而偽造中共人民幣，依實務見解，甲應如何論罪？|刑法第195條偽造通用貨幣罪|0
34|甲意圖供行使之用而偽造中共人民幣，依實務見解，甲應如何論罪？|刑法第201條偽造有價證券罪|1
34|甲意圖供行使之用而偽造中共人民幣，依實務見解，甲應如何論罪？|刑法第206條偽造度量衡罪|0
34|甲意圖供行使之用而偽造中共人民幣，依實務見解，甲應如何論罪？|刑法第210條偽造私文書罪|0
35|行為後如遇有法律變更，有關刑法之適用原則，下列那一項敘述是正確的？|依實務之見解，法律變更只包含刑罰法律的變更，不包含其他法律及空白刑法補充條款之行政命令的變更|1
35|行為後如遇有法律變更，有關刑法之適用原則，下列那一項敘述是正確的？|如行為時之法定刑較重但須告訴乃論，行為後之法定刑較輕但卻非告訴乃論之罪，則有關法定刑之部分應適用行為後之法律，有關告訴乃論之部分則應適用行為時之法律|0
35|行為後如遇有法律變更，有關刑法之適用原則，下列那一項敘述是正確的？|法律變更只包括犯罪成立要件之變更，不包括法律效果之變更|0
35|行為後如遇有法律變更，有關刑法之適用原則，下列那一項敘述是正確的？|法律變更只包括法律效果之變更，不包括犯罪成立要件之變更|0
36|甲於公開場所毆打乙，致乙受輕傷，因甲拒不和解，乙於案發1個月後，向法院提起傷害罪自訴，一審法院判甲有罪，宣告有期徒刑2月，乙認為已足夠，但乙妻丙認為量刑太輕，遂以自己名義具狀向二審法院提出上訴。有關丙之上訴，下列敘述，何者正確？|上訴合法，丙為合法上訴權人，量刑過輕亦為上訴理由|0
36|甲於公開場所毆打乙，致乙受輕傷，因甲拒不和解，乙於案發1個月後，向法院提起傷害罪自訴，一審法院判甲有罪，宣告有期徒刑2月，乙認為已足夠，但乙妻丙認為量刑太輕，遂以自己名義具狀向二審法院提出上訴。有關丙之上訴，下列敘述，何者正確？|上訴不合法，丙雖為合法上訴權人，但量刑過輕並非合法上訴理由|0
36|甲於公開場所毆打乙，致乙受輕傷，因甲拒不和解，乙於案發1個月後，向法院提起傷害罪自訴，一審法院判甲有罪，宣告有期徒刑2月，乙認為已足夠，但乙妻丙認為量刑太輕，遂以自己名義具狀向二審法院提出上訴。有關丙之上訴，下列敘述，何者正確？|上訴不合法，丙雖為合法上訴權人，但量刑過輕非屬為自訴人利益上訴|0
36|甲於公開場所毆打乙，致乙受輕傷，因甲拒不和解，乙於案發1個月後，向法院提起傷害罪自訴，一審法院判甲有罪，宣告有期徒刑2月，乙認為已足夠，但乙妻丙認為量刑太輕，遂以自己名義具狀向二審法院提出上訴。有關丙之上訴，下列敘述，何者正確？|上訴不合法，丙非合法上訴權人|1
37|高等法院判決被告甲強盜故意殺人罪，處死刑，甲不服提起上訴，經最高法院以上訴無理由而判決駁回上訴，並執行完畢。檢察官擬為受判決人之利益聲請再審。下列敘述，何者正確？|檢察官應向高等法院聲請再審|1
37|高等法院判決被告甲強盜故意殺人罪，處死刑，甲不服提起上訴，經最高法院以上訴無理由而判決駁回上訴，並執行完畢。檢察官擬為受判決人之利益聲請再審。下列敘述，何者正確？|法院受理後應行準備程序整理爭點|0
37|高等法院判決被告甲強盜故意殺人罪，處死刑，甲不服提起上訴，經最高法院以上訴無理由而判決駁回上訴，並執行完畢。檢察官擬為受判決人之利益聲請再審。下列敘述，何者正確？|法院受理後經書面審理即行判決|1
37|高等法院判決被告甲強盜故意殺人罪，處死刑，甲不服提起上訴，經最高法院以上訴無理由而判決駁回上訴，並執行完畢。檢察官擬為受判決人之利益聲請再審。下列敘述，何者正確？|法院應以被告已死亡而諭知不受理|0
38|甲乙夫妻二人感情不睦，妻乙與丙男通姦為甲報警當場查獲，甲怒火中燒，同時同地一棒打傷乙、丙二人。下列敘述，何者正確？|乙先自訴甲犯傷害罪後，丙不得告訴甲犯傷害罪|0
38|甲乙夫妻二人感情不睦，妻乙與丙男通姦為甲報警當場查獲，甲怒火中燒，同時同地一棒打傷乙、丙二人。下列敘述，何者正確？|乙先自訴甲犯傷害罪後，丙不得自訴甲犯傷害罪|0
38|甲乙夫妻二人感情不睦，妻乙與丙男通姦為甲報警當場查獲，甲怒火中燒，同時同地一棒打傷乙、丙二人。下列敘述，何者正確？|甲不得自訴乙犯通姦罪，且不得自訴丙犯相姦罪|0
38|甲乙夫妻二人感情不睦，妻乙與丙男通姦為甲報警當場查獲，甲怒火中燒，同時同地一棒打傷乙、丙二人。下列敘述，何者正確？|甲先告訴乙犯通姦罪後，得再自訴丙犯相姦罪|1
39|某日發生一件殺警奪槍案，警方旋即逮捕一名智能障礙的男子甲。警方告知甲得保持緘默、得選任辯護人，但甲聽的不是很懂，只是一直吵著要找媽媽。警方後來將甲移送至檢察官。試問以下敘述，何者錯誤？|甲若因智能障礙無法為完全陳述時，而又未經選任辯護人，檢察官應為甲指定辯護人|0
39|某日發生一件殺警奪槍案，警方旋即逮捕一名智能障礙的男子甲。警方告知甲得保持緘默、得選任辯護人，但甲聽的不是很懂，只是一直吵著要找媽媽。警方後來將甲移送至檢察官。試問以下敘述，何者錯誤？|指定辯護人乃審判中審判長的權限，故只能在檢察官起訴甲後，若甲因智能障礙無法完全陳述而又不知要選任辯護人，再由審判長為甲指定辯護人|1
39|某日發生一件殺警奪槍案，警方旋即逮捕一名智能障礙的男子甲。警方告知甲得保持緘默、得選任辯護人，但甲聽的不是很懂，只是一直吵著要找媽媽。警方後來將甲移送至檢察官。試問以下敘述，何者錯誤？|甲若因智能障礙無法完全陳述時，警方及檢察官應通知甲的法定代理人，由甲的法定代理人為甲選任辯護人|0
39|某日發生一件殺警奪槍案，警方旋即逮捕一名智能障礙的男子甲。警方告知甲得保持緘默、得選任辯護人，但甲聽的不是很懂，只是一直吵著要找媽媽。警方後來將甲移送至檢察官。試問以下敘述，何者錯誤？|甲的法定代理人在偵查中為甲所選任的辯護人必須是律師充之|0
40|司法警察官甲，某日下班回家時因兒子感冒，遂帶兒子至附近診所看病，適逢通緝犯乙亦帶家人至該診所診療，甲立即將乙逮捕，下列敘述，何者錯誤？|甲得逕行搜索乙宅|1
40|司法警察官甲，某日下班回家時因兒子感冒，遂帶兒子至附近診所看病，適逢通緝犯乙亦帶家人至該診所診療，甲立即將乙逮捕，下列敘述，何者錯誤？|甲得逕行搜索乙之身體|0
40|司法警察官甲，某日下班回家時因兒子感冒，遂帶兒子至附近診所看病，適逢通緝犯乙亦帶家人至該診所診療，甲立即將乙逮捕，下列敘述，何者錯誤？|甲得逕行搜索乙所攜帶之物件|0
40|司法警察官甲，某日下班回家時因兒子感冒，遂帶兒子至附近診所看病，適逢通緝犯乙亦帶家人至該診所診療，甲立即將乙逮捕，下列敘述，何者錯誤？|甲得逕行搜索乙立即可觸及之處所|0
41|法院於審判中訊問被告甲後，認其犯罪嫌疑重大，有逃亡之虞，且有羈押之必要，裁定羈押。下列敘述，何者正確？|於偵查中及審判中，檢察官皆得為甲向法院聲請具保停止羈押|0
41|法院於審判中訊問被告甲後，認其犯罪嫌疑重大，有逃亡之虞，且有羈押之必要，裁定羈押。下列敘述，何者正確？|甲、辯護人及得為甲輔佐之人得隨時具保，向法院聲請停止羈押|1
41|法院於審判中訊問被告甲後，認其犯罪嫌疑重大，有逃亡之虞，且有羈押之必要，裁定羈押。下列敘述，何者正確？|於羈押原因消滅，或已無羈押之必要，皆屬得聲請停止羈押之情形|0
41|法院於審判中訊問被告甲後，認其犯罪嫌疑重大，有逃亡之虞，且有羈押之必要，裁定羈押。下列敘述，何者正確？|法院命甲具保停止羈押後，甲逃匿，但之後良心不安，又繼續於審判期日出現。由於甲曾逃避，故法院得裁定沒入保證金|0
42|甲犯最重本刑為7年以下有期徒刑之罪，第一審受命法官行準備程序時，被告就被訴事實為有罪之陳述，法院告知行簡式審判程序之旨，被告無異議後，裁定行簡式審判程序，並以共同被告乙在偵查中之自白為補強證據，諭知被告有罪判決。關於本案證據法則之適用，下列敘述，何者正確？|行簡式審判程序之案件，法院得依被告之自白為有罪判決之唯一證據，不需補強證據|0
42|甲犯最重本刑為7年以下有期徒刑之罪，第一審受命法官行準備程序時，被告就被訴事實為有罪之陳述，法院告知行簡式審判程序之旨，被告無異議後，裁定行簡式審判程序，並以共同被告乙在偵查中之自白為補強證據，諭知被告有罪判決。關於本案證據法則之適用，下列敘述，何者正確？|行簡式審判程序案件，得不適用傳聞法則與交互詰問規定|1
42|甲犯最重本刑為7年以下有期徒刑之罪，第一審受命法官行準備程序時，被告就被訴事實為有罪之陳述，法院告知行簡式審判程序之旨，被告無異議後，裁定行簡式審判程序，並以共同被告乙在偵查中之自白為補強證據，諭知被告有罪判決。關於本案證據法則之適用，下列敘述，何者正確？|行簡式審判程序之案件，共同被告自白之偵查筆錄，仍應於審判期日向被告宣讀或告以要旨，始得作為判斷之依據|0
42|甲犯最重本刑為7年以下有期徒刑之罪，第一審受命法官行準備程序時，被告就被訴事實為有罪之陳述，法院告知行簡式審判程序之旨，被告無異議後，裁定行簡式審判程序，並以共同被告乙在偵查中之自白為補強證據，諭知被告有罪判決。關於本案證據法則之適用，下列敘述，何者正確？|簡式審判程序與簡易程序相同，法院不必行合議審判，並得不經言詞辯論而為判決|0
43|警方於臺北合法逮捕甲，欲解送至高雄地方法院檢察署，解送途中經臺中，甲突然休克昏迷，經送至臺中某醫院救治6小時後，甲清醒無礙，再經警送至高雄地方法院檢察署。下列有關檢察官聲請羈押被告之法定24小時期間之敘述，何者正確？|只有「解送時間」不計入24小時|0
43|警方於臺北合法逮捕甲，欲解送至高雄地方法院檢察署，解送途中經臺中，甲突然休克昏迷，經送至臺中某醫院救治6小時後，甲清醒無礙，再經警送至高雄地方法院檢察署。下列有關檢察官聲請羈押被告之法定24小時期間之敘述，何者正確？|只有「休克昏迷送醫」時間不計入24小時|0
43|警方於臺北合法逮捕甲，欲解送至高雄地方法院檢察署，解送途中經臺中，甲突然休克昏迷，經送至臺中某醫院救治6小時後，甲清醒無礙，再經警送至高雄地方法院檢察署。下列有關檢察官聲請羈押被告之法定24小時期間之敘述，何者正確？|「解送時間」與「休克昏迷送醫」時間應累計不計入24小時|1
43|警方於臺北合法逮捕甲，欲解送至高雄地方法院檢察署，解送途中經臺中，甲突然休克昏迷，經送至臺中某醫院救治6小時後，甲清醒無礙，再經警送至高雄地方法院檢察署。下列有關檢察官聲請羈押被告之法定24小時期間之敘述，何者正確？|「解送時間」與「休克昏迷送醫」時間加總後扣除重疊部分之時間，不計入24小時|0
44|甲車禍受傷，因傷勢不重，與肇事者乙簽下和解契約，乙同意支付甲新臺幣1萬元，甲也表示不會提起任何訴訟。甲妻丙為甲抱屈，認為賠償金太少了，堅持甲應提起告訴。為此甲與丙大吵一架後辦理離婚登記，但丙仍對乙提起告訴，下列敘述，何者正確？|甲既然已經與乙和解，甲應該撤回告訴|0
44|甲車禍受傷，因傷勢不重，與肇事者乙簽下和解契約，乙同意支付甲新臺幣1萬元，甲也表示不會提起任何訴訟。甲妻丙為甲抱屈，認為賠償金太少了，堅持甲應提起告訴。為此甲與丙大吵一架後辦理離婚登記，但丙仍對乙提起告訴，下列敘述，何者正確？|丙的告訴不合法，檢察官應為不起訴處分|1
44|甲車禍受傷，因傷勢不重，與肇事者乙簽下和解契約，乙同意支付甲新臺幣1萬元，甲也表示不會提起任何訴訟。甲妻丙為甲抱屈，認為賠償金太少了，堅持甲應提起告訴。為此甲與丙大吵一架後辦理離婚登記，但丙仍對乙提起告訴，下列敘述，何者正確？|本案發生合法告訴的效力，檢察官應依法偵查終結|0
44|甲車禍受傷，因傷勢不重，與肇事者乙簽下和解契約，乙同意支付甲新臺幣1萬元，甲也表示不會提起任何訴訟。甲妻丙為甲抱屈，認為賠償金太少了，堅持甲應提起告訴。為此甲與丙大吵一架後辦理離婚登記，但丙仍對乙提起告訴，下列敘述，何者正確？|依刑事訴訟法第233條第1項，丙可以獨立提起告訴|0
45|妻甲夫乙素不睦，甲懷疑乙有外遇，長期跟蹤乙，果然發現乙與丙同進出賓館，並錄得乙丙之曖昧對話，甲乃對乙丙提出通姦罪之自訴，法院對此二自訴案之處理，下列敘述，何者正確？|甲對乙自訴不合法，法院應為不受理判決，甲對丙自訴合法，法院應為實體判決|1
45|妻甲夫乙素不睦，甲懷疑乙有外遇，長期跟蹤乙，果然發現乙與丙同進出賓館，並錄得乙丙之曖昧對話，甲乃對乙丙提出通姦罪之自訴，法院對此二自訴案之處理，下列敘述，何者正確？|甲對乙自訴合法，法院應為實體判決，甲對丙自訴不合法，法院應為不受理判決|0
45|妻甲夫乙素不睦，甲懷疑乙有外遇，長期跟蹤乙，果然發現乙與丙同進出賓館，並錄得乙丙之曖昧對話，甲乃對乙丙提出通姦罪之自訴，法院對此二自訴案之處理，下列敘述，何者正確？|甲對乙丙之自訴皆合法，法院應為實體審理|0
45|妻甲夫乙素不睦，甲懷疑乙有外遇，長期跟蹤乙，果然發現乙與丙同進出賓館，並錄得乙丙之曖昧對話，甲乃對乙丙提出通姦罪之自訴，法院對此二自訴案之處理，下列敘述，何者正確？|甲對乙丙之自訴不合法，法院應以對兩案皆為不受理判決|0
46|警察於夜間逮捕某起放火罪之犯罪嫌疑人甲後，將其解送至警察局。於警察局中，警察問甲：「那幾間房子是不是你燒的？」甲因而坦承犯有放火的相關罪行。關於甲之陳述有無證據能力，下列敘述，何者正確？|甲之陳述無證據能力，因為夜間詢問屬於疲勞詢問，已屬以違反甲意願之方式違法取得自白|0
46|警察於夜間逮捕某起放火罪之犯罪嫌疑人甲後，將其解送至警察局。於警察局中，警察問甲：「那幾間房子是不是你燒的？」甲因而坦承犯有放火的相關罪行。關於甲之陳述有無證據能力，下列敘述，何者正確？|警察之詢問雖係於夜間進行，但不當然構成疲勞訊問。甲之陳述是否有證據能力，需視警察詢問時是否有使用強暴或脅迫等不正方法，以及甲之陳述是否與事實相符而定，未能一概而論|0
46|警察於夜間逮捕某起放火罪之犯罪嫌疑人甲後，將其解送至警察局。於警察局中，警察問甲：「那幾間房子是不是你燒的？」甲因而坦承犯有放火的相關罪行。關於甲之陳述有無證據能力，下列敘述，何者正確？|甲之陳述有無證據能力，應同時考量公共利益之維護及人權之保障後而為決定|0
46|警察於夜間逮捕某起放火罪之犯罪嫌疑人甲後，將其解送至警察局。於警察局中，警察問甲：「那幾間房子是不是你燒的？」甲因而坦承犯有放火的相關罪行。關於甲之陳述有無證據能力，下列敘述，何者正確？|若甲之陳述出於任意，且警察詢問係出於善意時，則具有證據能力|1
47|檢察官甲參與被告乙貪污案件之偵查，偵查尚未終結，甲即轉任為地方法院法官，嗣後，乙之該案件起訴於該法院，並分案於甲。下列敘述，何者正確？|甲毋庸自行迴避|0
47|檢察官甲參與被告乙貪污案件之偵查，偵查尚未終結，甲即轉任為地方法院法官，嗣後，乙之該案件起訴於該法院，並分案於甲。下列敘述，何者正確？|乙不得聲請甲迴避|0
47|檢察官甲參與被告乙貪污案件之偵查，偵查尚未終結，甲即轉任為地方法院法官，嗣後，乙之該案件起訴於該法院，並分案於甲。下列敘述，何者正確？|甲曾執行檢察官之職務，應自行迴避|1
47|檢察官甲參與被告乙貪污案件之偵查，偵查尚未終結，甲即轉任為地方法院法官，嗣後，乙之該案件起訴於該法院，並分案於甲。下列敘述，何者正確？|乙只要對甲指揮訴訟或訊問方法有所不滿，均可聲請甲迴避|0
48|高等法院判決被告甲犯竊盜罪，處有期徒刑2年，甲不服提起上訴，經最高法院以上訴不合法而判決駁回上訴。下列敘述，何者錯誤？|被告得以發現確實之新證據，足認其應受無罪之判決而聲請再審|0
48|高等法院判決被告甲犯竊盜罪，處有期徒刑2年，甲不服提起上訴，經最高法院以上訴不合法而判決駁回上訴。下列敘述，何者錯誤？|檢察官得以發現確實之新證據，足認被告應受無罪之判決而聲請再審|0
48|高等法院判決被告甲犯竊盜罪，處有期徒刑2年，甲不服提起上訴，經最高法院以上訴不合法而判決駁回上訴。下列敘述，何者錯誤？|檢察官得以發現確實之新證據，足認被告有應受重刑判決之犯罪事實而聲請再審|0
48|高等法院判決被告甲犯竊盜罪，處有期徒刑2年，甲不服提起上訴，經最高法院以上訴不合法而判決駁回上訴。下列敘述，何者錯誤？|自訴人得以發現確實之新證據，足認被告有應受重刑判決之犯罪事實而聲請再審|1
49|於被告甲的竊盜案件審判期日中，檢察官擬提出甲之自白作為證據，以證明相關犯罪事實。關於該自白的調查次序，下列敘述，何者正確？|原則上，法院必須在調查其他證據後，方可調查甲之自白。此規範目的係為了避免法院過早接觸自白，不當影響其心證|1
49|於被告甲的竊盜案件審判期日中，檢察官擬提出甲之自白作為證據，以證明相關犯罪事實。關於該自白的調查次序，下列敘述，何者正確？|原則上，法院必須在調查其他證據之前，先調查甲自白之內容。此係為使法院能夠藉由瞭解被告自白的內容，更妥適完整地掌握案件事實，形成心證，以作成正確的判決|0
49|於被告甲的竊盜案件審判期日中，檢察官擬提出甲之自白作為證據，以證明相關犯罪事實。關於該自白的調查次序，下列敘述，何者正確？|關於甲自白的調查順序，應由審判長依其固有的訴訟指揮權定之。法院固然可以於調查其他證據後，再調查甲之自白，於調查其他證據前先調查甲之自白，亦無不可|0
49|於被告甲的竊盜案件審判期日中，檢察官擬提出甲之自白作為證據，以證明相關犯罪事實。關於該自白的調查次序，下列敘述，何者正確？|甲自白的調查順序，應由法院於第一次審判期日前，傳喚被告甲或其代理人，並通知檢察官、辯護人、輔佐人到庭，行準備程序後，決定之|0
50|某甲在臺北及桃園等地意圖營利開設職業賭場，被臺北市警察局查獲。案經檢察官偵查終結，以違反刑法第268條圖利供給賭場罪嫌，向臺北地方法院提起公訴。案件繫屬臺北地方法院審理中，桃園地方法院檢察署檢察官，復以同一案件向桃園地方法院提起公訴。桃園地方法院於99年4月30日諭知被告甲有罪科刑判決，因檢察官及被告均未提起上訴，該項判決於同年6月30日確定。之後，臺北地方法院就同一案件審理結果，於同年7月1日諭知有罪科刑判決，檢察官及被告亦均未提起上訴而告確定。對於同一案件之前後兩個確定判決，應如何予以糾正？|依非常上訴撤銷臺北地方法院確定判決，改依刑事訴訟法第302條第1款規定諭知免訴判決|1
50|某甲在臺北及桃園等地意圖營利開設職業賭場，被臺北市警察局查獲。案經檢察官偵查終結，以違反刑法第268條圖利供給賭場罪嫌，向臺北地方法院提起公訴。案件繫屬臺北地方法院審理中，桃園地方法院檢察署檢察官，復以同一案件向桃園地方法院提起公訴。桃園地方法院於99年4月30日諭知被告甲有罪科刑判決，因檢察官及被告均未提起上訴，該項判決於同年6月30日確定。之後，臺北地方法院就同一案件審理結果，於同年7月1日諭知有罪科刑判決，檢察官及被告亦均未提起上訴而告確定。對於同一案件之前後兩個確定判決，應如何予以糾正？|依非常上訴撤銷臺北地方法院確定判決，改依刑事訴訟法第303條第7款規定諭知不受理判決|0
50|某甲在臺北及桃園等地意圖營利開設職業賭場，被臺北市警察局查獲。案經檢察官偵查終結，以違反刑法第268條圖利供給賭場罪嫌，向臺北地方法院提起公訴。案件繫屬臺北地方法院審理中，桃園地方法院檢察署檢察官，復以同一案件向桃園地方法院提起公訴。桃園地方法院於99年4月30日諭知被告甲有罪科刑判決，因檢察官及被告均未提起上訴，該項判決於同年6月30日確定。之後，臺北地方法院就同一案件審理結果，於同年7月1日諭知有罪科刑判決，檢察官及被告亦均未提起上訴而告確定。對於同一案件之前後兩個確定判決，應如何予以糾正？|依非常上訴撤銷桃園地方法院確定判決，改依刑事訴訟法第302條第1款規定諭知免訴判決|0
