Sequence|Question|Options|Answer
31|甲與胞姊A發生爭吵，進而互毆，其父B見狀，前來勸架，二人仍繼續纏鬥。甲用力推A身體，造成A向後撞及B，B失去重心而摔倒，頭部撞及地面，送醫不治死亡。試問甲對B的死亡成立何罪？|過失致死罪|1
32|甲與A相約至甲之住處洽談債務清償事宜，不意甲卻命A於先前簽發之本票上偽填A之父B為發票人，否則不許其離開，A恐遭不測，遂依命行事。依實務見解，下列敘述，何者正確？|甲成立剝奪他人行動自由罪與偽造有價證券罪，二罪數罪併罰|0
32|甲與A相約至甲之住處洽談債務清償事宜，不意甲卻命A於先前簽發之本票上偽填A之父B為發票人，否則不許其離開，A恐遭不測，遂依命行事。依實務見解，下列敘述，何者正確？|甲成立強制罪與偽造有價證券罪，二罪數罪併罰|1
32|甲與A相約至甲之住處洽談債務清償事宜，不意甲卻命A於先前簽發之本票上偽填A之父B為發票人，否則不許其離開，A恐遭不測，遂依命行事。依實務見解，下列敘述，何者正確？|甲成立剝奪他人行動自由罪|0
32|甲與A相約至甲之住處洽談債務清償事宜，不意甲卻命A於先前簽發之本票上偽填A之父B為發票人，否則不許其離開，A恐遭不測，遂依命行事。依實務見解，下列敘述，何者正確？|甲成立強制罪|0
33|甲打電話給A，謊稱A之小孩B被他綁架，A似聽見B之哭聲，甚為驚恐。甲要求A支付50萬元，否則將會剁下B之食指。A擔心B之安危，依約支付贖金。其實B當時正參加戶外教學活動。下列敘述，何者正確？|甲成立刑法第347條第1項擄人勒贖罪|0
33|甲打電話給A，謊稱A之小孩B被他綁架，A似聽見B之哭聲，甚為驚恐。甲要求A支付50萬元，否則將會剁下B之食指。A擔心B之安危，依約支付贖金。其實B當時正參加戶外教學活動。下列敘述，何者正確？|甲成立刑法第339條第2項詐欺得利罪|0
33|甲打電話給A，謊稱A之小孩B被他綁架，A似聽見B之哭聲，甚為驚恐。甲要求A支付50萬元，否則將會剁下B之食指。A擔心B之安危，依約支付贖金。其實B當時正參加戶外教學活動。下列敘述，何者正確？|甲成立刑法第346條第1項恐嚇取財罪|1
33|甲打電話給A，謊稱A之小孩B被他綁架，A似聽見B之哭聲，甚為驚恐。甲要求A支付50萬元，否則將會剁下B之食指。A擔心B之安危，依約支付贖金。其實B當時正參加戶外教學活動。下列敘述，何者正確？|甲成立刑法第305條恐嚇危害安全罪|0
34|甲因A積欠借款60萬新臺幣屢催不還，一時氣忿難耐，遂夥同兄弟乙將A擄走後，向其家屬B要求連本帶利交付100萬元。依實務見解，下列敘述，何者正確？|甲向B要求交付100萬元贖金，仍應成立刑法第346條之恐嚇取財罪|1
34|甲因A積欠借款60萬新臺幣屢催不還，一時氣忿難耐，遂夥同兄弟乙將A擄走後，向其家屬B要求連本帶利交付100萬元。依實務見解，下列敘述，何者正確？|甲與A間因有債務關係，甲不成立財產犯罪，但對於妨害自由部分則不得阻卻違法|0
34|甲因A積欠借款60萬新臺幣屢催不還，一時氣忿難耐，遂夥同兄弟乙將A擄走後，向其家屬B要求連本帶利交付100萬元。依實務見解，下列敘述，何者正確？|甲係因不具備意圖不法所有，是以不成立刑法第347條之擄人勒贖罪|0
34|甲因A積欠借款60萬新臺幣屢催不還，一時氣忿難耐，遂夥同兄弟乙將A擄走後，向其家屬B要求連本帶利交付100萬元。依實務見解，下列敘述，何者正確？|甲與A間因有債務關係，甲得主張權利行為阻卻違法|0
35|甲於市區強拉A上車，開往偏僻之山區，予以強制性交。依實務見解，下列敘述，何者正確？|甲妨害A自由之行為，非強制性交行為所包括，成立刑法第302條妨害自由罪與刑法第221條強制性交罪，數罪併罰|1
35|甲於市區強拉A上車，開往偏僻之山區，予以強制性交。依實務見解，下列敘述，何者正確？|甲妨害A自由之行為，為強制性交行為之著手，甲只成立刑法第221條強制性交罪|0
35|甲於市區強拉A上車，開往偏僻之山區，予以強制性交。依實務見解，下列敘述，何者正確？|甲一行為觸犯刑法第302條妨害自由罪與刑法第221條強制性交罪，想像競合|0
35|甲於市區強拉A上車，開往偏僻之山區，予以強制性交。依實務見解，下列敘述，何者正確？|依法規競合吸收關係，甲僅論以刑法第221條強制性交罪|0
36|關於採用間接證據之法則，下列陳述，何者最合適？|間接證據不得作為證明直接事實之用，自無證據能力|0
36|關於採用間接證據之法則，下列陳述，何者最合適？|間接證據只能作為認定間接事實之用，不得作為論斷犯罪事實之依據|0
36|關於採用間接證據之法則，下列陳述，何者最合適？|間接證據所得證明之事實，得藉由推論認定直接事實之存在，推論過程只要符合經驗法則、論理法則，採用間接證據即屬適法|1
36|關於採用間接證據之法則，下列陳述，何者最合適？|人證屬直接證據，不得作為認定間接事實之用|0
37|甲產下一男嬰，上肢缺損，因不滿婦產科醫師乙先前7次產檢及超音波檢查均未發現胎兒異常，乃向地方法院檢察署提出重傷罪的告訴。但檢察官依鑑定報告認為超音波檢查並非百分之百皆可發現胎兒異常，醫師乙沒有違反注意義務，且胎兒非重傷罪的客體，甲也非重傷罪的被害人等理由，做出不起訴處分。甲不服氣，下列敘述，何者正確？|甲得於接受不起訴處分書後，10日內提出書狀敘述不服之理由，向該管第一審法院聲請交付審判|0
37|甲產下一男嬰，上肢缺損，因不滿婦產科醫師乙先前7次產檢及超音波檢查均未發現胎兒異常，乃向地方法院檢察署提出重傷罪的告訴。但檢察官依鑑定報告認為超音波檢查並非百分之百皆可發現胎兒異常，醫師乙沒有違反注意義務，且胎兒非重傷罪的客體，甲也非重傷罪的被害人等理由，做出不起訴處分。甲不服氣，下列敘述，何者正確？|甲得於接受不起訴處分書後，7日內提出書狀敘述不服之理由，經原檢察官向上級檢察署檢察長聲請再議|1
37|甲產下一男嬰，上肢缺損，因不滿婦產科醫師乙先前7次產檢及超音波檢查均未發現胎兒異常，乃向地方法院檢察署提出重傷罪的告訴。但檢察官依鑑定報告認為超音波檢查並非百分之百皆可發現胎兒異常，醫師乙沒有違反注意義務，且胎兒非重傷罪的客體，甲也非重傷罪的被害人等理由，做出不起訴處分。甲不服氣，下列敘述，何者正確？|甲於聲請再議後，若再議遭駁回，得於接受駁回處分書後20日內，向該管第一審法院聲請交付審判|0
37|甲產下一男嬰，上肢缺損，因不滿婦產科醫師乙先前7次產檢及超音波檢查均未發現胎兒異常，乃向地方法院檢察署提出重傷罪的告訴。但檢察官依鑑定報告認為超音波檢查並非百分之百皆可發現胎兒異常，醫師乙沒有違反注意義務，且胎兒非重傷罪的客體，甲也非重傷罪的被害人等理由，做出不起訴處分。甲不服氣，下列敘述，何者正確？|甲對於法院駁回聲請交付審判之裁定，得於接受裁定送達後5日內提起抗告|0
38|甲涉嫌竊取乙的財物，被檢察官以竊盜罪起訴，在第一審審理期間，下列何種情形，法院不需要更新審判程序？|參與審判期日前之準備程序的法官有所變動|1
38|甲涉嫌竊取乙的財物，被檢察官以竊盜罪起訴，在第一審審理期間，下列何種情形，法院不需要更新審判程序？|審判期日的陪席法官有所變動|0
38|甲涉嫌竊取乙的財物，被檢察官以竊盜罪起訴，在第一審審理期間，下列何種情形，法院不需要更新審判程序？|開庭因事故相隔16日|0
38|甲涉嫌竊取乙的財物，被檢察官以竊盜罪起訴，在第一審審理期間，下列何種情形，法院不需要更新審判程序？|法院為簡式審判程序裁定後，認有不得或不宜而撤銷原裁定者|0
39|甲委託名律師乙對丙提起詐欺罪之自訴，法院通知甲和乙某月某日開庭應到場，惟乙業務繁忙，竟忘記出庭時間，致自訴之審判期日未到庭代理自訴，徒留甲於審判庭無所適從，請問此時法院應：|曉諭甲撤回自訴|0
39|甲委託名律師乙對丙提起詐欺罪之自訴，法院通知甲和乙某月某日開庭應到場，惟乙業務繁忙，竟忘記出庭時間，致自訴之審判期日未到庭代理自訴，徒留甲於審判庭無所適從，請問此時法院應：|另訂庭期，面告甲，並再行通知乙|1
39|甲委託名律師乙對丙提起詐欺罪之自訴，法院通知甲和乙某月某日開庭應到場，惟乙業務繁忙，竟忘記出庭時間，致自訴之審判期日未到庭代理自訴，徒留甲於審判庭無所適從，請問此時法院應：|諭知不受理判決|0
39|甲委託名律師乙對丙提起詐欺罪之自訴，法院通知甲和乙某月某日開庭應到場，惟乙業務繁忙，竟忘記出庭時間，致自訴之審判期日未到庭代理自訴，徒留甲於審判庭無所適從，請問此時法院應：|以裁定駁回自訴|0
40|關於緩起訴附條件之事項，下列敘述，何者錯誤？|緩起訴附條件之規定，涉及給付或賠償事項者，應經被告同意|0
40|關於緩起訴附條件之事項，下列敘述，何者錯誤？|緩起訴附條件的履行，必須於緩起訴期間內|0
40|關於緩起訴附條件之事項，下列敘述，何者錯誤？|緩起訴被撤銷時，被告所履行之附條件，得聲請返還或補償|1
40|關於緩起訴附條件之事項，下列敘述，何者錯誤？|違反緩起訴所附條件事項，得作為聲請撤銷緩起訴處分之事由|0
41|甲與妻子乙結婚10年，本來是人人稱羨的恩愛夫妻，但乙的表妹丙北上工作暫居甲、乙家中，卻與甲暗生情愫，某日乙提前返家識破甲、丙姦情，乙憤而到警局要告甲、丙通姦、相姦罪嫌。甲好言安慰，發誓絕對不會再有下一次，乙遂向警察表示：「只要將來甲不再與丙見面，並將房子過戶給我，我就不提告訴。」則：|乙為附條件之告訴，須俟條件成就，始失去告訴之效力|0
41|甲與妻子乙結婚10年，本來是人人稱羨的恩愛夫妻，但乙的表妹丙北上工作暫居甲、乙家中，卻與甲暗生情愫，某日乙提前返家識破甲、丙姦情，乙憤而到警局要告甲、丙通姦、相姦罪嫌。甲好言安慰，發誓絕對不會再有下一次，乙遂向警察表示：「只要將來甲不再與丙見面，並將房子過戶給我，我就不提告訴。」則：|乙宥恕甲的行為，喪失告訴權|0
41|甲與妻子乙結婚10年，本來是人人稱羨的恩愛夫妻，但乙的表妹丙北上工作暫居甲、乙家中，卻與甲暗生情愫，某日乙提前返家識破甲、丙姦情，乙憤而到警局要告甲、丙通姦、相姦罪嫌。甲好言安慰，發誓絕對不會再有下一次，乙遂向警察表示：「只要將來甲不再與丙見面，並將房子過戶給我，我就不提告訴。」則：|乙的告訴不發生效力|1
41|甲與妻子乙結婚10年，本來是人人稱羨的恩愛夫妻，但乙的表妹丙北上工作暫居甲、乙家中，卻與甲暗生情愫，某日乙提前返家識破甲、丙姦情，乙憤而到警局要告甲、丙通姦、相姦罪嫌。甲好言安慰，發誓絕對不會再有下一次，乙遂向警察表示：「只要將來甲不再與丙見面，並將房子過戶給我，我就不提告訴。」則：|乙的告訴有效，至於甲是否踐行乙之條件乃屬和解條件履行之問題|0
42|檢察官以刑法第329條之準強盜罪嫌起訴被告甲，第一審法院審理中，甲未經選任辯護人到庭，審判長乃指定公設辯護人為甲辯護。審理結果，法院變更起訴法條，論處被告甲竊盜罪及傷害罪。檢察官不服，以甲應構成準強盜罪為由，提起第二審上訴。第二審審理中，甲並無資力選任辯護人，且法院亦未再指定公設辯護人，即依法進行證據調查，辯論終結而為判決。此項判決是否違背法令？|不違背。因第一審判決被告甲竊盜罪及傷害罪，就第二審上訴審而言，被告甲之案件非屬強制辯護案件|0
42|檢察官以刑法第329條之準強盜罪嫌起訴被告甲，第一審法院審理中，甲未經選任辯護人到庭，審判長乃指定公設辯護人為甲辯護。審理結果，法院變更起訴法條，論處被告甲竊盜罪及傷害罪。檢察官不服，以甲應構成準強盜罪為由，提起第二審上訴。第二審審理中，甲並無資力選任辯護人，且法院亦未再指定公設辯護人，即依法進行證據調查，辯論終結而為判決。此項判決是否違背法令？|不違背。因第一審審判中，被告甲已受強制辯護制度之保障，故第二審上訴無庸再行指定公設辯護人為甲辯護|0
42|檢察官以刑法第329條之準強盜罪嫌起訴被告甲，第一審法院審理中，甲未經選任辯護人到庭，審判長乃指定公設辯護人為甲辯護。審理結果，法院變更起訴法條，論處被告甲竊盜罪及傷害罪。檢察官不服，以甲應構成準強盜罪為由，提起第二審上訴。第二審審理中，甲並無資力選任辯護人，且法院亦未再指定公設辯護人，即依法進行證據調查，辯論終結而為判決。此項判決是否違背法令？|違背。因檢察官主張被告甲構成準強盜罪為由提起上訴，故第二審審判仍有強制辯護制度之適用|1
42|檢察官以刑法第329條之準強盜罪嫌起訴被告甲，第一審法院審理中，甲未經選任辯護人到庭，審判長乃指定公設辯護人為甲辯護。審理結果，法院變更起訴法條，論處被告甲竊盜罪及傷害罪。檢察官不服，以甲應構成準強盜罪為由，提起第二審上訴。第二審審理中，甲並無資力選任辯護人，且法院亦未再指定公設辯護人，即依法進行證據調查，辯論終結而為判決。此項判決是否違背法令？|違背。就第二審上訴審而言，被告甲之案件非屬強制辯護案件，惟因被告無資力自行選任辯護人時，審判長仍應指定公設辯護人或律師為被告防禦，始為合法|0
43|憲兵隊隊長甲為調查乙的竊盜案件，於經檢察官同意後，向法院聲請搜索票。下列敘述，何者正確？|法院不得核發搜索票，因為甲並非偵查主體，僅為偵查輔助機關，即便經檢察官之允許，亦不得向法院聲請搜索票|0
43|憲兵隊隊長甲為調查乙的竊盜案件，於經檢察官同意後，向法院聲請搜索票。下列敘述，何者正確？|法院不得核發搜索票，因為甲非屬司法警察官，即便經檢察官允許，亦不得向法院聲請搜索票|0
43|憲兵隊隊長甲為調查乙的竊盜案件，於經檢察官同意後，向法院聲請搜索票。下列敘述，何者正確？|搜索票的核發與否屬於程序事項，法院核准該聲請者，受搜索人得提起抗告；法院駁回該聲請者，偵查機關亦得提起抗告|0
43|憲兵隊隊長甲為調查乙的竊盜案件，於經檢察官同意後，向法院聲請搜索票。下列敘述，何者正確？|法院得核發搜索票，甲聲請搜索票之程序並無違法之處|1
44|甲涉犯強盜罪嫌重大，警察掌握相關事證，有相當理由足信其即將偷渡出境。因情況急迫，警察逕行拘提甲。下列敘述，何者正確？|警察之拘提合法，惟於拘提後，應立即報請檢察官核發拘票|1
44|甲涉犯強盜罪嫌重大，警察掌握相關事證，有相當理由足信其即將偷渡出境。因情況急迫，警察逕行拘提甲。下列敘述，何者正確？|警察之拘提合法，因有事實足認犯罪嫌疑人有逃亡之虞者，便可不經傳喚逕行拘提之，但仍須事先取得檢察官簽發之拘票|0
44|甲涉犯強盜罪嫌重大，警察掌握相關事證，有相當理由足信其即將偷渡出境。因情況急迫，警察逕行拘提甲。下列敘述，何者正確？|警察之拘提不合法，除非受有檢察官之指揮或事先之同意，警察不得逕為拘提，以避免警察官員濫用拘提之權限，恣意侵害人民之人身自由|0
44|甲涉犯強盜罪嫌重大，警察掌握相關事證，有相當理由足信其即將偷渡出境。因情況急迫，警察逕行拘提甲。下列敘述，何者正確？|警察之拘提不合法，因為拘提以事先獲有拘票為法定要件，警察不得逕行為之，否則便與憲法保障人民人身自由之意旨有違|0
45|甲路過見到乙搶奪丙的護照與機票，丙大喊搶劫，甲因而上前制伏乙，並立即將乙以搶奪罪現行犯予以逮捕扭送航警局。到了航警局之後，乙主張其為丙的債權人，為了避免丙逃避債務逃往國外，進行民法的自助行為。關於甲逮捕乙的合法性，下列敘述，何者正確？|合法，只要甲於逮捕當時有相當理由相信被逮捕人乙為現行犯即可|1
45|甲路過見到乙搶奪丙的護照與機票，丙大喊搶劫，甲因而上前制伏乙，並立即將乙以搶奪罪現行犯予以逮捕扭送航警局。到了航警局之後，乙主張其為丙的債權人，為了避免丙逃避債務逃往國外，進行民法的自助行為。關於甲逮捕乙的合法性，下列敘述，何者正確？|不合法，乙並無不法所有的意圖，故不成立搶奪罪，甲無從進行現行犯之逮捕|0
45|甲路過見到乙搶奪丙的護照與機票，丙大喊搶劫，甲因而上前制伏乙，並立即將乙以搶奪罪現行犯予以逮捕扭送航警局。到了航警局之後，乙主張其為丙的債權人，為了避免丙逃避債務逃往國外，進行民法的自助行為。關於甲逮捕乙的合法性，下列敘述，何者正確？|合法，因為自助行為並不是刑法承認的阻卻違法事由，乙為搶奪罪現行犯|0
45|甲路過見到乙搶奪丙的護照與機票，丙大喊搶劫，甲因而上前制伏乙，並立即將乙以搶奪罪現行犯予以逮捕扭送航警局。到了航警局之後，乙主張其為丙的債權人，為了避免丙逃避債務逃往國外，進行民法的自助行為。關於甲逮捕乙的合法性，下列敘述，何者正確？|不合法，丙僅呼未追乙為搶奪犯，不符合現行犯逮捕之規定|0
46|甲在臺北市殺人，經檢察官向臺北地方法院提起公訴後，復在宜蘭縣殺人，經檢察官向宜蘭地方法院提起公訴，並予以羈押，下列敘述，何者正確？|甲所犯同一案件，由繫屬在先之臺北地方法院審判|0
46|甲在臺北市殺人，經檢察官向臺北地方法院提起公訴後，復在宜蘭縣殺人，經檢察官向宜蘭地方法院提起公訴，並予以羈押，下列敘述，何者正確？|甲所犯同一案件，因甲被羈押在宜蘭，宜蘭為其身體所在之地，由宜蘭地方法院審判之|0
46|甲在臺北市殺人，經檢察官向臺北地方法院提起公訴後，復在宜蘭縣殺人，經檢察官向宜蘭地方法院提起公訴，並予以羈押，下列敘述，何者正確？|經臺北地方法院同意，可以裁定將案件移送予宜蘭地方法院合併審判|1
46|甲在臺北市殺人，經檢察官向臺北地方法院提起公訴後，復在宜蘭縣殺人，經檢察官向宜蘭地方法院提起公訴，並予以羈押，下列敘述，何者正確？|臺北地方法院如先判決確定，宜蘭地方法院應為免訴判決|0
47|甲與乙正進行海洛因交易時，負責跟蹤的警察出現並依法將甲、乙逮捕，並對甲、乙的身體進行搜索，分別發現500公克的海洛因、用來購買海洛因的現金2萬元、手槍1支以及子彈3發而扣押之。對於手槍和子彈扣押合法性以及其理由的敘述，何者最為正確？|合法，因為手槍和子彈是販賣海洛因的證據|0
47|甲與乙正進行海洛因交易時，負責跟蹤的警察出現並依法將甲、乙逮捕，並對甲、乙的身體進行搜索，分別發現500公克的海洛因、用來購買海洛因的現金2萬元、手槍1支以及子彈3發而扣押之。對於手槍和子彈扣押合法性以及其理由的敘述，何者最為正確？|合法，此為附帶搜索的情形，為了保護警察生命或身體的安全|1
47|甲與乙正進行海洛因交易時，負責跟蹤的警察出現並依法將甲、乙逮捕，並對甲、乙的身體進行搜索，分別發現500公克的海洛因、用來購買海洛因的現金2萬元、手槍1支以及子彈3發而扣押之。對於手槍和子彈扣押合法性以及其理由的敘述，何者最為正確？|不合法，手槍和子彈並非本案的證據|0
47|甲與乙正進行海洛因交易時，負責跟蹤的警察出現並依法將甲、乙逮捕，並對甲、乙的身體進行搜索，分別發現500公克的海洛因、用來購買海洛因的現金2萬元、手槍1支以及子彈3發而扣押之。對於手槍和子彈扣押合法性以及其理由的敘述，何者最為正確？|不合法，此為附帶搜索及另案扣押的情形，另案扣押應持有效搜索票|0
48|被告犯刑法第309條第1項公然侮辱罪（可處拘役或300元以下罰金），經地方法院刑事庭合法傳喚，無正當理由不到庭，惟選任辯護人有到庭，此時法院得否逕行判決？是否須踐行刑事訴訟法第95條之告知程序？|得逕行判決，並應行告知程序|1
48|被告犯刑法第309條第1項公然侮辱罪（可處拘役或300元以下罰金），經地方法院刑事庭合法傳喚，無正當理由不到庭，惟選任辯護人有到庭，此時法院得否逕行判決？是否須踐行刑事訴訟法第95條之告知程序？|得逕行判決，不必行告知程序|0
48|被告犯刑法第309條第1項公然侮辱罪（可處拘役或300元以下罰金），經地方法院刑事庭合法傳喚，無正當理由不到庭，惟選任辯護人有到庭，此時法院得否逕行判決？是否須踐行刑事訴訟法第95條之告知程序？|不得逕行判決，並應行告知程序|0
48|被告犯刑法第309條第1項公然侮辱罪（可處拘役或300元以下罰金），經地方法院刑事庭合法傳喚，無正當理由不到庭，惟選任辯護人有到庭，此時法院得否逕行判決？是否須踐行刑事訴訟法第95條之告知程序？|不得逕行判決，不必行告知程序|0
49|互不相識之甲、乙、丙三人分別租賃同一層樓房居住，於平日共同使用客廳及廚房，司法警察丁認為甲涉嫌殺人罪，趁甲外出時至甲居住之處所，得乙同意後進入客廳，遂對客廳進行搜索，於一無所獲下自行進入甲居住之房間進行搜索，下列敘述，何者最為正確？|丁搜索客廳為違法搜索，因乙無同意權|0
49|互不相識之甲、乙、丙三人分別租賃同一層樓房居住，於平日共同使用客廳及廚房，司法警察丁認為甲涉嫌殺人罪，趁甲外出時至甲居住之處所，得乙同意後進入客廳，遂對客廳進行搜索，於一無所獲下自行進入甲居住之房間進行搜索，下列敘述，何者最為正確？|丁搜索甲房間為違法搜索，因已超越乙之同意範圍|1
49|互不相識之甲、乙、丙三人分別租賃同一層樓房居住，於平日共同使用客廳及廚房，司法警察丁認為甲涉嫌殺人罪，趁甲外出時至甲居住之處所，得乙同意後進入客廳，遂對客廳進行搜索，於一無所獲下自行進入甲居住之房間進行搜索，下列敘述，何者最為正確？|丁搜索甲房間為合法搜索，因已得乙之同意|0
49|互不相識之甲、乙、丙三人分別租賃同一層樓房居住，於平日共同使用客廳及廚房，司法警察丁認為甲涉嫌殺人罪，趁甲外出時至甲居住之處所，得乙同意後進入客廳，遂對客廳進行搜索，於一無所獲下自行進入甲居住之房間進行搜索，下列敘述，何者最為正確？|丁搜索甲房間為合法搜索，因為緊急搜索|0
50|直接審理原則雖然是刑事訴訟法上的重要原則，但仍有承認直接審理原則之例外情形。下列敘述，何者不屬於直接審理原則的例外情形？|以朗讀扣押物清單取代證物的提示|1
50|直接審理原則雖然是刑事訴訟法上的重要原則，但仍有承認直接審理原則之例外情形。下列敘述，何者不屬於直接審理原則的例外情形？|法官於審判期日前為勘驗行為|0
50|直接審理原則雖然是刑事訴訟法上的重要原則，但仍有承認直接審理原則之例外情形。下列敘述，何者不屬於直接審理原則的例外情形？|受託法官之訊問筆錄，在審判期日踐行刑事訴訟法第165條之程序|0
50|直接審理原則雖然是刑事訴訟法上的重要原則，但仍有承認直接審理原則之例外情形。下列敘述，何者不屬於直接審理原則的例外情形？|受命法官於審判外訊問證人|0
51|甲因細故打傷年僅19歲的乙。下列敘述，何者正確？|乙19歲，尚未成年，僅得由其父母提出告訴|0
51|甲因細故打傷年僅19歲的乙。下列敘述，何者正確？|乙不想追究時，其父母也不得提出告訴|0
51|甲因細故打傷年僅19歲的乙。下列敘述，何者正確？|乙尚未成年，得由其父母為自訴代理人代為提起自訴|0
51|甲因細故打傷年僅19歲的乙。下列敘述，何者正確？|乙未成年，其父母如要自訴甲犯傷害罪嫌，應受6個月告訴期間的限制|1
52|甲因開車超速，撞倒乙所騎乘載有丙之機車，造成乙丙摔車，雙雙骨折，甲雖願意對乙丙受傷之醫療費用給付賠償金，但乙認為賠償金額不足，且認為甲犯後態度不佳，乃先於丙而向法院對甲提出過失傷害罪之自訴；丙於乙提起自訴後，另向檢察官告訴甲之過失傷害犯行，因嗣與甲達成和解，遂又向檢察官撤回告訴。試問自訴法院對乙之自訴應如何處理？|同一案件一部撤回告訴，效力及於全部，故自訴法院此時應為不受理判決|0
52|甲因開車超速，撞倒乙所騎乘載有丙之機車，造成乙丙摔車，雙雙骨折，甲雖願意對乙丙受傷之醫療費用給付賠償金，但乙認為賠償金額不足，且認為甲犯後態度不佳，乃先於丙而向法院對甲提出過失傷害罪之自訴；丙於乙提起自訴後，另向檢察官告訴甲之過失傷害犯行，因嗣與甲達成和解，遂又向檢察官撤回告訴。試問自訴法院對乙之自訴應如何處理？|告訴乃論之罪，已不得為告訴者，不得自訴，丙撤回對甲之告訴，該案件已不得自訴，故自訴法院應為不受理判決|0
52|甲因開車超速，撞倒乙所騎乘載有丙之機車，造成乙丙摔車，雙雙骨折，甲雖願意對乙丙受傷之醫療費用給付賠償金，但乙認為賠償金額不足，且認為甲犯後態度不佳，乃先於丙而向法院對甲提出過失傷害罪之自訴；丙於乙提起自訴後，另向檢察官告訴甲之過失傷害犯行，因嗣與甲達成和解，遂又向檢察官撤回告訴。試問自訴法院對乙之自訴應如何處理？|告訴乃論之罪，對共犯一人撤回告訴，效力及於其他共犯，丙已撤回對甲之告訴，則自訴法院應以裁定駁回乙之自訴|0
52|甲因開車超速，撞倒乙所騎乘載有丙之機車，造成乙丙摔車，雙雙骨折，甲雖願意對乙丙受傷之醫療費用給付賠償金，但乙認為賠償金額不足，且認為甲犯後態度不佳，乃先於丙而向法院對甲提出過失傷害罪之自訴；丙於乙提起自訴後，另向檢察官告訴甲之過失傷害犯行，因嗣與甲達成和解，遂又向檢察官撤回告訴。試問自訴法院對乙之自訴應如何處理？|同一案件既經被害人先提起自訴，應以自訴為先，檢察官應將案件移送自訴法院|1
53|高等法院判決被告甲強盜故意殺被害人罪，處無期徒刑，甲不服提起上訴，經最高法院以上訴無理由而判決駁回上訴。下列敘述，何者正確？|被告甲如要聲請再審，應向最高法院提出聲請|0
53|高等法院判決被告甲強盜故意殺被害人罪，處無期徒刑，甲不服提起上訴，經最高法院以上訴無理由而判決駁回上訴。下列敘述，何者正確？|被告甲如要聲請再審，應於判決送達後20日內為之|0
53|高等法院判決被告甲強盜故意殺被害人罪，處無期徒刑，甲不服提起上訴，經最高法院以上訴無理由而判決駁回上訴。下列敘述，何者正確？|被告甲如要聲請再審，應以最高法院的確定判決為對象|1
53|高等法院判決被告甲強盜故意殺被害人罪，處無期徒刑，甲不服提起上訴，經最高法院以上訴無理由而判決駁回上訴。下列敘述，何者正確？|被告甲得以就足生影響於判決之重要證據漏未審酌而聲請再審|0
54|被告甲涉嫌販賣毒品，經依法拘提到案後，檢察官乙認有羈押必要，向該管法院聲請羈押被告甲之同時，以有事證足認甲與其選任之辯護人丙及親友接見有勾串共犯之虞，分別依刑事訴訟法第34條之1第5項及第105條第3項之規定聲請法院限制甲與丙之接見，並禁止甲與其親友之接見。經法院訊問被告甲，依法裁定羈押之同時，認定羈押被告甲與其親友之接見有足致其勾串共犯之虞，而為禁止接見之裁定。相對的，認為無積極事證足認羈押被告與其辯護人丙接見會勾串共犯，故裁定駁回檢察官之聲請。對於法院有關接見之裁定，下列敘述，何者正確？|被告對於禁止接見之裁定、檢察官對於駁回聲請之裁定，均分別得依法提起抗告|0
54|被告甲涉嫌販賣毒品，經依法拘提到案後，檢察官乙認有羈押必要，向該管法院聲請羈押被告甲之同時，以有事證足認甲與其選任之辯護人丙及親友接見有勾串共犯之虞，分別依刑事訴訟法第34條之1第5項及第105條第3項之規定聲請法院限制甲與丙之接見，並禁止甲與其親友之接見。經法院訊問被告甲，依法裁定羈押之同時，認定羈押被告甲與其親友之接見有足致其勾串共犯之虞，而為禁止接見之裁定。相對的，認為無積極事證足認羈押被告與其辯護人丙接見會勾串共犯，故裁定駁回檢察官之聲請。對於法院有關接見之裁定，下列敘述，何者正確？|被告對於禁止接見之裁定、檢察官對於駁回聲請之裁定，均不得聲明不服|0
54|被告甲涉嫌販賣毒品，經依法拘提到案後，檢察官乙認有羈押必要，向該管法院聲請羈押被告甲之同時，以有事證足認甲與其選任之辯護人丙及親友接見有勾串共犯之虞，分別依刑事訴訟法第34條之1第5項及第105條第3項之規定聲請法院限制甲與丙之接見，並禁止甲與其親友之接見。經法院訊問被告甲，依法裁定羈押之同時，認定羈押被告甲與其親友之接見有足致其勾串共犯之虞，而為禁止接見之裁定。相對的，認為無積極事證足認羈押被告與其辯護人丙接見會勾串共犯，故裁定駁回檢察官之聲請。對於法院有關接見之裁定，下列敘述，何者正確？|被告對於禁止接見之裁定，不得聲明不服；惟檢察官對於駁回聲請之裁定，得依法提起抗告|0
54|被告甲涉嫌販賣毒品，經依法拘提到案後，檢察官乙認有羈押必要，向該管法院聲請羈押被告甲之同時，以有事證足認甲與其選任之辯護人丙及親友接見有勾串共犯之虞，分別依刑事訴訟法第34條之1第5項及第105條第3項之規定聲請法院限制甲與丙之接見，並禁止甲與其親友之接見。經法院訊問被告甲，依法裁定羈押之同時，認定羈押被告甲與其親友之接見有足致其勾串共犯之虞，而為禁止接見之裁定。相對的，認為無積極事證足認羈押被告與其辯護人丙接見會勾串共犯，故裁定駁回檢察官之聲請。對於法院有關接見之裁定，下列敘述，何者正確？|被告對於禁止接見之裁定，得依法提起抗告；惟檢察官對於駁回聲請之裁定，不得聲明不服|1
