Sequence|Question|Options|Answer
32|甲出售 A 屋給乙，價金新臺幣 500 萬元，乙因而拒絕丙以價金 480 萬元出售 B 屋的要約。雙方訂立契約後，乙將 A 屋轉售給丁，價金 530 萬元。其後發現 A 屋在甲與乙訂約前即已滅失。乙得向甲請求下列何種損害賠償？| A 屋轉售的利益 30 萬元及乙喪失與丙締約機會的損失 20 萬元|0
33|甲因其子 X 結婚添購新房 A，請乙為該房屋進行裝潢，甲告訴乙，X 之結婚日為民國 99 年 10 月 5日，裝潢工作務必要在 9 月 30 日以前完成，裝潢工作預計至少要有 10 個工作天，但由於乙所接工程甚多，至 9 月 20 日乙仍未開始進行 A 屋之裝潢工程。下列敘述，何者正確？|本案 A 屋之裝潢屬僱傭契約|0
33|甲因其子 X 結婚添購新房 A，請乙為該房屋進行裝潢，甲告訴乙，X 之結婚日為民國 99 年 10 月 5日，裝潢工作務必要在 9 月 30 日以前完成，裝潢工作預計至少要有 10 個工作天，但由於乙所接工程甚多，至 9 月 20 日乙仍未開始進行 A 屋之裝潢工程。下列敘述，何者正確？|甲在本案中，可不須先行向乙催告而逕行解除契約|1
33|甲因其子 X 結婚添購新房 A，請乙為該房屋進行裝潢，甲告訴乙，X 之結婚日為民國 99 年 10 月 5日，裝潢工作務必要在 9 月 30 日以前完成，裝潢工作預計至少要有 10 個工作天，但由於乙所接工程甚多，至 9 月 20 日乙仍未開始進行 A 屋之裝潢工程。下列敘述，何者正確？|甲不得對乙解除契約，只能請求減少報酬或損害賠償|0
33|甲因其子 X 結婚添購新房 A，請乙為該房屋進行裝潢，甲告訴乙，X 之結婚日為民國 99 年 10 月 5日，裝潢工作務必要在 9 月 30 日以前完成，裝潢工作預計至少要有 10 個工作天，但由於乙所接工程甚多，至 9 月 20 日乙仍未開始進行 A 屋之裝潢工程。下列敘述，何者正確？|本案若甲解除契約，只能請求不當得利之返還|0
34|甲為出售其所有房屋，乃以乙、丙、丁為共同代理人授與出售該屋之代理權。其後，乙單獨與 A，丙、丁共同與 B 分別締結不同售價之買賣契約。下列敘述，何者正確？|二契約中售價較高者對甲發生效力|0
34|甲為出售其所有房屋，乃以乙、丙、丁為共同代理人授與出售該屋之代理權。其後，乙單獨與 A，丙、丁共同與 B 分別締結不同售價之買賣契約。下列敘述，何者正確？|二契約中締約時間較早者對甲發生效力|0
34|甲為出售其所有房屋，乃以乙、丙、丁為共同代理人授與出售該屋之代理權。其後，乙單獨與 A，丙、丁共同與 B 分別締結不同售價之買賣契約。下列敘述，何者正確？|多數共同代理人所締結之契約對甲發生效力|0
34|甲為出售其所有房屋，乃以乙、丙、丁為共同代理人授與出售該屋之代理權。其後，乙單獨與 A，丙、丁共同與 B 分別締結不同售價之買賣契約。下列敘述，何者正確？|乙、丙及丁所定契約皆為無權代理|1
35|有關法人之法律規範，下列敘述，何者正確？|財團法人董事有違反捐助章程之行為時，應由董事會二分之一以上之可決，決議其無效|0
35|有關法人之法律規範，下列敘述，何者正確？|公司負責人依公司章程規定，以公司名義為人保證，該公司應負保證責任|1
35|有關法人之法律規範，下列敘述，何者正確？|社團法人得隨時以董事會成員三分之二以上之可決，解散之|0
35|有關法人之法律規範，下列敘述，何者正確？|法人登記後，已登記之事項有變更而不為變更登記者，僅得以其事項對抗惡意第三人|0
36|甲向乙公司購買 A 相機及 B 手機，付款之支票屆期未獲付款；嗣後 A、B 均發生故障，甲持送乙修繕，乙將之轉送丙公司修繕，A、B 均已修繕妥適，且丙已將 A 交付乙，惟當事人間均未支付修繕之報酬。下列敘述，何者正確？|甲未付清 A、B 二機之買賣價金前，乙得留置 A 相機|0
36|甲向乙公司購買 A 相機及 B 手機，付款之支票屆期未獲付款；嗣後 A、B 均發生故障，甲持送乙修繕，乙將之轉送丙公司修繕，A、B 均已修繕妥適，且丙已將 A 交付乙，惟當事人間均未支付修繕之報酬。下列敘述，何者正確？|乙未付清 A、B 二機之修繕報酬前，丙得留置 B 手機|1
36|甲向乙公司購買 A 相機及 B 手機，付款之支票屆期未獲付款；嗣後 A、B 均發生故障，甲持送乙修繕，乙將之轉送丙公司修繕，A、B 均已修繕妥適，且丙已將 A 交付乙，惟當事人間均未支付修繕之報酬。下列敘述，何者正確？|丙不得留置 B 手機，因手機非屬乙所有|0
36|甲向乙公司購買 A 相機及 B 手機，付款之支票屆期未獲付款；嗣後 A、B 均發生故障，甲持送乙修繕，乙將之轉送丙公司修繕，A、B 均已修繕妥適，且丙已將 A 交付乙，惟當事人間均未支付修繕之報酬。下列敘述，何者正確？|丙縱將 A 相機交付於乙，其對 A 之留置權仍不消滅|0
37|甲於民國 80 年過世，遺有登記其名下之土地一宗，由其子乙繼承，但未辦理繼承登記，且疏於管理，丙遂乘機予以占用。乙於 98 年 9 月間發現其事。下列敘述，何者正確？|土地已由乙取得所有權|1
37|甲於民國 80 年過世，遺有登記其名下之土地一宗，由其子乙繼承，但未辦理繼承登記，且疏於管理，丙遂乘機予以占用。乙於 98 年 9 月間發現其事。下列敘述，何者正確？|因乙未辦理繼承登記，故乙尚不得向丙行使所有物返還請求權|0
37|甲於民國 80 年過世，遺有登記其名下之土地一宗，由其子乙繼承，但未辦理繼承登記，且疏於管理，丙遂乘機予以占用。乙於 98 年 9 月間發現其事。下列敘述，何者正確？|因乙尚未辦理繼承登記，故屬未登記之不動產，乙之所有物返還請求權已罹於消滅時效|0
37|甲於民國 80 年過世，遺有登記其名下之土地一宗，由其子乙繼承，但未辦理繼承登記，且疏於管理，丙遂乘機予以占用。乙於 98 年 9 月間發現其事。下列敘述，何者正確？|乙為土地之間接占有人，丙為直接占有人|0
38|甲之 A 地與乙之 B 地相鄰，甲向乙商借 B 地未果，甲爰趁乙出國之際，在 A 地興建 C 屋時，部分 C屋越界到 B 地上，乙返國後發現此事，並於 3 個月後向甲提出異議。下列敘述，何者正確？|乙不得請求甲移去或變更 C 屋，但對因此產生之損害，得請求償金|0
38|甲之 A 地與乙之 B 地相鄰，甲向乙商借 B 地未果，甲爰趁乙出國之際，在 A 地興建 C 屋時，部分 C屋越界到 B 地上，乙返國後發現此事，並於 3 個月後向甲提出異議。下列敘述，何者正確？|乙得請求甲以相當之價額購買越界部分之土地|1
38|甲之 A 地與乙之 B 地相鄰，甲向乙商借 B 地未果，甲爰趁乙出國之際，在 A 地興建 C 屋時，部分 C屋越界到 B 地上，乙返國後發現此事，並於 3 個月後向甲提出異議。下列敘述，何者正確？|乙得請求甲設定地上權，並支付地租|0
38|甲之 A 地與乙之 B 地相鄰，甲向乙商借 B 地未果，甲爰趁乙出國之際，在 A 地興建 C 屋時，部分 C屋越界到 B 地上，乙返國後發現此事，並於 3 個月後向甲提出異議。下列敘述，何者正確？|乙得請求甲移去或變更 C 屋，但法院得斟酌公共利益及當事人利益，免為全部或一部之移去或變更|0
39|甲、乙、丙、丁、戊、己共有 A 地，各有應有部分六分之一，甲將其應有部分設定抵押權給庚，己聲請法院裁判分割，下列敘述，何者錯誤？|分割後庚的抵押權當然只存在於甲所分得的部分|1
39|甲、乙、丙、丁、戊、己共有 A 地，各有應有部分六分之一，甲將其應有部分設定抵押權給庚，己聲請法院裁判分割，下列敘述，何者錯誤？|庚不同意分割後庚的抵押權存在於甲所分得的部分，則庚的抵押權當然存在於甲、乙、丙、丁、戊、己各共有人所分得的部分|0
39|甲、乙、丙、丁、戊、己共有 A 地，各有應有部分六分之一，甲將其應有部分設定抵押權給庚，己聲請法院裁判分割，下列敘述，何者錯誤？|庚參與分割訴訟，則分割後庚的抵押權存在於甲所分得的部分|0
39|甲、乙、丙、丁、戊、己共有 A 地，各有應有部分六分之一，甲將其應有部分設定抵押權給庚，己聲請法院裁判分割，下列敘述，何者錯誤？|庚經乙、丙、丁、戊、己告知參加分割訴訟而未參加，分割後庚的抵押權即存在於甲所分得的部分|0
40|甲將其所有之 A 屋及土地出賣給乙，約定一個月後為移轉登記，嗣丙願出更高價格購買 A 屋及其土地，甲因有利可圖遂將 A 屋及其土地再行出賣予丙，並完成所有權移轉登記。下列敘述，何者正確？|此屬一物二賣的情形，乙、丙皆尚未取得所有權，甲仍為 A 屋所有人|0
40|甲將其所有之 A 屋及土地出賣給乙，約定一個月後為移轉登記，嗣丙願出更高價格購買 A 屋及其土地，甲因有利可圖遂將 A 屋及其土地再行出賣予丙，並完成所有權移轉登記。下列敘述，何者正確？|甲丙間買賣契約有效且完成房屋及其土地移轉登記，甲對丙並無不當得利返還請求權|1
40|甲將其所有之 A 屋及土地出賣給乙，約定一個月後為移轉登記，嗣丙願出更高價格購買 A 屋及其土地，甲因有利可圖遂將 A 屋及其土地再行出賣予丙，並完成所有權移轉登記。下列敘述，何者正確？|甲另將 A 屋再行出賣予丙並移轉登記，甲對乙構成侵權行為|0
40|甲將其所有之 A 屋及土地出賣給乙，約定一個月後為移轉登記，嗣丙願出更高價格購買 A 屋及其土地，甲因有利可圖遂將 A 屋及其土地再行出賣予丙，並完成所有權移轉登記。下列敘述，何者正確？|若丙知情，則乙得撤銷甲丙間之法律行為|0
41|民法債編於民國 88 年修正時，為緩和借貸契約之要物性，下列何者，非立法者所採用之原則？|承認使用借貸預約成立後，除預約借用人已請求履行預約而預約貸與人未即時撤銷外，預約貸與人得撤銷該約定|0
41|民法債編於民國 88 年修正時，為緩和借貸契約之要物性，下列何者，非立法者所採用之原則？|承認消費借貸預約，其約定之消費借貸有利息而當事人一方於預約成立後，無支付能力者，預約貸與人得撤銷其預約|0
41|民法債編於民國 88 年修正時，為緩和借貸契約之要物性，下列何者，非立法者所採用之原則？|承認當事人一方對他方負有金錢（例如買賣價金）給付義務，而約定將之作為消費借貸之標的者，可成立消費借貸|0
41|民法債編於民國 88 年修正時，為緩和借貸契約之要物性，下列何者，非立法者所採用之原則？|承認當事人可基於契約自由原則，約定諾成之消費借貸契約|1
42|A 為擔保自己對 B 銀行之債務，央請友人 C 擔任保證人（拋棄先訴抗辯權），D 則提供所有之不動產設定第一順位抵押權擔保 A 之債務（該不動產尚設定有第二及第三順位抵押權）。A 於清償期屆至時未清償債務，下列敘述，何者正確？|債權人 B 請求保證人 C 代為清償債務時，C 得抗辯應先實行設定於 D 之不動產之抵押權|0
42|A 為擔保自己對 B 銀行之債務，央請友人 C 擔任保證人（拋棄先訴抗辯權），D 則提供所有之不動產設定第一順位抵押權擔保 A 之債務（該不動產尚設定有第二及第三順位抵押權）。A 於清償期屆至時未清償債務，下列敘述，何者正確？|債權人 B 如先實行設定於 D 之不動產之抵押權時，D 雖承受 B 之債權，仍不得向 C 主張超過其分擔之範圍|0
42|A 為擔保自己對 B 銀行之債務，央請友人 C 擔任保證人（拋棄先訴抗辯權），D 則提供所有之不動產設定第一順位抵押權擔保 A 之債務（該不動產尚設定有第二及第三順位抵押權）。A 於清償期屆至時未清償債務，下列敘述，何者正確？|債權人 B 聲請拍賣抵押物時，賣得價金雖不足清償第三順位抵押權所擔保之債權，原則上該第三順位抵押權仍然消滅|1
42|A 為擔保自己對 B 銀行之債務，央請友人 C 擔任保證人（拋棄先訴抗辯權），D 則提供所有之不動產設定第一順位抵押權擔保 A 之債務（該不動產尚設定有第二及第三順位抵押權）。A 於清償期屆至時未清償債務，下列敘述，何者正確？|債權人 B 免除保證人 C 之保證責任時，仍得就其全部債權金額自拍賣抵押物之價金優先受償|0
43|甲將土地出賣與乙並已為所有權移轉登記，但甲並未依約交付土地，15 年過後，乙對甲有何權利可為主張？|主張甲為無權占有，請求返還所有物|0
43|甲將土地出賣與乙並已為所有權移轉登記，但甲並未依約交付土地，15 年過後，乙對甲有何權利可為主張？|主張甲有不當得利，請求返還占有物|0
43|甲將土地出賣與乙並已為所有權移轉登記，但甲並未依約交付土地，15 年過後，乙對甲有何權利可為主張？|主張甲為侵權行為，請求損害賠償|0
43|甲將土地出賣與乙並已為所有權移轉登記，但甲並未依約交付土地，15 年過後，乙對甲有何權利可為主張？|乙無法對甲請求返還占有物|1
44|甲為擔保乙的債權，將其所有之房屋設定抵押權於乙，下列敘述，何者正確？|乙死亡後，其繼承人無須登記，即得連同乙的債權，取得其抵押權|1
44|甲為擔保乙的債權，將其所有之房屋設定抵押權於乙，下列敘述，何者正確？|乙的抵押權為意定抵押權，其設定須交付抵押物，且非經登記，不生效力|0
44|甲為擔保乙的債權，將其所有之房屋設定抵押權於乙，下列敘述，何者正確？|乙的抵押權具專屬性，不得與其所擔保的債權分離，而單獨讓與|0
44|甲為擔保乙的債權，將其所有之房屋設定抵押權於乙，下列敘述，何者正確？|甲的房屋如進行重大修繕，承攬人丙無須登記，逕得對房屋取得法定抵押權|0
45|現年 8 歲的甲於上學途中，遇見老太太乙在路旁乞討。甲見此景，生惻隱之心，深感乙很可憐，因而將父母給他自由使用之零用錢新臺幣 20 元送給乙。試問：甲行為之效力為何？|無效|0
45|現年 8 歲的甲於上學途中，遇見老太太乙在路旁乞討。甲見此景，生惻隱之心，深感乙很可憐，因而將父母給他自由使用之零用錢新臺幣 20 元送給乙。試問：甲行為之效力為何？|效力未定|0
45|現年 8 歲的甲於上學途中，遇見老太太乙在路旁乞討。甲見此景，生惻隱之心，深感乙很可憐，因而將父母給他自由使用之零用錢新臺幣 20 元送給乙。試問：甲行為之效力為何？|得撤銷|0
45|現年 8 歲的甲於上學途中，遇見老太太乙在路旁乞討。甲見此景，生惻隱之心，深感乙很可憐，因而將父母給他自由使用之零用錢新臺幣 20 元送給乙。試問：甲行為之效力為何？|有效|1
46|甲自購建材，由乙承攬在自有之土地上為自己興建房屋一棟，房屋建至三樓但尚未完工之前，因一場7 級大地震，將該屋震得嚴重龜裂，庫房裡堆積尚未使用之建材，亦因引發火災而全部付諸一炬，在工地現場施作的工人有兩人因此身受重傷。下列敘述，何者正確？|本案包括工作物、建材之毀損、滅失，皆應依一般危險負擔法則，由承攬人負擔|0
46|甲自購建材，由乙承攬在自有之土地上為自己興建房屋一棟，房屋建至三樓但尚未完工之前，因一場7 級大地震，將該屋震得嚴重龜裂，庫房裡堆積尚未使用之建材，亦因引發火災而全部付諸一炬，在工地現場施作的工人有兩人因此身受重傷。下列敘述，何者正確？|因工作物及所提供之建材，應歸定作人所有，故應由定作人負擔危險|0
46|甲自購建材，由乙承攬在自有之土地上為自己興建房屋一棟，房屋建至三樓但尚未完工之前，因一場7 級大地震，將該屋震得嚴重龜裂，庫房裡堆積尚未使用之建材，亦因引發火災而全部付諸一炬，在工地現場施作的工人有兩人因此身受重傷。下列敘述，何者正確？|兩位工人所受之損害，亦屬於危險負擔之問題|0
46|甲自購建材，由乙承攬在自有之土地上為自己興建房屋一棟，房屋建至三樓但尚未完工之前，因一場7 級大地震，將該屋震得嚴重龜裂，庫房裡堆積尚未使用之建材，亦因引發火災而全部付諸一炬，在工地現場施作的工人有兩人因此身受重傷。下列敘述，何者正確？|已建樓房之危險由承攬人負擔，但庫房之建材之危險則應由定作人負擔|1
47|要約人發出之要約到達相對人後，相對人即發出承諾之通知，然按其傳達方法，通常在相當時期內可達到卻遲到，其情形亦為要約人可得而知，要約人卻怠於發出遲到之通知。在此情形關於要約與承諾之效力，下列何者正確？|承諾視為新要約|0
47|要約人發出之要約到達相對人後，相對人即發出承諾之通知，然按其傳達方法，通常在相當時期內可達到卻遲到，其情形亦為要約人可得而知，要約人卻怠於發出遲到之通知。在此情形關於要約與承諾之效力，下列何者正確？|承諾視為未遲到|1
47|要約人發出之要約到達相對人後，相對人即發出承諾之通知，然按其傳達方法，通常在相當時期內可達到卻遲到，其情形亦為要約人可得而知，要約人卻怠於發出遲到之通知。在此情形關於要約與承諾之效力，下列何者正確？|要約失其拘束力|0
47|要約人發出之要約到達相對人後，相對人即發出承諾之通知，然按其傳達方法，通常在相當時期內可達到卻遲到，其情形亦為要約人可得而知，要約人卻怠於發出遲到之通知。在此情形關於要約與承諾之效力，下列何者正確？|承諾失其效力|0
48|甲男乙女結婚後，乙女於婚姻關係存續中，與丙男發生性行為，並產下丁子，下列何人，不得提起婚生子女否認之訴？|甲|0
48|甲男乙女結婚後，乙女於婚姻關係存續中，與丙男發生性行為，並產下丁子，下列何人，不得提起婚生子女否認之訴？|乙|0
48|甲男乙女結婚後，乙女於婚姻關係存續中，與丙男發生性行為，並產下丁子，下列何人，不得提起婚生子女否認之訴？|丙|1
48|甲男乙女結婚後，乙女於婚姻關係存續中，與丙男發生性行為，並產下丁子，下列何人，不得提起婚生子女否認之訴？|丁|0
49|甲、乙、丙三人共有 A、B 二地所有權，應有部分均各為三分之一。下列敘述，何者正確？|除法令另有規定外，A、B 二地若地目不同，則甲、乙未經丙之同意，不得請求合併分割 A、B 二地|0
49|甲、乙、丙三人共有 A、B 二地所有權，應有部分均各為三分之一。下列敘述，何者正確？|除法令另有規定外，A、B 二地若不相鄰，則甲未經乙、丙之同意，不得請求合併分割 A、B 二地|0
49|甲、乙、丙三人共有 A、B 二地所有權，應有部分均各為三分之一。下列敘述，何者正確？|除法令另有規定外，甲、乙未經丙之同意，不得請求分割 A、B 二地|0
49|甲、乙、丙三人共有 A、B 二地所有權，應有部分均各為三分之一。下列敘述，何者正確？|除法令另有規定外，甲得未經乙、丙之同意，請求合併分割 A、B 二地|1
50|甲有一輛機車，其子乙將甲之機車賣給知情之丙，乙丙於民國 100 年 1 月 1 日簽訂買賣契約，同時簽訂租賃契約以代交付。嗣後，乙又將甲之機車賣給不知情之丁，乙丁於 100 年 2 月 2 日簽訂買賣契約，同時簽訂租賃契約以代交付。甲於 100 年 3 月 3 日死亡，乙是甲之唯一繼承人，於 100 年 3 月 3 日繼承當天將機車現實交付給仍然不知情之丁。請問最後由何人取得機車之所有權？|乙|0
50|甲有一輛機車，其子乙將甲之機車賣給知情之丙，乙丙於民國 100 年 1 月 1 日簽訂買賣契約，同時簽訂租賃契約以代交付。嗣後，乙又將甲之機車賣給不知情之丁，乙丁於 100 年 2 月 2 日簽訂買賣契約，同時簽訂租賃契約以代交付。甲於 100 年 3 月 3 日死亡，乙是甲之唯一繼承人，於 100 年 3 月 3 日繼承當天將機車現實交付給仍然不知情之丁。請問最後由何人取得機車之所有權？|丙|0
50|甲有一輛機車，其子乙將甲之機車賣給知情之丙，乙丙於民國 100 年 1 月 1 日簽訂買賣契約，同時簽訂租賃契約以代交付。嗣後，乙又將甲之機車賣給不知情之丁，乙丁於 100 年 2 月 2 日簽訂買賣契約，同時簽訂租賃契約以代交付。甲於 100 年 3 月 3 日死亡，乙是甲之唯一繼承人，於 100 年 3 月 3 日繼承當天將機車現實交付給仍然不知情之丁。請問最後由何人取得機車之所有權？|丁|1
50|甲有一輛機車，其子乙將甲之機車賣給知情之丙，乙丙於民國 100 年 1 月 1 日簽訂買賣契約，同時簽訂租賃契約以代交付。嗣後，乙又將甲之機車賣給不知情之丁，乙丁於 100 年 2 月 2 日簽訂買賣契約，同時簽訂租賃契約以代交付。甲於 100 年 3 月 3 日死亡，乙是甲之唯一繼承人，於 100 年 3 月 3 日繼承當天將機車現實交付給仍然不知情之丁。請問最後由何人取得機車之所有權？|丙與丁共有|0
51|關於民事紛爭解決之途徑，下列敘述，何者錯誤？|民事財產權之紛爭，若經雙方當事人和解，如債務人不履行該和解契約，債權人得聲請法院對債務人發支付命令，給付該和解契約之內容所生債務|0
51|關於民事紛爭解決之途徑，下列敘述，何者錯誤？|民事財產權紛爭，若經債權人起訴請求，而在訴訟中經合意為一定之給付並作成法院和解筆錄時，債權人不須另行起訴請求債務人履行該和解契約內容，僅須持該和解筆錄，即可聲請強制執行債務人財產|0
51|關於民事紛爭解決之途徑，下列敘述，何者錯誤？|在分別共有人間成立有一分割協議，而其中一共有人欲請求分割時，仍可提起裁判分割共有物之訴|1
51|關於民事紛爭解決之途徑，下列敘述，何者錯誤？|若兩造當事人於契約中訂有仲裁協議，則因該契約所發生之民事紛爭，如一造當事人逕行起訴時，他造當事人得為妨訴抗辯|0
52|下列何選項敘述之情形，對當事人甲發生合法送達之效力？|郵務機構將應送達之文書向甲之住所地送達，未獲會晤甲，乃將該文書付與住隔鄰之乙（甲之母），乙未將該文書交付予甲|0
52|下列何選項敘述之情形，對當事人甲發生合法送達之效力？|甲在 A 地服兵役，郵務機構將應送達文書交付 A 地之軍事機關，該機關人員未將該文書交付予甲|0
52|下列何選項敘述之情形，對當事人甲發生合法送達之效力？|甲在第一審指定乙為送達代收人，並向第一審法院陳明，設於同地之第二審法院將應送達文書向乙送達，乙未將該文書交付予甲|1
52|下列何選項敘述之情形，對當事人甲發生合法送達之效力？|郵務機構將應送達文書向甲之住所地送達，未獲會晤甲，乃將該文書置於該住所信箱，並將送達通知書黏貼於該住所門首|0
53|下列選項關於返還裁判費之敘述，何者全部錯誤？|①當事人成立訴訟上和解者，得於成立之日起 3個月內，聲請退還該審級所繳裁判費三分之二 |0
53|下列選項關於返還裁判費之敘述，何者全部錯誤？|②裁判費縱有溢收情事，若係因該當事人計算錯誤所致，即不得聲請法院裁定返還溢收部分|1
53|下列選項關於返還裁判費之敘述，何者全部錯誤？|③不得上訴第三審之判決，因法院於判決書曉示文字記載得上訴而提起上訴，上訴人所繳納之裁判費，既係因上訴而繳納，不得聲請返還|1
53|下列選項關於返還裁判費之敘述，何者全部錯誤？|④原告於第一審判決後撤回起訴者，得於撤回後 3 個月內聲請退還該審級所繳裁判費三分之二|1
54|下列何選項敘述之原告，不具有訴訟能力？|於終止收養關係之訴，19 歲未結婚之養子女為原告|0
54|下列何選項敘述之原告，不具有訴訟能力？|於離婚之訴，19 歲之妻為原告|0
54|下列何選項敘述之原告，不具有訴訟能力？|於請求因離婚所生損害賠償之訴，19 歲之妻為原告|0
54|下列何選項敘述之原告，不具有訴訟能力？|於請求因車禍所生損害賠償之訴，19 歲未結婚之受害人為原告|1
55|下列選項所敘述之訴訟，何者為當事人不適格？|原告甲主張被告乙欠債不還，起訴請求乙清償債務，但實際上欠債不還的是丙|0
55|下列選項所敘述之訴訟，何者為當事人不適格？|A（甲之母）主張甲之妻乙對甲及 A 為不堪同居之虐待，起訴請求法院判決甲與乙離婚|1
55|下列選項所敘述之訴訟，何者為當事人不適格？|檢察官提起撤銷死亡宣告之訴|0
55|下列選項所敘述之訴訟，何者為當事人不適格？|破產管理人就屬於破產財團之財產，提起民事訴訟|0
56|關於訴訟救助，下列敘述，何者正確？|外國人一律不得聲請訴訟救助|0
56|關於訴訟救助，下列敘述，何者正確？|聲請訴訟救助，不限於第一審法院|1
56|關於訴訟救助，下列敘述，何者正確？|准予訴訟救助之效力，不及於訴訟費用之擔保|0
56|關於訴訟救助，下列敘述，何者正確？|准予訴訟救助之效力，不及於假扣押、假處分、上訴及抗告|0
57|下列何選項敘述之訴訟要件，均屬抗辯事項？|①訴訟事件由普通法院審判之合意|1
57|下列何選項敘述之訴訟要件，均屬抗辯事項？|②當事人適格之具備與否|0
57|下列何選項敘述之訴訟要件，均屬抗辯事項？|③當事人不遵守仲裁協議|1
57|下列何選項敘述之訴訟要件，均屬抗辯事項？|④當事人違反不起訴之合意|1
58|關於選定當事人制度，下列選項之敘述，何者為完全正確？|選定人對於被選定人之權限不得加以限制|0
58|關於選定當事人制度，下列選項之敘述，何者為完全正確？|被選定之人得更換或增減之。但非通知他造，不生效力|1
58|關於選定當事人制度，下列選項之敘述，何者為完全正確？|選定行為不得在訴訟繫屬後為之|0
58|關於選定當事人制度，下列選項之敘述，何者為完全正確？|在判決書當事人欄一律應列選定人之姓名及住址|0
59|甲、乙、丙共有土地一筆，應有部分各三分之一，丁擅自佔據該地並建造小木屋。甲、乙二人遂以丁為被告，訴請回復共有物。關於本訴訟，下列選項之敘述，何者全部正確？|①甲、乙起訴未經丙同意，當事人適格並無欠缺|1
59|甲、乙、丙共有土地一筆，應有部分各三分之一，丁擅自佔據該地並建造小木屋。甲、乙二人遂以丁為被告，訴請回復共有物。關於本訴訟，下列選項之敘述，何者全部正確？|②僅甲一人撤回其對丁之訴訟部分，不生撤回訴訟之效力|0
59|甲、乙、丙共有土地一筆，應有部分各三分之一，丁擅自佔據該地並建造小木屋。甲、乙二人遂以丁為被告，訴請回復共有物。關於本訴訟，下列選項之敘述，何者全部正確？|③甲、乙勝訴之確定判決效力原則上及於共有人丙|1
59|甲、乙、丙共有土地一筆，應有部分各三分之一，丁擅自佔據該地並建造小木屋。甲、乙二人遂以丁為被告，訴請回復共有物。關於本訴訟，下列選項之敘述，何者全部正確？|④如丙欲參與訴訟，其共有權卻為甲、乙所否認時，丙得以本訴訟之原被告甲、乙、丁三人為共同被告，提起訴訟|1
60|下列選項之敘述，何者錯誤？|訴訟上和解成立者，法院不得為本案判決|0
60|下列選項之敘述，何者錯誤？|訴經合法撤回後，法院不得為本案判決|0
60|下列選項之敘述，何者錯誤？|原告為訴訟標的之捨棄者，法院不得為本案判決|1
60|下列選項之敘述，何者錯誤？|被告為訴訟標的之認諾者，法院應為被告敗訴之本案判決|0
61|甲以乙為被告，向管轄之地方法院起訴請求清償借款新臺幣 1000 萬元，在第一審審理程序中，甲撤回起訴。關於該撤回所生效力，下列何者錯誤？|訴訟繫屬消滅|0
61|甲以乙為被告，向管轄之地方法院起訴請求清償借款新臺幣 1000 萬元，在第一審審理程序中，甲撤回起訴。關於該撤回所生效力，下列何者錯誤？|禁止再行起訴|1
61|甲以乙為被告，向管轄之地方法院起訴請求清償借款新臺幣 1000 萬元，在第一審審理程序中，甲撤回起訴。關於該撤回所生效力，下列何者錯誤？|時效不中斷|0
61|甲以乙為被告，向管轄之地方法院起訴請求清償借款新臺幣 1000 萬元，在第一審審理程序中，甲撤回起訴。關於該撤回所生效力，下列何者錯誤？|除斥期間繼續進行|0
62|原告甲列乙為被告，聲明求為判決命乙給付甲新臺幣 60 萬元，主張：乙於某日向甲借貸 60 萬元，迄未清償等語。下列選項之敘述，何者全部正確？|①乙於言詞辯論期日到場，僅抗辯甲因借款對乙所生之請求權已罹於消滅時效，則甲就兩造間成立消費借貸之事實無庸舉證|1
62|原告甲列乙為被告，聲明求為判決命乙給付甲新臺幣 60 萬元，主張：乙於某日向甲借貸 60 萬元，迄未清償等語。下列選項之敘述，何者全部正確？|②乙僅提出書狀答辯該筆借款實際上係丙向甲借貸等語，惟未於期日到場陳述，則甲就兩造間成立消費借貸之事實無庸舉證|0
62|原告甲列乙為被告，聲明求為判決命乙給付甲新臺幣 60 萬元，主張：乙於某日向甲借貸 60 萬元，迄未清償等語。下列選項之敘述，何者全部正確？|③乙於言詞辯論期日到場，陳述其就是否曾向甲借款 60 萬元一事已不復記憶，則甲就兩造間成立消費借貸之事實必須負舉證責任|0
62|原告甲列乙為被告，聲明求為判決命乙給付甲新臺幣 60 萬元，主張：乙於某日向甲借貸 60 萬元，迄未清償等語。下列選項之敘述，何者全部正確？|④法院將甲之起訴狀繕本連同指定 1 個月後開庭之期日通知向乙之住所地送達，經依法為寄存送達，乙未於期日到場，亦未提出任何書狀答辯，則甲就兩造間成立消費借貸之事實無庸舉證|1
63|合議庭之受命法官於行準備程序，不得為下列何者之行為？|於準備程序闡明訴訟關係|0
63|合議庭之受命法官於行準備程序，不得為下列何者之行為？|於準備程序指揮訴訟|0
63|合議庭之受命法官於行準備程序，不得為下列何者之行為？|於準備程序試行和解|0
63|合議庭之受命法官於行準備程序，不得為下列何者之行為？|於準備程序終結時，指定言詞辯論期日|1
64|關於法院得不受當事人聲明所拘束而為裁判之事項，下列選項何者為全部正確？|①繼承人請求法院裁判分割遺產時，就遺產分割方法所為之聲明|1
64|關於法院得不受當事人聲明所拘束而為裁判之事項，下列選項何者為全部正確？|②於請求金錢賠償損害之訴，原告已證明受有損害而不能證明其數額或證明顯有重大困難時，法院依所得心證定其數額時|0
64|關於法院得不受當事人聲明所拘束而為裁判之事項，下列選項何者為全部正確？|③於請求離婚之訴，原告附帶請求定對於未成年子女權利義務之行使負擔，就附帶請求之內容及方法所為聲明|1
