Sequence|Question|Options|Answer
32|甲簽發面額新臺幣 10 萬元之本票 1 張交付受款人乙，發票日為 98 年 7 月 1 日，到期日為 98 年 10 月1 日，X 為擔當付款人。乙背書交付丙，丙背書交付丁，丁於 98 年 10 月 3 日向發票人甲提示請求支付票款遭甲拒絕，丁遂於 98 年 10 月 5 日向擔當付款人 X 提示請求付款，被拒絕後於翌日作成拒絕付款證書並對甲、乙追索。試問甲、乙對丁有無抗辯事由？|甲對丁有抗辯事由，乙對丁無抗辯事由|0
32|甲簽發面額新臺幣 10 萬元之本票 1 張交付受款人乙，發票日為 98 年 7 月 1 日，到期日為 98 年 10 月1 日，X 為擔當付款人。乙背書交付丙，丙背書交付丁，丁於 98 年 10 月 3 日向發票人甲提示請求支付票款遭甲拒絕，丁遂於 98 年 10 月 5 日向擔當付款人 X 提示請求付款，被拒絕後於翌日作成拒絕付款證書並對甲、乙追索。試問甲、乙對丁有無抗辯事由？|甲對丁無抗辯事由，乙對丁有抗辯事由|1
33|甲簽發一張由李四擔任付款人之匯票予乙，其後依序經過乙、丙、丁、戊背書轉讓而由張三取得此匯票，張三於到期日前又再將匯票背書轉讓給丙。今匯票業已到期，持票人丙於李四拒絕付款依法作成拒絕證書後，得向下列何票據債務人行使追索權？|甲、乙、丁、戊、張三|0
33|甲簽發一張由李四擔任付款人之匯票予乙，其後依序經過乙、丙、丁、戊背書轉讓而由張三取得此匯票，張三於到期日前又再將匯票背書轉讓給丙。今匯票業已到期，持票人丙於李四拒絕付款依法作成拒絕證書後，得向下列何票據債務人行使追索權？|甲、乙|1
33|甲簽發一張由李四擔任付款人之匯票予乙，其後依序經過乙、丙、丁、戊背書轉讓而由張三取得此匯票，張三於到期日前又再將匯票背書轉讓給丙。今匯票業已到期，持票人丙於李四拒絕付款依法作成拒絕證書後，得向下列何票據債務人行使追索權？|甲、丁、戊|0
33|甲簽發一張由李四擔任付款人之匯票予乙，其後依序經過乙、丙、丁、戊背書轉讓而由張三取得此匯票，張三於到期日前又再將匯票背書轉讓給丙。今匯票業已到期，持票人丙於李四拒絕付款依法作成拒絕證書後，得向下列何票據債務人行使追索權？|張三|0
34|甲簽發一紙付款人為 A 銀行、發票日為民國 100 年 6 月 8 日、發票地為桃園市、付款地為嘉義市之支票予受款人乙，甲於民國 100 年 6 月 8 日將撤銷付款委託之書面送交 A。乙於下列何一日期向 A付款提示，A 若付款，得自甲之支票存款戶中扣除？|民國 100 年 6 月 15 日|1
34|甲簽發一紙付款人為 A 銀行、發票日為民國 100 年 6 月 8 日、發票地為桃園市、付款地為嘉義市之支票予受款人乙，甲於民國 100 年 6 月 8 日將撤銷付款委託之書面送交 A。乙於下列何一日期向 A付款提示，A 若付款，得自甲之支票存款戶中扣除？|民國 100 年 6 月 16 日|0
34|甲簽發一紙付款人為 A 銀行、發票日為民國 100 年 6 月 8 日、發票地為桃園市、付款地為嘉義市之支票予受款人乙，甲於民國 100 年 6 月 8 日將撤銷付款委託之書面送交 A。乙於下列何一日期向 A付款提示，A 若付款，得自甲之支票存款戶中扣除？|民國 100 年 7 月 15 日|0
34|甲簽發一紙付款人為 A 銀行、發票日為民國 100 年 6 月 8 日、發票地為桃園市、付款地為嘉義市之支票予受款人乙，甲於民國 100 年 6 月 8 日將撤銷付款委託之書面送交 A。乙於下列何一日期向 A付款提示，A 若付款，得自甲之支票存款戶中扣除？|民國 101 年 6 月 9 日|0
35|甲簽發一紙以 A 銀行為付款人之支票予受款人乙，乙依法對付款人 A 銀行享有直接訴權，而依票據法第 143 條之規定，判斷甲於 A 之存款數是否足敷支付該紙支票金額之時間為何？|甲向 A 開設支票存款帳戶之時|0
35|甲簽發一紙以 A 銀行為付款人之支票予受款人乙，乙依法對付款人 A 銀行享有直接訴權，而依票據法第 143 條之規定，判斷甲於 A 之存款數是否足敷支付該紙支票金額之時間為何？|付款提示之時|1
35|甲簽發一紙以 A 銀行為付款人之支票予受款人乙，乙依法對付款人 A 銀行享有直接訴權，而依票據法第 143 條之規定，判斷甲於 A 之存款數是否足敷支付該紙支票金額之時間為何？|乙對 A 向法院提起給付訴訟之時|0
35|甲簽發一紙以 A 銀行為付款人之支票予受款人乙，乙依法對付款人 A 銀行享有直接訴權，而依票據法第 143 條之規定，判斷甲於 A 之存款數是否足敷支付該紙支票金額之時間為何？|法定付款提示期限之末日|0
36|以下何者為海商法上之船舶？|海上船型無線電定位標竿|0
36|以下何者為海商法上之船舶？|日月潭 30 噸動力漁舢舨|0
36|以下何者為海商法上之船舶？|翡翠灣海水浴場水上摩托車|0
36|以下何者為海商法上之船舶？|高雄旗津公營 100 噸渡輪|1
37|我國籍之甲船於航海中，遇颱風侵襲，船身嚴重受損，緊急駛入高雄港，並進入乙修船廠進行修繕。其後甲船所有權人破產，乙修船廠未取得修繕費，因此行使留置權。甲船之船舶抵押權人丙亦主張其船舶抵押權。又甲船所有權人尚未支付港埠費，且積欠船員戊薪津兩個月。港務局丁及船員戊皆對甲船主張海事優先權。乙、丙、丁、戊之各債權之優先位次，以下何者正確？|乙、丙、戊、丁|0
37|我國籍之甲船於航海中，遇颱風侵襲，船身嚴重受損，緊急駛入高雄港，並進入乙修船廠進行修繕。其後甲船所有權人破產，乙修船廠未取得修繕費，因此行使留置權。甲船之船舶抵押權人丙亦主張其船舶抵押權。又甲船所有權人尚未支付港埠費，且積欠船員戊薪津兩個月。港務局丁及船員戊皆對甲船主張海事優先權。乙、丙、丁、戊之各債權之優先位次，以下何者正確？|丙、乙、丁、戊|0
37|我國籍之甲船於航海中，遇颱風侵襲，船身嚴重受損，緊急駛入高雄港，並進入乙修船廠進行修繕。其後甲船所有權人破產，乙修船廠未取得修繕費，因此行使留置權。甲船之船舶抵押權人丙亦主張其船舶抵押權。又甲船所有權人尚未支付港埠費，且積欠船員戊薪津兩個月。港務局丁及船員戊皆對甲船主張海事優先權。乙、丙、丁、戊之各債權之優先位次，以下何者正確？|丁、戊、丙、乙|0
37|我國籍之甲船於航海中，遇颱風侵襲，船身嚴重受損，緊急駛入高雄港，並進入乙修船廠進行修繕。其後甲船所有權人破產，乙修船廠未取得修繕費，因此行使留置權。甲船之船舶抵押權人丙亦主張其船舶抵押權。又甲船所有權人尚未支付港埠費，且積欠船員戊薪津兩個月。港務局丁及船員戊皆對甲船主張海事優先權。乙、丙、丁、戊之各債權之優先位次，以下何者正確？|戊、丁、乙、丙|1
38|下列敘述何者為正確？|船舶所有權、抵押權、租賃權，非經登記，不生效力|0
38|下列敘述何者為正確？|以船舶之全部或一部供運送之契約，不因船舶所有權之移轉而受影響|1
38|下列敘述何者為正確？|船舶所有權、抵押權、租賃權非經登記，不得對抗第三人|1
38|下列敘述何者為正確？|建造中船舶並非海商法船舶，不能為船舶抵押權設定登記|0
39|甲自美國進口貨物一批，分裝 10 個貨櫃，委由美國總統輪船公司運送，俟甲持載貨證券至高雄港提貨時，發現短少兩個貨櫃，於求償遭拒後，即於高雄地方法院提起損害賠償之訴，若法院駁回該訴，有無理由（設載貨證券約定由美國法院管轄並適用美國法）？|有理由，因約定準據法為美國法|0
39|甲自美國進口貨物一批，分裝 10 個貨櫃，委由美國總統輪船公司運送，俟甲持載貨證券至高雄港提貨時，發現短少兩個貨櫃，於求償遭拒後，即於高雄地方法院提起損害賠償之訴，若法院駁回該訴，有無理由（設載貨證券約定由美國法院管轄並適用美國法）？|有理由，因約定管轄法院為美國法院|0
39|甲自美國進口貨物一批，分裝 10 個貨櫃，委由美國總統輪船公司運送，俟甲持載貨證券至高雄港提貨時，發現短少兩個貨櫃，於求償遭拒後，即於高雄地方法院提起損害賠償之訴，若法院駁回該訴，有無理由（設載貨證券約定由美國法院管轄並適用美國法）？|無理由，因依我國法甲保護較優|0
39|甲自美國進口貨物一批，分裝 10 個貨櫃，委由美國總統輪船公司運送，俟甲持載貨證券至高雄港提貨時，發現短少兩個貨櫃，於求償遭拒後，即於高雄地方法院提起損害賠償之訴，若法院駁回該訴，有無理由（設載貨證券約定由美國法院管轄並適用美國法）？|無理由，因卸貨港為高雄港，得由高雄地方法院管轄|1
40|甲搭乘乙所屬之高雄旗津渡輪（20 噸以上）前往旗津，不料該輪於高雄港因船長航行上之過失與漁船發生碰撞，甲因此碰撞而跌倒受傷，支出醫療費用新臺幣 10 萬元。請問下列敘述何者為正確？|乙得對甲主張海商法第 69 條第 1 款之船長航行上之過失而免責|0
40|甲搭乘乙所屬之高雄旗津渡輪（20 噸以上）前往旗津，不料該輪於高雄港因船長航行上之過失與漁船發生碰撞，甲因此碰撞而跌倒受傷，支出醫療費用新臺幣 10 萬元。請問下列敘述何者為正確？|乙得對甲主張海商法第 70 條第 2 項單位責任限制|0
40|甲搭乘乙所屬之高雄旗津渡輪（20 噸以上）前往旗津，不料該輪於高雄港因船長航行上之過失與漁船發生碰撞，甲因此碰撞而跌倒受傷，支出醫療費用新臺幣 10 萬元。請問下列敘述何者為正確？|依海商法規定，甲之損害係因乙船之過失所致，應由乙負賠償責任|1
40|甲搭乘乙所屬之高雄旗津渡輪（20 噸以上）前往旗津，不料該輪於高雄港因船長航行上之過失與漁船發生碰撞，甲因此碰撞而跌倒受傷，支出醫療費用新臺幣 10 萬元。請問下列敘述何者為正確？|甲之傷害賠償請求權時效為 1 年|0
41|甲將貨物一批交由乙航運公司以海運運送至美國洛杉磯，並以支票新臺幣 10 萬元支付運費，由乙航運公司簽發載貨證券交付與甲，甲再將該載貨證券背書轉讓與丙。其後，甲所簽發之支票因存款不足而被退票，而丙持載貨證券取貨，請問下列敘述何者正確？|乙航運公司應交付該貨物給丙|1
41|甲將貨物一批交由乙航運公司以海運運送至美國洛杉磯，並以支票新臺幣 10 萬元支付運費，由乙航運公司簽發載貨證券交付與甲，甲再將該載貨證券背書轉讓與丙。其後，甲所簽發之支票因存款不足而被退票，而丙持載貨證券取貨，請問下列敘述何者正確？|乙航運公司可行使留置權而拒絕交付|0
41|甲將貨物一批交由乙航運公司以海運運送至美國洛杉磯，並以支票新臺幣 10 萬元支付運費，由乙航運公司簽發載貨證券交付與甲，甲再將該載貨證券背書轉讓與丙。其後，甲所簽發之支票因存款不足而被退票，而丙持載貨證券取貨，請問下列敘述何者正確？|乙航運公司可以撤銷運送契約而要求丙依不當得利而支付運費|0
41|甲將貨物一批交由乙航運公司以海運運送至美國洛杉磯，並以支票新臺幣 10 萬元支付運費，由乙航運公司簽發載貨證券交付與甲，甲再將該載貨證券背書轉讓與丙。其後，甲所簽發之支票因存款不足而被退票，而丙持載貨證券取貨，請問下列敘述何者正確？|乙航運公司可以要求丙依運送契約之受讓人而支付運費|0
42|甲海運公司承運乙之貨物一批，經告知此批貨物易於燃燒，甲公司仍願承運，但於航行途中該批貨物溫度過高有隨時燃燒之可能，甲海運公司即將其卸載於中途港碼頭，並通知某乙，請問下列敘述何者為正確？|甲須負違反運送契約之責任|0
42|甲海運公司承運乙之貨物一批，經告知此批貨物易於燃燒，甲公司仍願承運，但於航行途中該批貨物溫度過高有隨時燃燒之可能，甲海運公司即將其卸載於中途港碼頭，並通知某乙，請問下列敘述何者為正確？|甲不負損害賠償之責任|1
42|甲海運公司承運乙之貨物一批，經告知此批貨物易於燃燒，甲公司仍願承運，但於航行途中該批貨物溫度過高有隨時燃燒之可能，甲海運公司即將其卸載於中途港碼頭，並通知某乙，請問下列敘述何者為正確？|甲應負返還未經運送之航段之運費之責任|0
42|甲海運公司承運乙之貨物一批，經告知此批貨物易於燃燒，甲公司仍願承運，但於航行途中該批貨物溫度過高有隨時燃燒之可能，甲海運公司即將其卸載於中途港碼頭，並通知某乙，請問下列敘述何者為正確？|甲應負返還所有乙交付之運費之責任|0
43|有關船舶碰撞責任，下列敘述何者正確？|若因不可抗力原因造成，各方平均負其責任|0
43|有關船舶碰撞責任，下列敘述何者正確？|因強烈颱風襲擊，港內碇泊之船舶因繫固之纜繩斷裂，而碰撞他船，仍應負賠償責任|0
43|有關船舶碰撞責任，下列敘述何者正確？|船舶碰撞若因航行過失所致，運送人對本船所載貨物之毀損滅失得主張免責|1
43|有關船舶碰撞責任，下列敘述何者正確？|若因引水人之過失而致船舶碰撞，船舶所有人對他船之損害不負賠償責任|0
44|下列何者在共同海損行為中被犧牲時，不認為共同海損犧牲，但經撈救者，仍應分擔共同海損？|船員及旅客之私人物品或行李|0
44|下列何者在共同海損行為中被犧牲時，不認為共同海損犧牲，但經撈救者，仍應分擔共同海損？|船上所備糧食|0
44|下列何者在共同海損行為中被犧牲時，不認為共同海損犧牲，但經撈救者，仍應分擔共同海損？|未經記載於船舶設備目錄之設備與屬具|1
44|下列何者在共同海損行為中被犧牲時，不認為共同海損犧牲，但經撈救者，仍應分擔共同海損？|裝載於甲板上之貨櫃|0
45|「幸運勇士輪」所有權人甲航運公司向乙產險公司投保船舶險，採定值保險，約定價額（agreed value）100 萬美元（以下同），保險金額 100 萬元，於保險期間發生保險事故並導致全損。保險事故發生當時航運景氣大為翻昇，「幸運勇士輪」市場價值為 200 萬元。以下何者為正確？|保險人應給付 200 萬元，因為海上保險為損失補償保險，應貫徹損失補償原則|0
45|「幸運勇士輪」所有權人甲航運公司向乙產險公司投保船舶險，採定值保險，約定價額（agreed value）100 萬美元（以下同），保險金額 100 萬元，於保險期間發生保險事故並導致全損。保險事故發生當時航運景氣大為翻昇，「幸運勇士輪」市場價值為 200 萬元。以下何者為正確？|保險人應給付 100 萬元，因為本案當事人約定採定值保險，保險價額及保險金額均為 100 萬元，當事人自應受到拘束|1
45|「幸運勇士輪」所有權人甲航運公司向乙產險公司投保船舶險，採定值保險，約定價額（agreed value）100 萬美元（以下同），保險金額 100 萬元，於保險期間發生保險事故並導致全損。保險事故發生當時航運景氣大為翻昇，「幸運勇士輪」市場價值為 200 萬元。以下何者為正確？|保險人應給付 150 萬元，本案既是定值保險亦是損失補償保險，因此應採折衷方式|0
45|「幸運勇士輪」所有權人甲航運公司向乙產險公司投保船舶險，採定值保險，約定價額（agreed value）100 萬美元（以下同），保險金額 100 萬元，於保險期間發生保險事故並導致全損。保險事故發生當時航運景氣大為翻昇，「幸運勇士輪」市場價值為 200 萬元。以下何者為正確？|保險人應給付 100 萬元，定值保險轉為不定值保險，而成不足額保險，保險人按比例給付|0
46|甲上市公司依法設置審計委員會。依我國證券交易法之規定，下列何者正確？|審計委員會人數不得少於三人，其中一人為召集人，且至少一人應具備法律或會計專長|0
46|甲上市公司依法設置審計委員會。依我國證券交易法之規定，下列何者正確？|審計委員會之決議，應有審計委員會全體成員二分之一以上之同意|1
46|甲上市公司依法設置審計委員會。依我國證券交易法之規定，下列何者正確？|審計委員會全體成員之計算，應以章程所載獨立董事之席次為準|0
46|甲上市公司依法設置審計委員會。依我國證券交易法之規定，下列何者正確？|簽證會計師之委任、解任或報酬如未經審計委員會決議通過，得以三分之二以上董事出席，出席董事過半數同意行之，但應於董事會議事錄載明審計委員會之決議|0
47|A、B、C、D、E、F、G 7 人以發起設立方式，成立 X 股份有限公司，從事被動元件生產。X 公司章程明定公司股份總數為 1 百萬股。公司成立後，因業務蒸蒸日上，公司欲擴大規模，董事會因而決議將章程所訂尚未發行的 60 萬股公開發行新股。依證券交易法之規定，下列敘述何者最正確？|X 公司所公開發行的 60 萬股應於股款繳納完成日起 15 日內，檢附相關書件，報請主管機關備查|0
47|A、B、C、D、E、F、G 7 人以發起設立方式，成立 X 股份有限公司，從事被動元件生產。X 公司章程明定公司股份總數為 1 百萬股。公司成立後，因業務蒸蒸日上，公司欲擴大規模，董事會因而決議將章程所訂尚未發行的 60 萬股公開發行新股。依證券交易法之規定，下列敘述何者最正確？|X 公司應於認股人或應募人繳納股款後，始可向其交付公開說明書|0
47|A、B、C、D、E、F、G 7 人以發起設立方式，成立 X 股份有限公司，從事被動元件生產。X 公司章程明定公司股份總數為 1 百萬股。公司成立後，因業務蒸蒸日上，公司欲擴大規模，董事會因而決議將章程所訂尚未發行的 60 萬股公開發行新股。依證券交易法之規定，下列敘述何者最正確？|若 X 公司已依證券交易法完成公開發行 60 萬股，該公司之前未依證券交易法所發行之 40 萬股，視為已依證券交易法發行|1
47|A、B、C、D、E、F、G 7 人以發起設立方式，成立 X 股份有限公司，從事被動元件生產。X 公司章程明定公司股份總數為 1 百萬股。公司成立後，因業務蒸蒸日上，公司欲擴大規模，董事會因而決議將章程所訂尚未發行的 60 萬股公開發行新股。依證券交易法之規定，下列敘述何者最正確？|若投資人 Y 認購此次 X 公司所發行之新股 1 千股，X 公司應於 Y 繳納股款時，立即交付公司股票給 Y|0
48|甲公司依證券交易法第 43 條之 6 規定，進行普通股之私募，甲公司對下列何者有提供公司財務資訊之義務？|銀行|0
48|甲公司依證券交易法第 43 條之 6 規定，進行普通股之私募，甲公司對下列何者有提供公司財務資訊之義務？|保險公司|0
48|甲公司依證券交易法第 43 條之 6 規定，進行普通股之私募，甲公司對下列何者有提供公司財務資訊之義務？|符合主管機關所定條件之基金|1
48|甲公司依證券交易法第 43 條之 6 規定，進行普通股之私募，甲公司對下列何者有提供公司財務資訊之義務？|該公司董事|0
49|A 上市公司本年度召開的股東會中將進行全部董監改選。為因應世代交替，並強化董事專業能力，A公司大股東兼董事長甲已商請多位在同業其他公司擔任董事之知名人士同意出任 A 公司董事。為能排除競業禁止的疑慮，A 公司股東會開會通知的討論事項中，在「董監改選案」之後，亦列上「解除董事競業禁止限制案」，該議案之內容為：「擬在無損及公司利益之前提下，解除本公司全體董事及法人董事指派代表人之公司競業禁止之限制。」請問此一作法是否適法？|適法。此一議案得以臨時動議提出，A 公司為求慎重，在股東會召集事由中加以列舉，當屬適法|0
49|A 上市公司本年度召開的股東會中將進行全部董監改選。為因應世代交替，並強化董事專業能力，A公司大股東兼董事長甲已商請多位在同業其他公司擔任董事之知名人士同意出任 A 公司董事。為能排除競業禁止的疑慮，A 公司股東會開會通知的討論事項中，在「董監改選案」之後，亦列上「解除董事競業禁止限制案」，該議案之內容為：「擬在無損及公司利益之前提下，解除本公司全體董事及法人董事指派代表人之公司競業禁止之限制。」請問此一作法是否適法？|適法。此一議案依法應在召集事由中列舉，而 A 公司之作法已符合法律要求|0
49|A 上市公司本年度召開的股東會中將進行全部董監改選。為因應世代交替，並強化董事專業能力，A公司大股東兼董事長甲已商請多位在同業其他公司擔任董事之知名人士同意出任 A 公司董事。為能排除競業禁止的疑慮，A 公司股東會開會通知的討論事項中，在「董監改選案」之後，亦列上「解除董事競業禁止限制案」，該議案之內容為：「擬在無損及公司利益之前提下，解除本公司全體董事及法人董事指派代表人之公司競業禁止之限制。」請問此一作法是否適法？|不適法。雖然此一議案得以臨時動議提出，但解除競業禁止應就個別董事為之，而不能針對全體董事概括進行|0
49|A 上市公司本年度召開的股東會中將進行全部董監改選。為因應世代交替，並強化董事專業能力，A公司大股東兼董事長甲已商請多位在同業其他公司擔任董事之知名人士同意出任 A 公司董事。為能排除競業禁止的疑慮，A 公司股東會開會通知的討論事項中，在「董監改選案」之後，亦列上「解除董事競業禁止限制案」，該議案之內容為：「擬在無損及公司利益之前提下，解除本公司全體董事及法人董事指派代表人之公司競業禁止之限制。」請問此一作法是否適法？|不適法。此一議案雖已在召集事由中列舉，但召集事由中並未說明議案之主要內容|1
50|A 上市公司擬取得 B 上櫃公司之經營權，A 公司決定以公開收購之方式直接向 B 公司股東購買其所持有之普通股。A 公司公開收購之條件為：A 公司以其普通股股票一股換 B 公司普通股股票二股，預計在 30 日內收購 B 公司已發行在外股份總數 35%。由於 B 公司股東反應十分冷淡，應賣股份數量遠低於 A 公司擬收購數量，A 公司擬降低其預定收購數量至 28%。同時，A 公司並與 B 公司之股東甲私下達成協議，同意甲於應賣後得在 A 公司擔任董事一職。請問下列敘述何者正確？|A 公司公開收購 B 公司普通股，其對價應以現金為限，不得以 A 公司股票作為對價|0
50|A 上市公司擬取得 B 上櫃公司之經營權，A 公司決定以公開收購之方式直接向 B 公司股東購買其所持有之普通股。A 公司公開收購之條件為：A 公司以其普通股股票一股換 B 公司普通股股票二股，預計在 30 日內收購 B 公司已發行在外股份總數 35%。由於 B 公司股東反應十分冷淡，應賣股份數量遠低於 A 公司擬收購數量，A 公司擬降低其預定收購數量至 28%。同時，A 公司並與 B 公司之股東甲私下達成協議，同意甲於應賣後得在 A 公司擔任董事一職。請問下列敘述何者正確？|A 公司預計在 30 日內收購 B 公司已發行在外股份總數 35%，一定要依公開收購方式進行之|1
50|A 上市公司擬取得 B 上櫃公司之經營權，A 公司決定以公開收購之方式直接向 B 公司股東購買其所持有之普通股。A 公司公開收購之條件為：A 公司以其普通股股票一股換 B 公司普通股股票二股，預計在 30 日內收購 B 公司已發行在外股份總數 35%。由於 B 公司股東反應十分冷淡，應賣股份數量遠低於 A 公司擬收購數量，A 公司擬降低其預定收購數量至 28%。同時，A 公司並與 B 公司之股東甲私下達成協議，同意甲於應賣後得在 A 公司擔任董事一職。請問下列敘述何者正確？|A 公司可以調降公開收購股份之數量，惟仍必須按比例收購|0
50|A 上市公司擬取得 B 上櫃公司之經營權，A 公司決定以公開收購之方式直接向 B 公司股東購買其所持有之普通股。A 公司公開收購之條件為：A 公司以其普通股股票一股換 B 公司普通股股票二股，預計在 30 日內收購 B 公司已發行在外股份總數 35%。由於 B 公司股東反應十分冷淡，應賣股份數量遠低於 A 公司擬收購數量，A 公司擬降低其預定收購數量至 28%。同時，A 公司並與 B 公司之股東甲私下達成協議，同意甲於應賣後得在 A 公司擔任董事一職。請問下列敘述何者正確？|A 公司與甲之私下協議，並未違反以同一條件公開收購之規定|0
51|A 上櫃公司已發行有表決權之股份為 1 千萬股，其股東張三與其關係人業已持有 A 公司股票 30 萬股，今張三擬再公開收購 A 公司股票 15 萬股，則下列敘述何者正確？|張三公開收購之期間不得少於 30 日|0
51|A 上櫃公司已發行有表決權之股份為 1 千萬股，其股東張三與其關係人業已持有 A 公司股票 30 萬股，今張三擬再公開收購 A 公司股票 15 萬股，則下列敘述何者正確？|為加速達到擬收購之數量，因此張三之太太在公開收購期間得私下向 A 公司其他股東購買 A 公司股票，但所購買之股票連同公開收購之股票不得超過 15 萬股|0
51|A 上櫃公司已發行有表決權之股份為 1 千萬股，其股東張三與其關係人業已持有 A 公司股票 30 萬股，今張三擬再公開收購 A 公司股票 15 萬股，則下列敘述何者正確？|張三無須向主管機關申報即得進行公開收購行為|1
51|A 上櫃公司已發行有表決權之股份為 1 千萬股，其股東張三與其關係人業已持有 A 公司股票 30 萬股，今張三擬再公開收購 A 公司股票 15 萬股，則下列敘述何者正確？|因公開收購人張三非為法人，故其不用製作交付公開收購說明書予應賣人|0
52|Z 公司於民國 94 年 5 月上市，但旋於民國 96 年 2 月因鉅額退票，遭終止上市，進而影響證券市場上投資人權益。投資人保護中心基於法律規定，針對 Z 公司揭露不實的公開說明書，為投資人提起團體訴訟，向 Z 公司、公司負責人、處理公開上市的證券承銷商及簽證會計師等，請求損害賠償。試問下列敘述，依現行法規定，何者正確？|①Z 公司、該公司負責人、該證券承銷商及簽證會計師間，可主張依責任比例定其賠償責任|0
52|Z 公司於民國 94 年 5 月上市，但旋於民國 96 年 2 月因鉅額退票，遭終止上市，進而影響證券市場上投資人權益。投資人保護中心基於法律規定，針對 Z 公司揭露不實的公開說明書，為投資人提起團體訴訟，向 Z 公司、公司負責人、處理公開上市的證券承銷商及簽證會計師等，請求損害賠償。試問下列敘述，依現行法規定，何者正確？|②Z 公司、該公司負責人、該證券承銷商及簽證會計師間，不可主張依責任比例定其賠償責任|1
52|Z 公司於民國 94 年 5 月上市，但旋於民國 96 年 2 月因鉅額退票，遭終止上市，進而影響證券市場上投資人權益。投資人保護中心基於法律規定，針對 Z 公司揭露不實的公開說明書，為投資人提起團體訴訟，向 Z 公司、公司負責人、處理公開上市的證券承銷商及簽證會計師等，請求損害賠償。試問下列敘述，依現行法規定，何者正確？|③上述 Z 公司負責人如能說明已盡相當之注意，並有正當理由，確信其無虛偽、隱匿之不實情事者，可免責|1
52|Z 公司於民國 94 年 5 月上市，但旋於民國 96 年 2 月因鉅額退票，遭終止上市，進而影響證券市場上投資人權益。投資人保護中心基於法律規定，針對 Z 公司揭露不實的公開說明書，為投資人提起團體訴訟，向 Z 公司、公司負責人、處理公開上市的證券承銷商及簽證會計師等，請求損害賠償。試問下列敘述，依現行法規定，何者正確？|④上述 Z 公司負責人不能因說明已盡相當之注意，並有正當理由，確信其無虛偽、隱匿之不實情事而免責，但簽證會計師則可|0
53|甲上市公司之董事 A 雖非該公司董事長，亦非總經理，惟因其持有公司股份甚多，又是董事長的好友，因此在公司內部頗能呼風喚雨，公司職員亦多聽命於他。由於近來投資股市失利，A 急需資金周轉，因此要求公司業務人員 B 將其從客戶處所收取之貨款數千萬元，交給 A 私用。當公司會計人員及會計師 C在進行年度財務報告之編製時，B 偽稱該貨款收入已用於購買定期存單，並將偽造之定期存單交給相關人員查核。嗣後，董事 A 侵占公款之犯行曝光，該年度財務報告之記載不實也因此被揭穿。從證券交易法（以下簡稱「證交法」）第 20 條之 1 規定分析董事 A 之行為之可能產生的民事責任，以下描述，何者正確？|依證交法第 20 條之 1，董事 A 所負的是無過失責任|0
53|甲上市公司之董事 A 雖非該公司董事長，亦非總經理，惟因其持有公司股份甚多，又是董事長的好友，因此在公司內部頗能呼風喚雨，公司職員亦多聽命於他。由於近來投資股市失利，A 急需資金周轉，因此要求公司業務人員 B 將其從客戶處所收取之貨款數千萬元，交給 A 私用。當公司會計人員及會計師 C在進行年度財務報告之編製時，B 偽稱該貨款收入已用於購買定期存單，並將偽造之定期存單交給相關人員查核。嗣後，董事 A 侵占公款之犯行曝光，該年度財務報告之記載不實也因此被揭穿。從證券交易法（以下簡稱「證交法」）第 20 條之 1 規定分析董事 A 之行為之可能產生的民事責任，以下描述，何者正確？|董事 A 之行為並無證交法第 20 條之 1 第 5 項比例責任規定之適用|1
53|甲上市公司之董事 A 雖非該公司董事長，亦非總經理，惟因其持有公司股份甚多，又是董事長的好友，因此在公司內部頗能呼風喚雨，公司職員亦多聽命於他。由於近來投資股市失利，A 急需資金周轉，因此要求公司業務人員 B 將其從客戶處所收取之貨款數千萬元，交給 A 私用。當公司會計人員及會計師 C在進行年度財務報告之編製時，B 偽稱該貨款收入已用於購買定期存單，並將偽造之定期存單交給相關人員查核。嗣後，董事 A 侵占公款之犯行曝光，該年度財務報告之記載不實也因此被揭穿。從證券交易法（以下簡稱「證交法」）第 20 條之 1 規定分析董事 A 之行為之可能產生的民事責任，以下描述，何者正確？|董事 A 並非編製財務報告者，不是證交法第 20 條之 1 規範的責任主體，但須依民法侵權行為規定負責|0
53|甲上市公司之董事 A 雖非該公司董事長，亦非總經理，惟因其持有公司股份甚多，又是董事長的好友，因此在公司內部頗能呼風喚雨，公司職員亦多聽命於他。由於近來投資股市失利，A 急需資金周轉，因此要求公司業務人員 B 將其從客戶處所收取之貨款數千萬元，交給 A 私用。當公司會計人員及會計師 C在進行年度財務報告之編製時，B 偽稱該貨款收入已用於購買定期存單，並將偽造之定期存單交給相關人員查核。嗣後，董事 A 侵占公款之犯行曝光，該年度財務報告之記載不實也因此被揭穿。從證券交易法（以下簡稱「證交法」）第 20 條之 1 規定分析董事 A 之行為之可能產生的民事責任，以下描述，何者正確？|董事 A 並非編製財務報告者，依證交法第 20 條之 1，僅在 A 有重大過失時，始需負損害賠償之責|0
54|承上題，就此一財務報告不實，依證交法第 20 條之 1 規定，以下關於會計師 C 責任的描述，何者正確？|不用負責，如會計師 C 並無違反其查核之注意義務|1
54|承上題，就此一財務報告不實，依證交法第 20 條之 1 規定，以下關於會計師 C 責任的描述，何者正確？|不用負責，因會計師 C 並非該條規定之責任主體|0
54|承上題，就此一財務報告不實，依證交法第 20 條之 1 規定，以下關於會計師 C 責任的描述，何者正確？|需負責，因會計師 C 所負者係無過失責任，不得舉證免責|0
