Sequence|Question|Options|Answer
29|甲持偽造之借據請求乙給付借款，乙誤信該借據為真而交付金錢 20 萬元，試問：依實務見解甲之行為應如何論罪？|成立行使偽造私文書罪與詐欺取財罪之法條競合|0
29|甲持偽造之借據請求乙給付借款，乙誤信該借據為真而交付金錢 20 萬元，試問：依實務見解甲之行為應如何論罪？|成立行使偽造私文書罪與詐欺取財罪之想像競合|1
29|甲持偽造之借據請求乙給付借款，乙誤信該借據為真而交付金錢 20 萬元，試問：依實務見解甲之行為應如何論罪？|僅成立行使偽造私文書罪，詐欺取財屬不罰後行為|0
29|甲持偽造之借據請求乙給付借款，乙誤信該借據為真而交付金錢 20 萬元，試問：依實務見解甲之行為應如何論罪？|僅成立詐欺取財罪，行使偽造私文書屬不罰前行為|0
30|下列何者屬於刑法所規定得付保安處分「感化教育」處分的對象？|因未滿 18 歲而減輕其刑者|1
30|下列何者屬於刑法所規定得付保安處分「感化教育」處分的對象？|施用毒品成癮者|0
30|下列何者屬於刑法所規定得付保安處分「感化教育」處分的對象？|行為時因精神障礙或其心智欠缺者|0
30|下列何者屬於刑法所規定得付保安處分「感化教育」處分的對象？|因遊蕩成習而犯罪者|0
31|甲為某地檢署書記官，於民國 92 年 5 月至 94 年 2 月間多次向繳交易科罰金或緩起訴金的案件當事人，謊稱可將款項交給他代辦。由於甲確實具有書記官身分，每次都約在地檢署的停車場付款，當事人信以為真，將款項交給甲，甲拿到錢據為己有後，再將自己所偽造的收據證明文件交給當事人。關於前述甲的行為，下列敘述，何者正確？|成立收受賄賂罪及詐欺取財罪|0
31|甲為某地檢署書記官，於民國 92 年 5 月至 94 年 2 月間多次向繳交易科罰金或緩起訴金的案件當事人，謊稱可將款項交給他代辦。由於甲確實具有書記官身分，每次都約在地檢署的停車場付款，當事人信以為真，將款項交給甲，甲拿到錢據為己有後，再將自己所偽造的收據證明文件交給當事人。關於前述甲的行為，下列敘述，何者正確？|成立偽造公文書罪及詐欺取財罪|1
31|甲為某地檢署書記官，於民國 92 年 5 月至 94 年 2 月間多次向繳交易科罰金或緩起訴金的案件當事人，謊稱可將款項交給他代辦。由於甲確實具有書記官身分，每次都約在地檢署的停車場付款，當事人信以為真，將款項交給甲，甲拿到錢據為己有後，再將自己所偽造的收據證明文件交給當事人。關於前述甲的行為，下列敘述，何者正確？|成立公務員登載不實罪及詐欺取財罪|0
31|甲為某地檢署書記官，於民國 92 年 5 月至 94 年 2 月間多次向繳交易科罰金或緩起訴金的案件當事人，謊稱可將款項交給他代辦。由於甲確實具有書記官身分，每次都約在地檢署的停車場付款，當事人信以為真，將款項交給甲，甲拿到錢據為己有後，再將自己所偽造的收據證明文件交給當事人。關於前述甲的行為，下列敘述，何者正確？|成立公務侵占罪|0
32|甲乙丙三人於獄中，共同商議逃離監獄，但只有甲一人順利逃出，乙丙兩人脫逃前臨時放棄並告知甲，而沒有任何行動。下列敘述，何者正確？|甲乙丙成立脫逃罪之共同正犯|0
32|甲乙丙三人於獄中，共同商議逃離監獄，但只有甲一人順利逃出，乙丙兩人脫逃前臨時放棄並告知甲，而沒有任何行動。下列敘述，何者正確？|乙丙成立脫逃罪之未遂犯|0
32|甲乙丙三人於獄中，共同商議逃離監獄，但只有甲一人順利逃出，乙丙兩人脫逃前臨時放棄並告知甲，而沒有任何行動。下列敘述，何者正確？|乙丙成立便利脫逃罪|0
32|甲乙丙三人於獄中，共同商議逃離監獄，但只有甲一人順利逃出，乙丙兩人脫逃前臨時放棄並告知甲，而沒有任何行動。下列敘述，何者正確？|甲成立脫逃罪|1
33|甲簽發本票後，為使他人相信該紙本票之信用，在本票背面擅自寫上 A 名義之背書，依實務見解，在刑法上應構成何罪？|刑法第 201 條之偽造有價證券罪|0
33|甲簽發本票後，為使他人相信該紙本票之信用，在本票背面擅自寫上 A 名義之背書，依實務見解，在刑法上應構成何罪？|刑法第 210 條之偽造私文書罪|1
33|甲簽發本票後，為使他人相信該紙本票之信用，在本票背面擅自寫上 A 名義之背書，依實務見解，在刑法上應構成何罪？|刑法第 212 條之偽造特種文書罪|0
33|甲簽發本票後，為使他人相信該紙本票之信用，在本票背面擅自寫上 A 名義之背書，依實務見解，在刑法上應構成何罪？|刑法第 220 條第 1 項之偽造準文書罪|0
34|甲經常駕駛自己的小貨車載運飼料至豬舍養豬，途中不慎撞死 A。下列敘述，何者正確？|甲成立刑法第 276 條第 1 項普通過失致死罪，因甲以養豬為業|0
34|甲經常駕駛自己的小貨車載運飼料至豬舍養豬，途中不慎撞死 A。下列敘述，何者正確？|甲成立刑法第 276 條第 1 項普通過失致死罪，因小貨車只是甲來往豬舍之交通工具|0
34|甲經常駕駛自己的小貨車載運飼料至豬舍養豬，途中不慎撞死 A。下列敘述，何者正確？|甲成立刑法第 276 條第 2 項業務過失致死罪，因養豬及駕駛均為其主要業務|0
34|甲經常駕駛自己的小貨車載運飼料至豬舍養豬，途中不慎撞死 A。下列敘述，何者正確？|甲成立刑法第 276 條第 2 項業務過失致死罪，因駕駛載運飼料為附屬於養豬之準備工作與輔助事務|1
35|甲失業走投無路，取得 7 歲子 A、4 歲女 B 之同意，先讓 A、B 服下安眠藥，再燒炭自殺。後來甲雖獲救，但 A、B 已死亡。下列敘述，何者正確？|甲因與 A、B 相約自殺，雖成立刑法第 275 條第 1 項加工自殺罪，但得免除其刑|
35|甲失業走投無路，取得 7 歲子 A、4 歲女 B 之同意，先讓 A、B 服下安眠藥，再燒炭自殺。後來甲雖獲救，但 A、B 已死亡。下列敘述，何者正確？|因 A、B 為未成年人，甲成立刑法第 275 條第 1 項加工自殺罪，不得免除其刑|
35|甲失業走投無路，取得 7 歲子 A、4 歲女 B 之同意，先讓 A、B 服下安眠藥，再燒炭自殺。後來甲雖獲救，但 A、B 已死亡。下列敘述，何者正確？|甲可主張得被害人之承諾，阻卻違法，其行為不罰|
35|甲失業走投無路，取得 7 歲子 A、4 歲女 B 之同意，先讓 A、B 服下安眠藥，再燒炭自殺。後來甲雖獲救，但 A、B 已死亡。下列敘述，何者正確？|甲不可主張得被害人之承諾，應成立刑法第 271 條第 1 項殺人罪|
36|甲、乙共同毆傷丙、丁二人，後經私下和解，甲、乙同意對丙、丁二人為適當的賠償，丙、丁二人乃同意不提告訴。惟甲、乙並未履行其賠償之約定。丙、丁於是檢具事證同向檢察官提出告訴。嗣後，甲對丙給付約定之賠償，丙僅向檢察官撤回對甲之告訴。丙對甲撤回告訴之效力，下列敘述，何者錯誤？|撤回告訴，撤回之人不得再行告訴|0
36|甲、乙共同毆傷丙、丁二人，後經私下和解，甲、乙同意對丙、丁二人為適當的賠償，丙、丁二人乃同意不提告訴。惟甲、乙並未履行其賠償之約定。丙、丁於是檢具事證同向檢察官提出告訴。嗣後，甲對丙給付約定之賠償，丙僅向檢察官撤回對甲之告訴。丙對甲撤回告訴之效力，下列敘述，何者錯誤？|丙對甲撤回告訴，其效力及於乙|0
36|甲、乙共同毆傷丙、丁二人，後經私下和解，甲、乙同意對丙、丁二人為適當的賠償，丙、丁二人乃同意不提告訴。惟甲、乙並未履行其賠償之約定。丙、丁於是檢具事證同向檢察官提出告訴。嗣後，甲對丙給付約定之賠償，丙僅向檢察官撤回對甲之告訴。丙對甲撤回告訴之效力，下列敘述，何者錯誤？|丙對甲撤回告訴，其效力不及於乙|1
36|甲、乙共同毆傷丙、丁二人，後經私下和解，甲、乙同意對丙、丁二人為適當的賠償，丙、丁二人乃同意不提告訴。惟甲、乙並未履行其賠償之約定。丙、丁於是檢具事證同向檢察官提出告訴。嗣後，甲對丙給付約定之賠償，丙僅向檢察官撤回對甲之告訴。丙對甲撤回告訴之效力，下列敘述，何者錯誤？|撤回告訴應於第一審辯論終結前，方為有效|0
37|甲女向檢察官提出告訴，聲稱乙男對其犯強制性交罪，並提出沾有乙精液之底褲作為證據，檢察官偵查後，以乙犯強制性交罪而提起公訴，第一審法院判決乙有罪，科處有期徒刑 8 年，乙隨即提出上訴，但接連被第二審及第三審法院駁回而告確定，乙因而入監服刑。2 年後，甲於某個私人場合，向其友人丙坦誠：「甲、乙係合意為性行為，該底褲之精液並非強制性交後所得，而係甲用乙之精液自行塗抹」，丙返家後主動向檢察官報告此事，檢察官從而提起再審聲請。下列敘述，依實務見解何者錯誤？|本案底褲係原已存在，而嗣後發現且足以動搖判決之新證據，故檢察官之再審聲請係為有理由|1
37|甲女向檢察官提出告訴，聲稱乙男對其犯強制性交罪，並提出沾有乙精液之底褲作為證據，檢察官偵查後，以乙犯強制性交罪而提起公訴，第一審法院判決乙有罪，科處有期徒刑 8 年，乙隨即提出上訴，但接連被第二審及第三審法院駁回而告確定，乙因而入監服刑。2 年後，甲於某個私人場合，向其友人丙坦誠：「甲、乙係合意為性行為，該底褲之精液並非強制性交後所得，而係甲用乙之精液自行塗抹」，丙返家後主動向檢察官報告此事，檢察官從而提起再審聲請。下列敘述，依實務見解何者錯誤？|法院裁定許可再審聲請後，另得裁定停止乙有期徒刑之執行|0
37|甲女向檢察官提出告訴，聲稱乙男對其犯強制性交罪，並提出沾有乙精液之底褲作為證據，檢察官偵查後，以乙犯強制性交罪而提起公訴，第一審法院判決乙有罪，科處有期徒刑 8 年，乙隨即提出上訴，但接連被第二審及第三審法院駁回而告確定，乙因而入監服刑。2 年後，甲於某個私人場合，向其友人丙坦誠：「甲、乙係合意為性行為，該底褲之精液並非強制性交後所得，而係甲用乙之精液自行塗抹」，丙返家後主動向檢察官報告此事，檢察官從而提起再審聲請。下列敘述，依實務見解何者錯誤？|若再審法院重新審理後，發現乙未對甲強制性交，再審法院得諭知無罪判決|0
37|甲女向檢察官提出告訴，聲稱乙男對其犯強制性交罪，並提出沾有乙精液之底褲作為證據，檢察官偵查後，以乙犯強制性交罪而提起公訴，第一審法院判決乙有罪，科處有期徒刑 8 年，乙隨即提出上訴，但接連被第二審及第三審法院駁回而告確定，乙因而入監服刑。2 年後，甲於某個私人場合，向其友人丙坦誠：「甲、乙係合意為性行為，該底褲之精液並非強制性交後所得，而係甲用乙之精液自行塗抹」，丙返家後主動向檢察官報告此事，檢察官從而提起再審聲請。下列敘述，依實務見解何者錯誤？|若再審法院重新審理中，乙已因不堪經年訟累而死亡，再審裁判應不行言詞辯論，直接由檢察官以書狀陳述意見而判決|0
38|甲在高速公路上超速行駛，不慎同時同地撞傷乙、丙二人。下列敘述，依實務見解，何者正確？|乙先向警察局告訴甲犯過失傷害罪嫌後傷重死亡，丙仍得向法院自訴甲過失傷害|0
38|甲在高速公路上超速行駛，不慎同時同地撞傷乙、丙二人。下列敘述，依實務見解，何者正確？|乙先向法院自訴甲犯過失傷害罪嫌後，丙仍得向檢察官告訴甲犯過失傷害罪嫌|0
38|甲在高速公路上超速行駛，不慎同時同地撞傷乙、丙二人。下列敘述，依實務見解，何者正確？|丙先向檢察官告訴甲犯過失傷害罪嫌後，乙於檢察官尚未終結偵查前仍得向法院自訴甲犯過失傷害罪嫌|1
38|甲在高速公路上超速行駛，不慎同時同地撞傷乙、丙二人。下列敘述，依實務見解，何者正確？|丙先向法院自訴甲犯過失傷害罪嫌後，乙尚未死亡前仍得向法院自訴甲犯過失傷害罪嫌|0
39|某縣警察局員警甲、乙、丙合法搜索犯罪嫌疑人張三涉嫌販賣安非他命之案件，於未查獲任何可得扣押之物後，提出檢察官簽發之身體檢查許可書，要求向張三採尿，該尿液後經鑑定有陽性反應。有關該採樣之檢查身體處分，下列敘述，何者錯誤？|採樣之檢查身體處分，乃為便利執行鑑定，以判別、推論犯罪相關事實，而對人之身體進行觀察、採集或檢驗之取證行為，乃強制處分之一種|0
39|某縣警察局員警甲、乙、丙合法搜索犯罪嫌疑人張三涉嫌販賣安非他命之案件，於未查獲任何可得扣押之物後，提出檢察官簽發之身體檢查許可書，要求向張三採尿，該尿液後經鑑定有陽性反應。有關該採樣之檢查身體處分，下列敘述，何者錯誤？|偵查中之檢察官、審判中之審判長或受命法官，有許可採樣之權|0
39|某縣警察局員警甲、乙、丙合法搜索犯罪嫌疑人張三涉嫌販賣安非他命之案件，於未查獲任何可得扣押之物後，提出檢察官簽發之身體檢查許可書，要求向張三採尿，該尿液後經鑑定有陽性反應。有關該採樣之檢查身體處分，下列敘述，何者錯誤？|檢察官無權許可鑑定人進行採樣處分|1
39|某縣警察局員警甲、乙、丙合法搜索犯罪嫌疑人張三涉嫌販賣安非他命之案件，於未查獲任何可得扣押之物後，提出檢察官簽發之身體檢查許可書，要求向張三採尿，該尿液後經鑑定有陽性反應。有關該採樣之檢查身體處分，下列敘述，何者錯誤？|採樣處分包括採取指紋、腳印、尿液、血液|0
40|現行犯甲經司法警察逮捕後同意夜間詢問案情，詢問中甲表示身體疲憊精神不濟，拒絕再接受詢問。若警方於日出後再繼續為案情詢問，則依實務見解本件障礙時間應如何計算？|以甲被逮捕當日日落後計算至翌日日出|0
40|現行犯甲經司法警察逮捕後同意夜間詢問案情，詢問中甲表示身體疲憊精神不濟，拒絕再接受詢問。若警方於日出後再繼續為案情詢問，則依實務見解本件障礙時間應如何計算？|以甲表示身體不適，拒絕受詢時起算，計至翌日日出|1
40|現行犯甲經司法警察逮捕後同意夜間詢問案情，詢問中甲表示身體疲憊精神不濟，拒絕再接受詢問。若警方於日出後再繼續為案情詢問，則依實務見解本件障礙時間應如何計算？|以甲表示身體不適，拒絕受詢時起算，計至警方於翌日開始詢問時|0
40|現行犯甲經司法警察逮捕後同意夜間詢問案情，詢問中甲表示身體疲憊精神不濟，拒絕再接受詢問。若警方於日出後再繼續為案情詢問，則依實務見解本件障礙時間應如何計算？|以甲表示身體不適，拒絕受詢時起算，計至其休憩完畢，適宜受詢問時|0
41|在有相當理由可信情況急迫，若不逕行搜索，證據有湮滅之虞的前提下，檢察官指揮警察搜索某候選人樁腳甲之住所，並扣押預備進行買票之用的賄款及名冊等證據。關於檢察官之搜索，下列敘述，何者正確？|檢察官之搜索不合法，因搜索已採令狀原則，而檢察官不屬中立客觀之司法官員，有恣意侵害人民基本權利之虞，故無依職權發動搜索之權限|0
41|在有相當理由可信情況急迫，若不逕行搜索，證據有湮滅之虞的前提下，檢察官指揮警察搜索某候選人樁腳甲之住所，並扣押預備進行買票之用的賄款及名冊等證據。關於檢察官之搜索，下列敘述，何者正確？|檢察官於發動搜索後 3 日內，必須立即陳報法院，由其審查搜索之合法性，但是甲不得就檢察官之搜索聲明不服|0
41|在有相當理由可信情況急迫，若不逕行搜索，證據有湮滅之虞的前提下，檢察官指揮警察搜索某候選人樁腳甲之住所，並扣押預備進行買票之用的賄款及名冊等證據。關於檢察官之搜索，下列敘述，何者正確？|除了檢察官應於搜索後 3 日內陳報法院外，甲亦得就檢察官之搜索，向法院聲請撤銷或變更|1
41|在有相當理由可信情況急迫，若不逕行搜索，證據有湮滅之虞的前提下，檢察官指揮警察搜索某候選人樁腳甲之住所，並扣押預備進行買票之用的賄款及名冊等證據。關於檢察官之搜索，下列敘述，何者正確？|於本案之情形中，除了得由檢察官逕行搜索外，亦得由司法警察官逕行發動無令狀之搜索，惟仍應於搜索後 3 日內陳報檢察官及法院|0
42|甲因涉嫌違反洗錢防制法。於偵查中，檢察官認為其犯罪嫌疑重大，有逃亡之虞，且有羈押之必要，故向法院聲請羈押。法院於訊問後，裁定羈押。羈押期間經過 1 個月後，甲之配偶以已無羈押之必要為由，向法院聲請具保停止羈押獲准。法院同時命甲必須定期向檢察官報到。甲經檢察官傳喚後，皆按時到場，但未定期向檢察官報到。下列敘述，何者正確？|法院裁定之停止羈押不合法，因僅有甲及甲之辯護人得為甲聲請法院具保停止羈押|0
42|甲因涉嫌違反洗錢防制法。於偵查中，檢察官認為其犯罪嫌疑重大，有逃亡之虞，且有羈押之必要，故向法院聲請羈押。法院於訊問後，裁定羈押。羈押期間經過 1 個月後，甲之配偶以已無羈押之必要為由，向法院聲請具保停止羈押獲准。法院同時命甲必須定期向檢察官報到。甲經檢察官傳喚後，皆按時到場，但未定期向檢察官報到。下列敘述，何者正確？|甲經傳喚後，皆按時到場，進行偵查程序，並無逃亡之虞，沒有難以進行偵查追訴之疑慮，故法院不得僅依甲未定期向檢察官報到為由，裁定再執行羈押|0
42|甲因涉嫌違反洗錢防制法。於偵查中，檢察官認為其犯罪嫌疑重大，有逃亡之虞，且有羈押之必要，故向法院聲請羈押。法院於訊問後，裁定羈押。羈押期間經過 1 個月後，甲之配偶以已無羈押之必要為由，向法院聲請具保停止羈押獲准。法院同時命甲必須定期向檢察官報到。甲經檢察官傳喚後，皆按時到場，但未定期向檢察官報到。下列敘述，何者正確？|因甲未遵守法院所命應遵守之事項，法院得依職權或依檢察官之聲請，裁定再執行羈押|0
42|甲因涉嫌違反洗錢防制法。於偵查中，檢察官認為其犯罪嫌疑重大，有逃亡之虞，且有羈押之必要，故向法院聲請羈押。法院於訊問後，裁定羈押。羈押期間經過 1 個月後，甲之配偶以已無羈押之必要為由，向法院聲請具保停止羈押獲准。法院同時命甲必須定期向檢察官報到。甲經檢察官傳喚後，皆按時到場，但未定期向檢察官報到。下列敘述，何者正確？|法院僅得依檢察官之聲請，裁定再執行羈押。再者，再執行羈押之期間與停止羈押前已經過之期間，應合併計算|1
43|甲已年逾六十，在菜市場販售乾貨營生，因生意不佳，乃在磅秤上動手腳，以達偷斤減兩、增加收入之效果，嗣被熟客發現，怒以甲犯詐欺罪報警處理，甲於檢察官偵訊中坦承不諱，惟以年事已高，又為初犯為由，請求檢察官從輕發落，下列何者，非檢察官所得為之處分？|於徵詢被害人意見後，即逕與甲進行認罪協商|1
43|甲已年逾六十，在菜市場販售乾貨營生，因生意不佳，乃在磅秤上動手腳，以達偷斤減兩、增加收入之效果，嗣被熟客發現，怒以甲犯詐欺罪報警處理，甲於檢察官偵訊中坦承不諱，惟以年事已高，又為初犯為由，請求檢察官從輕發落，下列何者，非檢察官所得為之處分？|向法院聲請簡易判決處刑|0
43|甲已年逾六十，在菜市場販售乾貨營生，因生意不佳，乃在磅秤上動手腳，以達偷斤減兩、增加收入之效果，嗣被熟客發現，怒以甲犯詐欺罪報警處理，甲於檢察官偵訊中坦承不諱，惟以年事已高，又為初犯為由，請求檢察官從輕發落，下列何者，非檢察官所得為之處分？|將甲以緩起訴處分，得甲同意，並可要求其於一定期間內，定時協助維護菜市場清潔|0
43|甲已年逾六十，在菜市場販售乾貨營生，因生意不佳，乃在磅秤上動手腳，以達偷斤減兩、增加收入之效果，嗣被熟客發現，怒以甲犯詐欺罪報警處理，甲於檢察官偵訊中坦承不諱，惟以年事已高，又為初犯為由，請求檢察官從輕發落，下列何者，非檢察官所得為之處分？|依照通常訴訟程序，將甲提起公訴|0
44|檢察官起訴甲犯詐欺既遂罪，一審法院於 1 月 5 日宣判，判處 1 年有期徒刑，1 月 7 日送達至甲，甲自認無罪，1 月 8 日因氣憤難平而死亡。乙為甲之妻，下列敘述，何者正確？|乙不得以自己名義上訴|0
44|檢察官起訴甲犯詐欺既遂罪，一審法院於 1 月 5 日宣判，判處 1 年有期徒刑，1 月 7 日送達至甲，甲自認無罪，1 月 8 日因氣憤難平而死亡。乙為甲之妻，下列敘述，何者正確？|乙若於 1 月 7 日以自己名義上訴，該上訴係屬合法上訴|1
44|檢察官起訴甲犯詐欺既遂罪，一審法院於 1 月 5 日宣判，判處 1 年有期徒刑，1 月 7 日送達至甲，甲自認無罪，1 月 8 日因氣憤難平而死亡。乙為甲之妻，下列敘述，何者正確？|乙若於 1 月 9 日以甲之名義上訴，該上訴係屬合法上訴|0
44|檢察官起訴甲犯詐欺既遂罪，一審法院於 1 月 5 日宣判，判處 1 年有期徒刑，1 月 7 日送達至甲，甲自認無罪，1 月 8 日因氣憤難平而死亡。乙為甲之妻，下列敘述，何者正確？|乙若於 1 月 9 日以自己名義上訴，該上訴係屬合法上訴|0
45|甲向高雄地方法院自訴乙、丙、丁共同背信，乙、丙分別設籍於臺南市、屏東縣，惟丁居住在高雄地方法院管轄境內。則：|高雄地方法院得合併管轄|1
45|甲向高雄地方法院自訴乙、丙、丁共同背信，乙、丙分別設籍於臺南市、屏東縣，惟丁居住在高雄地方法院管轄境內。則：|高雄地方法院對乙、丙應諭知管轄錯誤判決|0
45|甲向高雄地方法院自訴乙、丙、丁共同背信，乙、丙分別設籍於臺南市、屏東縣，惟丁居住在高雄地方法院管轄境內。則：|高雄地方法院對乙、丙應諭知不受理判決|0
45|甲向高雄地方法院自訴乙、丙、丁共同背信，乙、丙分別設籍於臺南市、屏東縣，惟丁居住在高雄地方法院管轄境內。則：|高雄地方法院須向高雄高等法院聲請裁定移轉管轄，始對乙、丙取得管轄權|0
46|甲幫助乙女與丙男通姦，丙男之妻丁向檢察官提出通姦告訴後，復向地方法院對丙提起自訴，其自訴之效力如何？|因檢察官已開始偵查，本件自訴不合法|0
46|甲幫助乙女與丙男通姦，丙男之妻丁向檢察官提出通姦告訴後，復向地方法院對丙提起自訴，其自訴之效力如何？|因本件係告訴乃論之罪，檢察官尚未偵查終結，本件自訴合法|0
46|甲幫助乙女與丙男通姦，丙男之妻丁向檢察官提出通姦告訴後，復向地方法院對丙提起自訴，其自訴之效力如何？|若乙提出告訴後，尚得自訴，本件自訴合法|0
46|甲幫助乙女與丙男通姦，丙男之妻丁向檢察官提出通姦告訴後，復向地方法院對丙提起自訴，其自訴之效力如何？|因丙丁係配偶，本件自訴不合法|1
47|甲駕車違規超速，不慎撞擊行人乙，導致乙成為植物人。下列敘述，何者錯誤？|乙之配偶丙有獨立之告訴權，且不受乙之拘束，得自由決定是否提起告訴、撤回告訴，縱使與乙之意願相反亦可|0
47|甲駕車違規超速，不慎撞擊行人乙，導致乙成為植物人。下列敘述，何者錯誤？|若乙無配偶及法定代理人，檢察官得依職權指定代行告訴人|0
47|甲駕車違規超速，不慎撞擊行人乙，導致乙成為植物人。下列敘述，何者錯誤？|乙欠缺意思能力，無法自行提起告訴，亦不得由其親屬代為委任告訴代理人，以乙之名義提起告訴|0
47|甲駕車違規超速，不慎撞擊行人乙，導致乙成為植物人。下列敘述，何者錯誤？|倘若檢察官依利害關係人之聲請指定代行告訴人丁，因丁不克開庭，丁可再行委任告訴代理人|1
48|檢察官於偵查中，遇有程序之障礙，致使無法順利進行偵查程序時，試問檢察官下列何種處置方式有誤？|檢察官遇有偵查程序之障礙時，即應停止偵查|1
48|檢察官於偵查中，遇有程序之障礙，致使無法順利進行偵查程序時，試問檢察官下列何種處置方式有誤？|檢察官對於犯罪是否成立以民事法律關係為斷者，於民事法律關係確認前，應停止偵查|0
48|檢察官於偵查中，遇有程序之障礙，致使無法順利進行偵查程序時，試問檢察官下列何種處置方式有誤？|檢察官遇有被告心神喪失的情形，仍得予以起訴|0
48|檢察官於偵查中，遇有程序之障礙，致使無法順利進行偵查程序時，試問檢察官下列何種處置方式有誤？|檢察官知有證據即將被湮滅時，應即為必要的證據保全|0
49|證人甲於警察調查時陳述：「乙和丙發生口角後，一怒之下推丙下樓」，但於乙被訴殺人案件審判中，甲卻又在法庭上供述：「乙和丙發生口角，互相拉扯，丙自己不小心墜樓」。問：該「警詢供述」和「當庭供述」，何者具有證據能力？|因「警詢供述」為證明犯罪事實存否所必要，故具有證據能力|0
49|證人甲於警察調查時陳述：「乙和丙發生口角後，一怒之下推丙下樓」，但於乙被訴殺人案件審判中，甲卻又在法庭上供述：「乙和丙發生口角，互相拉扯，丙自己不小心墜樓」。問：該「警詢供述」和「當庭供述」，何者具有證據能力？|因「當庭供述」具有較高之證明力，故具有證據能力|0
49|證人甲於警察調查時陳述：「乙和丙發生口角後，一怒之下推丙下樓」，但於乙被訴殺人案件審判中，甲卻又在法庭上供述：「乙和丙發生口角，互相拉扯，丙自己不小心墜樓」。問：該「警詢供述」和「當庭供述」，何者具有證據能力？|因二者內容矛盾，故均不具有證據能力|0
49|證人甲於警察調查時陳述：「乙和丙發生口角後，一怒之下推丙下樓」，但於乙被訴殺人案件審判中，甲卻又在法庭上供述：「乙和丙發生口角，互相拉扯，丙自己不小心墜樓」。問：該「警詢供述」和「當庭供述」，何者具有證據能力？|警詢供述有無證據能力，應適用刑事訴訟法第 159 條之 2 以下規定而為判斷|1
50|甲因涉嫌多起強盜案件。於偵查中，檢察官認為其犯罪嫌疑重大，有逃亡滅證之虞，且有羈押之必要，故向法院聲請羈押。法院於訊問後，裁定羈押。於羈押期間，檢察官認為羈押原因已經消滅，故向法院聲請撤銷羈押。下列敘述，何者正確？|檢察官之聲請不合法，因為羈押與否係由法院審酌有無保全被告之必要而定，當事人並無聲請撤銷或變更之權限|0
50|甲因涉嫌多起強盜案件。於偵查中，檢察官認為其犯罪嫌疑重大，有逃亡滅證之虞，且有羈押之必要，故向法院聲請羈押。法院於訊問後，裁定羈押。於羈押期間，檢察官認為羈押原因已經消滅，故向法院聲請撤銷羈押。下列敘述，何者正確？|檢察官之聲請不合法，因為於裁定羈押後，只有被告、辯護人及得為被告輔佐之人得聲請法院撤銷羈押|0
50|甲因涉嫌多起強盜案件。於偵查中，檢察官認為其犯罪嫌疑重大，有逃亡滅證之虞，且有羈押之必要，故向法院聲請羈押。法院於訊問後，裁定羈押。於羈押期間，檢察官認為羈押原因已經消滅，故向法院聲請撤銷羈押。下列敘述，何者正確？|檢察官之聲請合法，且由檢察官聲請撤銷羈押時，法院必須撤銷羈押，不得駁回。檢察官尚得於聲請時先行釋放甲|1
50|甲因涉嫌多起強盜案件。於偵查中，檢察官認為其犯罪嫌疑重大，有逃亡滅證之虞，且有羈押之必要，故向法院聲請羈押。法院於訊問後，裁定羈押。於羈押期間，檢察官認為羈押原因已經消滅，故向法院聲請撤銷羈押。下列敘述，何者正確？|檢察官之聲請合法，但法院仍得審酌有無繼續羈押甲之必要，以確保日後之訴追及審判程序得以順利進行|0
51|甲涉嫌犯有重傷害之案件，而被拘提至地檢署接受檢察官訊問。於訊問中，甲並不否認其傷害被害人，但是同時主張其係因為患有精神疾病，無法控制自己行為。檢察官為了解甲之精神狀況，以決定後續之程序應如何進行，擬將甲送至某教學醫院，請精神科醫師診斷並提供專業意見。下列敘述，何者正確？|必須有鑑定留置票，方得將甲送入教學醫院。但是若鑑定留置之時間不超過 24 小時者，則不在此限|1
51|甲涉嫌犯有重傷害之案件，而被拘提至地檢署接受檢察官訊問。於訊問中，甲並不否認其傷害被害人，但是同時主張其係因為患有精神疾病，無法控制自己行為。檢察官為了解甲之精神狀況，以決定後續之程序應如何進行，擬將甲送至某教學醫院，請精神科醫師診斷並提供專業意見。下列敘述，何者正確？|必須有鑑定留置票，方得將甲送入教學醫院，以確認其心神狀態。又因為鑑定留置屬於鑑定處分之一種，與羈押有其本質上之不同，故鑑定留置票於偵查中由檢察官簽名，於審判中由法院簽名|0
51|甲涉嫌犯有重傷害之案件，而被拘提至地檢署接受檢察官訊問。於訊問中，甲並不否認其傷害被害人，但是同時主張其係因為患有精神疾病，無法控制自己行為。檢察官為了解甲之精神狀況，以決定後續之程序應如何進行，擬將甲送至某教學醫院，請精神科醫師診斷並提供專業意見。下列敘述，何者正確？|為避免人民之人身自由及其他權益受到過度侵害，鑑定留置之期間不得逾 7 日。又為防止偵查機關以鑑定留置之名，行羈押之實，鑑定留置之期間不得延長之|0
51|甲涉嫌犯有重傷害之案件，而被拘提至地檢署接受檢察官訊問。於訊問中，甲並不否認其傷害被害人，但是同時主張其係因為患有精神疾病，無法控制自己行為。檢察官為了解甲之精神狀況，以決定後續之程序應如何進行，擬將甲送至某教學醫院，請精神科醫師診斷並提供專業意見。下列敘述，何者正確？|若犯罪嫌疑人甲不服送入教學醫院之決定，只得附隨於本案審理中聲明不服，無法單獨提起救濟|0
