Sequence|Question|Options|Answer
36|A 為某建築物所有權人，因違反建築法第 91 條第 1 項第 1 款之規定，未經主管機關 B 核准變更使用，擅自變更使用其建築物，遭 B 在民國 99 年 5 月 30 日依建築法第 73 條第 2 項處新臺幣 12 萬元罰鍰。B 之處分書上並未依行政程序法第 96 條第 1 項第 6 款記載不服行政處分之救濟期間，試問該處分書效力如何？|處分書雖然違法，但仍然有效。訴願期間依訴願法第 14 條第 1 項規定為 30 日|0
36|A 為某建築物所有權人，因違反建築法第 91 條第 1 項第 1 款之規定，未經主管機關 B 核准變更使用，擅自變更使用其建築物，遭 B 在民國 99 年 5 月 30 日依建築法第 73 條第 2 項處新臺幣 12 萬元罰鍰。B 之處分書上並未依行政程序法第 96 條第 1 項第 6 款記載不服行政處分之救濟期間，試問該處分書效力如何？|處分書雖然違法，但仍然有效。訴願期間依行政程序法第 98 條第 3 項規定為 1 年|1
37|承上題，C 為 A 之配偶，試問 C 可否主張行政程序法第 46 條的卷宗閱覽權？|婚姻受到憲法制度保障，C 本於配偶權，可直接代位行使 A 之卷宗閱覽權|0
37|承上題，C 為 A 之配偶，試問 C 可否主張行政程序法第 46 條的卷宗閱覽權？|基於民法第 1003 條，夫妻於日常家務，互為代理人。C 可代理 A 行使卷宗閱覽權|0
37|承上題，C 為 A 之配偶，試問 C 可否主張行政程序法第 46 條的卷宗閱覽權？| C 為行政程序法第 46 條所定之利害關係人，故可行使卷宗閱覽權|0
37|承上題，C 為 A 之配偶，試問 C 可否主張行政程序法第 46 條的卷宗閱覽權？| C 非行政程序法第 46 條所定之利害關係人，故不可行使卷宗閱覽權|1
38|依據司法院解釋，下列那些事件之當事人不得提起行政訴訟？|公務員請領退休金被拒絕|0
38|依據司法院解釋，下列那些事件之當事人不得提起行政訴訟？|公務員依據公務人員考績法被記一大過|1
38|依據司法院解釋，下列那些事件之當事人不得提起行政訴訟？|私立學校學生被退學|0
38|依據司法院解釋，下列那些事件之當事人不得提起行政訴訟？|役男對於兵役體位判定結果不服|0
39|下列何者非屬於私有公物？|面臨市區道路之民宅騎樓|0
39|下列何者非屬於私有公物？|既成巷道|0
39|下列何者非屬於私有公物？|私有住宅大樓之開放空間|0
39|下列何者非屬於私有公物？|私設通道|1
40|下列有關直轄市、縣市議會議員之敘述，何者錯誤？|不得兼任其他公務員、公私立各級學校專任教師或其他公營事業之任何職務|1
40|下列有關直轄市、縣市議會議員之敘述，何者錯誤？|得支研究費等必要費用；在開會期間並得酌支出席費、交通費及膳食費|0
40|下列有關直轄市、縣市議會議員之敘述，何者錯誤？|除現行犯、通緝犯外，在會期內，非經議會之同意，不得逮捕或拘禁|0
40|下列有關直轄市、縣市議會議員之敘述，何者錯誤？|於議會開會時，對於有關會議事項所為之言論及表決，對外不負責任。但就無關會議事項所為顯然違法之言論，不在此限|0
41|A 公務員因屬下貪瀆，監督不力，被依公務人員考績法為記一次大過之處分，依司法院解釋，下列敘述，何者正確？|記大過一次乃屬行政處分|0
41|A 公務員因屬下貪瀆，監督不力，被依公務人員考績法為記一次大過之處分，依司法院解釋，下列敘述，何者正確？| A 得依法提起復審|0
41|A 公務員因屬下貪瀆，監督不力，被依公務人員考績法為記一次大過之處分，依司法院解釋，下列敘述，何者正確？|記大過處分不直接影響 A 之服公職權利|1
41|A 公務員因屬下貪瀆，監督不力，被依公務人員考績法為記一次大過之處分，依司法院解釋，下列敘述，何者正確？| A 得依法提起訴願|0
42|某甲未辦理營利事業登記而開設便利商店，於商店門口提供某乙擺設電動玩具，占用騎樓之行為，已依道路交通處罰條例處罰，但未辦理營利事業登記之違規行為是否可另為處罰？|不得另為處罰，有一行為不二罰之適用|0
42|某甲未辦理營利事業登記而開設便利商店，於商店門口提供某乙擺設電動玩具，占用騎樓之行為，已依道路交通處罰條例處罰，但未辦理營利事業登記之違規行為是否可另為處罰？|因屬數違規行為，可對其未辦理營利事業登記違規行為另為處罰|1
42|某甲未辦理營利事業登記而開設便利商店，於商店門口提供某乙擺設電動玩具，占用騎樓之行為，已依道路交通處罰條例處罰，但未辦理營利事業登記之違規行為是否可另為處罰？|僅得命其停止營業，不得重複處罰|0
42|某甲未辦理營利事業登記而開設便利商店，於商店門口提供某乙擺設電動玩具，占用騎樓之行為，已依道路交通處罰條例處罰，但未辦理營利事業登記之違規行為是否可另為處罰？|僅得對電動玩具機具直接沒入|0
43|以下事項，何者不違反不當聯結禁止原則？|公立大學之入學許可，以入學者之父母繳清欠稅為條件|0
43|以下事項，何者不違反不當聯結禁止原則？|鄉鎮公所對建造執照起造人核發「無損害公共設施證明書」時，以起造人向某財團法人文教基金會捐款為條件|0
43|以下事項，何者不違反不當聯結禁止原則？|主管機關在換發汽車之行車執照時，以繳清行車違規罰鍰為條件|0
43|以下事項，何者不違反不當聯結禁止原則？|主管機關許可在道路擺設飲食攤位，課予應維持攤位周邊道路清潔之義務|1
44|下列何者不具有國家賠償法第 3 條所謂「公有公共設施」之屬性？|劃為國家公園範圍內之河川等自然公物|0
44|下列何者不具有國家賠償法第 3 條所謂「公有公共設施」之屬性？|私立學校之校舍|1
44|下列何者不具有國家賠償法第 3 條所謂「公有公共設施」之屬性？|具有動產屬性之公物，例如警車|0
44|下列何者不具有國家賠償法第 3 條所謂「公有公共設施」之屬性？|行政機關向私人所承租之辦公大樓|0
45|依訴願法之規定，下列關於送達之敘述，何者正確？|對於無訴願能力人為送達者，應向其全體法定代理人為之，若其中有應為送達處所不明者，得僅向其餘法定代理人為之|0
45|依訴願法之規定，下列關於送達之敘述，何者正確？|送達，除別有規定外，依訴願人之聲請為之|0
45|依訴願法之規定，下列關於送達之敘述，何者正確？|訴願人有委任代理人，而代理人受送達之權限未受限制者，除受理訴願機關認為有向本人送達之必要外，應向該代理人為之|1
45|依訴願法之規定，下列關於送達之敘述，何者正確？|對於無訴願能力人為送達者，應向其法定代理人為之；未經陳明法定代理人者，應定期命其補正法定代理人|0
46|X 係某國立大學 Y 之文學院外文系副教授，向 Y 大學申請升等為教授，經 Y 大學之文學院外文系教師評審委員會，初審通過。惟之後經 Y 大學之文學院教師評審委員會復審，否准 X 升等之申請。X 不服，在用盡訴訟前之所有救濟程序後，仍未得到救濟。X 如欲提起行政訴訟，應選擇何者訴訟類型？|撤銷訴訟|0
46|X 係某國立大學 Y 之文學院外文系副教授，向 Y 大學申請升等為教授，經 Y 大學之文學院外文系教師評審委員會，初審通過。惟之後經 Y 大學之文學院教師評審委員會復審，否准 X 升等之申請。X 不服，在用盡訴訟前之所有救濟程序後，仍未得到救濟。X 如欲提起行政訴訟，應選擇何者訴訟類型？|一般給付訴訟|0
46|X 係某國立大學 Y 之文學院外文系副教授，向 Y 大學申請升等為教授，經 Y 大學之文學院外文系教師評審委員會，初審通過。惟之後經 Y 大學之文學院教師評審委員會復審，否准 X 升等之申請。X 不服，在用盡訴訟前之所有救濟程序後，仍未得到救濟。X 如欲提起行政訴訟，應選擇何者訴訟類型？|課予義務訴訟|1
46|X 係某國立大學 Y 之文學院外文系副教授，向 Y 大學申請升等為教授，經 Y 大學之文學院外文系教師評審委員會，初審通過。惟之後經 Y 大學之文學院教師評審委員會復審，否准 X 升等之申請。X 不服，在用盡訴訟前之所有救濟程序後，仍未得到救濟。X 如欲提起行政訴訟，應選擇何者訴訟類型？|確認訴訟|0
47|承上題，X 在提起行政訴訟時，應以下列何者為被告，於本件訴訟中方符合當事人適格？|Y 大學|1
47|承上題，X 在提起行政訴訟時，應以下列何者為被告，於本件訴訟中方符合當事人適格？|Y 大學文學院|0
47|承上題，X 在提起行政訴訟時，應以下列何者為被告，於本件訴訟中方符合當事人適格？|Y 大學之文學院教師評審委員會|0
47|承上題，X 在提起行政訴訟時，應以下列何者為被告，於本件訴訟中方符合當事人適格？|Y 大學之校長|0
48|下列關於書證之敘述，何者正確？|第三人無正當理由不從提出文書之命者，行政法院得審酌情形認他造關於該文書之主張或依該文書應證之事實為真實|0
48|下列關於書證之敘述，何者正確？|當事人持有商業帳簿者，有提出之義務|1
48|下列關於書證之敘述，何者正確？|行政法院得調取公務員或機關掌管之文書，公務員或機關均不得拒絕|0
48|下列關於書證之敘述，何者正確？|當事人無正當理由不從提出文書之命者，行政法院得以裁定處新臺幣 3,000 元以下罰鍰；於必要時，並得為強制處分|0
49|下列何者不屬於公權力行為，因而無法成立國家賠償責任？|清潔隊員駕駛垃圾車收集垃圾之行為|0
49|下列何者不屬於公權力行為，因而無法成立國家賠償責任？|公立醫院醫師之一般診療行為|1
49|下列何者不屬於公權力行為，因而無法成立國家賠償責任？|衛生局發布食品檢查結果新聞稿之行為|0
49|下列何者不屬於公權力行為，因而無法成立國家賠償責任？|觀光局舉辦晚會施放煙火之行為|0
50|A 公司因所有土地及地下水遭受污染，經臺南市政府公告為污染場址，臺南市政府並通知 A 公司於3 個月內提報污染整治計畫，送臺南市政府核准後，據以實施。A 公司不服，以其買受系爭場址前，污染事實已然存在為由，主張其非應負整治責任之行為人。A 公司對臺南市政府之通知得採行下列何種行為，尋求救濟？|該通知並非對 A 公司裁處罰鍰或裁罰性不利益之處分，A 公司僅得向臺南市政府提出陳情|0
50|A 公司因所有土地及地下水遭受污染，經臺南市政府公告為污染場址，臺南市政府並通知 A 公司於3 個月內提報污染整治計畫，送臺南市政府核准後，據以實施。A 公司不服，以其買受系爭場址前，污染事實已然存在為由，主張其非應負整治責任之行為人。A 公司對臺南市政府之通知得採行下列何種行為，尋求救濟？|該通知對 A 公司僅發生事實上效果，為事實行為，A 公司得向高雄高等行政法院提起預防性不作為訴訟，免除作為義務|0
50|A 公司因所有土地及地下水遭受污染，經臺南市政府公告為污染場址，臺南市政府並通知 A 公司於3 個月內提報污染整治計畫，送臺南市政府核准後，據以實施。A 公司不服，以其買受系爭場址前，污染事實已然存在為由，主張其非應負整治責任之行為人。A 公司對臺南市政府之通知得採行下列何種行為，尋求救濟？|該通知對 A 公司已作成命為作為之不利益處分，A 公司得向臺南市政府提出訴願書，轉送行政院環境保護署訴願|1
50|A 公司因所有土地及地下水遭受污染，經臺南市政府公告為污染場址，臺南市政府並通知 A 公司於3 個月內提報污染整治計畫，送臺南市政府核准後，據以實施。A 公司不服，以其買受系爭場址前，污染事實已然存在為由，主張其非應負整治責任之行為人。A 公司對臺南市政府之通知得採行下列何種行為，尋求救濟？| A 公司既主張其非污染行為人，A 公司得向高雄高等行政法院提起確認法律關係不存在之訴訟|0
51|甲之自用住宅房屋申請適用自用住宅稅率繳納地價稅，因出租他人供營業使用為臺北市稅捐稽徵處查獲，臺北市稅捐稽徵處以甲未依土地稅法施行細則規定於 30 日內申報，裁處罰鍰，並經最高行政法院判決確定。嗣因司法院釋字第 619 號解釋釋定土地稅法施行細則之規定違反法律保留，宣告至遲於 1 年內失其效力，甲乃於該號解釋公布後 30 日內提起再審，依現行行政法院判例，行政法院得為下列何項判決？|原處分適用法令錯誤，於期限提起再審為理由，原判決應予廢棄|0
51|甲之自用住宅房屋申請適用自用住宅稅率繳納地價稅，因出租他人供營業使用為臺北市稅捐稽徵處查獲，臺北市稅捐稽徵處以甲未依土地稅法施行細則規定於 30 日內申報，裁處罰鍰，並經最高行政法院判決確定。嗣因司法院釋字第 619 號解釋釋定土地稅法施行細則之規定違反法律保留，宣告至遲於 1 年內失其效力，甲乃於該號解釋公布後 30 日內提起再審，依現行行政法院判例，行政法院得為下列何項判決？|原處分經判決確定，於期限內提起再審，惟甲非申請司法解釋之當事人，程序不合，應不予受理|1
51|甲之自用住宅房屋申請適用自用住宅稅率繳納地價稅，因出租他人供營業使用為臺北市稅捐稽徵處查獲，臺北市稅捐稽徵處以甲未依土地稅法施行細則規定於 30 日內申報，裁處罰鍰，並經最高行政法院判決確定。嗣因司法院釋字第 619 號解釋釋定土地稅法施行細則之規定違反法律保留，宣告至遲於 1 年內失其效力，甲乃於該號解釋公布後 30 日內提起再審，依現行行政法院判例，行政法院得為下列何項判決？|原處分經判決確定，惟所據以判決之法令違憲而無效，原判決失所附麗，應予廢棄|0
51|甲之自用住宅房屋申請適用自用住宅稅率繳納地價稅，因出租他人供營業使用為臺北市稅捐稽徵處查獲，臺北市稅捐稽徵處以甲未依土地稅法施行細則規定於 30 日內申報，裁處罰鍰，並經最高行政法院判決確定。嗣因司法院釋字第 619 號解釋釋定土地稅法施行細則之規定違反法律保留，宣告至遲於 1 年內失其效力，甲乃於該號解釋公布後 30 日內提起再審，依現行行政法院判例，行政法院得為下列何項判決？|原處分經判決確定，於期限內提起再審，惟原適用之法令於一定期間內尚屬有效，再審為無理由，應予駁回|1
52|下列何種行政管轄權不適用指定管轄？|專屬管轄|1
52|下列何種行政管轄權不適用指定管轄？|管轄權競合|0
52|下列何種行政管轄權不適用指定管轄？|管轄權發生爭議|0
52|下列何種行政管轄權不適用指定管轄？|管轄機關不明時|0
53|下列何者不屬於合議制機關？|考試院|0
53|下列何者不屬於合議制機關？|行政院公平交易委員會|0
53|下列何者不屬於合議制機關？|行政院|1
53|下列何者不屬於合議制機關？|國家通訊傳播委員會|0
54|經核准於市區道路之部分路面辦理殯葬儀式，其法律性質最恰當者為：|公物之特別使用|1
54|經核准於市區道路之部分路面辦理殯葬儀式，其法律性質最恰當者為：|公物之設定|0
54|經核准於市區道路之部分路面辦理殯葬儀式，其法律性質最恰當者為：|公物之一般使用|0
54|經核准於市區道路之部分路面辦理殯葬儀式，其法律性質最恰當者為：|公物之廢止|0
55|下列有關縣（市）長不能執行職務之敘述，何者錯誤？|縣（市）長因罹患重病，或因故不執行職務連續達 6 個月以上者，內政部應解除其職務|1
55|下列有關縣（市）長不能執行職務之敘述，何者錯誤？|該縣（市）長經解除職務後，由內政部報請行政院派員代理|0
55|下列有關縣（市）長不能執行職務之敘述，何者錯誤？|縣（市）長死亡，而依法應補選者，應自該事實發生之日起 3 個月內完成補選|0
55|下列有關縣（市）長不能執行職務之敘述，何者錯誤？|縣（市）長死亡者，其所遺任期不足 2 年時，不再補選，由代理人代理至該屆任期屆滿為止|0
56|依 1982 年聯合國第 3 次海洋法公約有關群島基線之相關規定是：|長度原則上不應超過 100 海里，基線內水域與陸地面積之最大比例是 9：1|1
56|依 1982 年聯合國第 3 次海洋法公約有關群島基線之相關規定是：|長度原則上不應超過 90 海里，基線內水域與陸地面積之最大比例是 11：1|0
56|依 1982 年聯合國第 3 次海洋法公約有關群島基線之相關規定是：|長度原則上不應超過 80 海里，基線內水域與陸地面積之最大比例是 12：1|0
56|依 1982 年聯合國第 3 次海洋法公約有關群島基線之相關規定是：|長度原則上不應超過 125 海里，基線內水域與陸地面積之最大比例是 10：1|0
57|以下有關國際法上決定管轄依據之敘述，何者有誤？|外國人進入一國領域後，除國際法另有規定外（如外交人員之豁免），應受該國管轄|0
57|以下有關國際法上決定管轄依據之敘述，何者有誤？| 1963 年東京公約（關於航空器上所犯罪行及若干其他行為公約）第 4 條規定，「在飛機上之罪行是對一個締約國國民或其永久居民所為者，該締約國可行使管轄權」，此規定係採用「被害人國籍管轄」原則|0
57|以下有關國際法上決定管轄依據之敘述，何者有誤？|對若干案件之普遍管轄已形成國際習慣，不須再訂立條約規範，如恐怖活動罪、跨國販賣奴隸罪、顛覆外國政府罪等|1
57|以下有關國際法上決定管轄依據之敘述，何者有誤？|我國刑法對於在中華民國領域外所犯之偽造貨幣，不論本國人或外國人均有適用，此規定採「保護原則管轄」原則|0
58|1933 年蒙特維多國家權利義務公約規定，國家做為國際法人應具備四種資格。下列何者並未明文包含於該四種資格中？|與他國交往的能力|0
58|1933 年蒙特維多國家權利義務公約規定，國家做為國際法人應具備四種資格。下列何者並未明文包含於該四種資格中？|主權|1
58|1933 年蒙特維多國家權利義務公約規定，國家做為國際法人應具備四種資格。下列何者並未明文包含於該四種資格中？|固定的居民|0
58|1933 年蒙特維多國家權利義務公約規定，國家做為國際法人應具備四種資格。下列何者並未明文包含於該四種資格中？|一定界限的領土|0
59|有效國籍原則（Principle of Effective Nationality）通常適用於下列何種情形？|當事人具有雙重國籍|1
59|有效國籍原則（Principle of Effective Nationality）通常適用於下列何種情形？|當事人為無國籍人|0
59|有效國籍原則（Principle of Effective Nationality）通常適用於下列何種情形？|當事人喪失其原始國籍|0
59|有效國籍原則（Principle of Effective Nationality）通常適用於下列何種情形？|當事人喪失本國國籍後又回復其本國國籍|0
60|有關條約法之規範，下列何者正確？|臺海兩岸所簽署的「海峽兩岸經濟合作架構協議」（ECFA），在中華民國現行法律體系之下，不屬中華民國憲法上的條約，而是兩岸人民關係條例所稱之協議|1
60|有關條約法之規範，下列何者正確？|條約的解釋，無須考慮受解釋條款的上下文|0
60|有關條約法之規範，下列何者正確？|條約僅能由國家締結，國際組織沒有法律上的能力來締結條約|0
60|有關條約法之規範，下列何者正確？|當一個國家簽署一個條約之後，便有義務批准該條約|0
61|一國法院通常透過下列何種方式，給予他國「國家豁免」？|一國的法院禁止當事人就外國之行為提起訴訟|0
61|一國法院通常透過下列何種方式，給予他國「國家豁免」？|一國的法院免除外國的行為在實體法上之責任|0
61|一國法院通常透過下列何種方式，給予他國「國家豁免」？|一國的法院避免對外國的行為或財產行使管轄權|1
61|一國法院通常透過下列何種方式，給予他國「國家豁免」？|一國的法院要求外國在國際民事訴訟中放棄豁免權|0
62|甲國之國民 A 因犯罪逃入乙國駐在甲國之大使館。甲國向乙國交涉，要求交出 A，但為乙國所拒。甲國遂派遣警察逕行進入乙國駐在甲國之大使館逮捕 A。對於甲國之行為，下列何者說明為正確？|乙國大使館無刑事犯庇護權，故甲國得逕行進入大使館逮捕其國民 A|0
62|甲國之國民 A 因犯罪逃入乙國駐在甲國之大使館。甲國向乙國交涉，要求交出 A，但為乙國所拒。甲國遂派遣警察逕行進入乙國駐在甲國之大使館逮捕 A。對於甲國之行為，下列何者說明為正確？|乙國大使館所在地為甲國領土，甲國基於領土主權得在乙國大使館內逮捕 A|0
62|甲國之國民 A 因犯罪逃入乙國駐在甲國之大使館。甲國向乙國交涉，要求交出 A，但為乙國所拒。甲國遂派遣警察逕行進入乙國駐在甲國之大使館逮捕 A。對於甲國之行為，下列何者說明為正確？|乙國大使館享有不得侵犯權，故甲國不得派員進入乙國大使館逮捕 A|1
62|甲國之國民 A 因犯罪逃入乙國駐在甲國之大使館。甲國向乙國交涉，要求交出 A，但為乙國所拒。甲國遂派遣警察逕行進入乙國駐在甲國之大使館逮捕 A。對於甲國之行為，下列何者說明為正確？|甲國基於自衛，得派員進入乙國大使館逮捕人員|0
63|依據「關稅暨貿易總協定」（以下簡稱 GATT）第 24 條之規定，世界貿易組織會員在符合一定要件下有權成立自由貿易區。下列敘述，何者正確？|自由貿易區構成員之間關於絕大部分貿易（substantially all the trade）之關稅及其他限制貿易措施原則上必須消除|1
63|依據「關稅暨貿易總協定」（以下簡稱 GATT）第 24 條之規定，世界貿易組織會員在符合一定要件下有權成立自由貿易區。下列敘述，何者正確？|會員一方給予他方優惠待遇，而他方無須給予相對優惠之安排，亦符合 GATT 第 24 條之規定|0
63|依據「關稅暨貿易總協定」（以下簡稱 GATT）第 24 條之規定，世界貿易組織會員在符合一定要件下有權成立自由貿易區。下列敘述，何者正確？|為成立自由貿易區，會員必須對非區域內成員共同提高關稅|0
63|依據「關稅暨貿易總協定」（以下簡稱 GATT）第 24 條之規定，世界貿易組織會員在符合一定要件下有權成立自由貿易區。下列敘述，何者正確？|會員因適用 GATT 第 24 條相關規定所衍生之事項，無法依據「爭端解決規則與程序瞭解書」之規定解決爭端|0
64|以下有關聯合國國際法院（簡稱 ICJ）之敘述何者正確？|只要被控訴之國家實際有違反國際法之情事（如種族歧視），凡 ICJ 規約之簽署國，均得提起訴訟|0
64|以下有關聯合國國際法院（簡稱 ICJ）之敘述何者正確？|ICJ 具有「強制管轄」性質，因此，所有國際爭端，都應依國際法院規約第 36 條之規定，送交 ICJ審理|0
64|以下有關聯合國國際法院（簡稱 ICJ）之敘述何者正確？|依聯合國憲章第 94 條，遇有一造不履行依法院判決應負擔之義務時，他造得向安理會提出申訴，而安理會應作出「制裁」（sanction）不履行判決國家之決議|0
64|以下有關聯合國國際法院（簡稱 ICJ）之敘述何者正確？|國家為其國民或法人在 ICJ 提起訴訟前，該當事人或法人必須用盡當地救濟辦法（exhaustion of local remedies）|1
65|國際刑事法庭對於個人犯罪所為之判決，應由何者執行？|聯合國|0
65|國際刑事法庭對於個人犯罪所為之判決，應由何者執行？|歐盟|0
65|國際刑事法庭對於個人犯罪所為之判決，應由何者執行？|國際刑事法庭指定之締約國（國際刑事法庭規約之締約國）|1
65|國際刑事法庭對於個人犯罪所為之判決，應由何者執行？|聯合國指定之會員國|0
66|被繼承人甲（住所與國籍皆為美國，亦有我國籍）生前，依照美國加州法律立下遺囑，處分其遺產，如其繼承人與受遺贈人就遺囑人之本國法發生爭執。問：本件遺囑人之本國法為何？|我國法|0
66|被繼承人甲（住所與國籍皆為美國，亦有我國籍）生前，依照美國加州法律立下遺囑，處分其遺產，如其繼承人與受遺贈人就遺囑人之本國法發生爭執。問：本件遺囑人之本國法為何？|依涉外民事法律適用法第 2 條之規定，以最後取得者為關係最切之國籍|0
66|被繼承人甲（住所與國籍皆為美國，亦有我國籍）生前，依照美國加州法律立下遺囑，處分其遺產，如其繼承人與受遺贈人就遺囑人之本國法發生爭執。問：本件遺囑人之本國法為何？|我國法。不論立遺囑人複數國籍之取得先後，只要具有我國國籍，準據法皆為我國法|0
66|被繼承人甲（住所與國籍皆為美國，亦有我國籍）生前，依照美國加州法律立下遺囑，處分其遺產，如其繼承人與受遺贈人就遺囑人之本國法發生爭執。問：本件遺囑人之本國法為何？|依涉外民事法律適用法第 2 條之規定，以當事人之主觀意願或客觀因素來判斷關係最切之國籍為何|1
67|關於反致，下列敘述，何者錯誤？|我國涉外民事法律適用法第 6 條關於反致之種類包含直接、間接與重複反致、不包含轉據反致|1
67|關於反致，下列敘述，何者錯誤？|採用反致有可能使各國法院對同一涉外案件之判決得相同結果|0
67|關於反致，下列敘述，何者錯誤？|我國法規範反致可擴大我國法之適用|0
67|關於反致，下列敘述，何者錯誤？|福哥（Forgo）案中法院採用反致之目的，在於達成判決一致之結果|0
68|A 國人甲於 10 年前來臺旅遊時結識我國女子乙，兩人一見鍾情，半年後結婚並定居於臺北，7 年前甲突然失蹤，生死不明，不知去向，若乙向臺北地方法院請求對甲為死亡宣告。關於本件死亡宣告事件，下列敘述，何者正確？|我國法院無管轄權|0
68|A 國人甲於 10 年前來臺旅遊時結識我國女子乙，兩人一見鍾情，半年後結婚並定居於臺北，7 年前甲突然失蹤，生死不明，不知去向，若乙向臺北地方法院請求對甲為死亡宣告。關於本件死亡宣告事件，下列敘述，何者正確？|死亡宣告之效力依失蹤人之本國法|0
68|A 國人甲於 10 年前來臺旅遊時結識我國女子乙，兩人一見鍾情，半年後結婚並定居於臺北，7 年前甲突然失蹤，生死不明，不知去向，若乙向臺北地方法院請求對甲為死亡宣告。關於本件死亡宣告事件，下列敘述，何者正確？|死亡宣告要件與效力之準據法均為中華民國法律|1
68|A 國人甲於 10 年前來臺旅遊時結識我國女子乙，兩人一見鍾情，半年後結婚並定居於臺北，7 年前甲突然失蹤，生死不明，不知去向，若乙向臺北地方法院請求對甲為死亡宣告。關於本件死亡宣告事件，下列敘述，何者正確？|死亡宣告要件之準據法原則上為失蹤人之住所地法|0
69|A 國人甲授權我國國民乙代其向丙公司為大額採購。授權書中提到以 B 國法為準據法。現在乙超額採購，甲不願付錢給丙，請問下列陳述何者為正確？|就甲與乙間代理權之效力，應依行為地法而定，本案中即發要約通知地之 A 國法|0
69|A 國人甲授權我國國民乙代其向丙公司為大額採購。授權書中提到以 B 國法為準據法。現在乙超額採購，甲不願付錢給丙，請問下列陳述何者為正確？|丙就乙是否有權代理一事與甲發生爭執時，應先視甲、丙間有無明示或默示選擇之準據法，若無，則依與此代理行為關係最切之法|0
69|A 國人甲授權我國國民乙代其向丙公司為大額採購。授權書中提到以 B 國法為準據法。現在乙超額採購，甲不願付錢給丙，請問下列陳述何者為正確？|丙對乙若主張越權代理之賠償責任時，應依我國法|0
69|A 國人甲授權我國國民乙代其向丙公司為大額採購。授權書中提到以 B 國法為準據法。現在乙超額採購，甲不願付錢給丙，請問下列陳述何者為正確？|當甲與乙關於 B 國法之選擇被視為無效時，即以與代理行為關係最切之法為準據法|1
70|A 國人甲在 B 國，對在 C 國營業的 A 國人乙發買賣契約之要約，乙則在 D 國對在 E 國的甲發該買賣契約之承諾，均未提及準據法，就買賣契約之方式在臺灣臺北地方法院涉訟，就準據法敘述何者錯誤？|買賣契約方式，得依該買賣契約成立要件及效力應適用之法律|0
70|A 國人甲在 B 國，對在 C 國營業的 A 國人乙發買賣契約之要約，乙則在 D 國對在 E 國的甲發該買賣契約之承諾，均未提及準據法，就買賣契約之方式在臺灣臺北地方法院涉訟，就準據法敘述何者錯誤？|買賣契約方式，得依發要約地（B 國）法律所定之方式|0
70|A 國人甲在 B 國，對在 C 國營業的 A 國人乙發買賣契約之要約，乙則在 D 國對在 E 國的甲發該買賣契約之承諾，均未提及準據法，就買賣契約之方式在臺灣臺北地方法院涉訟，就準據法敘述何者錯誤？|買賣契約方式，得依發承諾地（D 國）法律所定之方式|0
70|A 國人甲在 B 國，對在 C 國營業的 A 國人乙發買賣契約之要約，乙則在 D 國對在 E 國的甲發該買賣契約之承諾，均未提及準據法，就買賣契約之方式在臺灣臺北地方法院涉訟，就準據法敘述何者錯誤？|買賣契約方式，得依我國法律所定之方式|1
71|A 國人甲與 B 國人乙締結婚姻，婚後居住於東京，之後基於工作關係遷居臺灣並設定住所於臺北。數年後，兩人因個性不合時常爭吵，決定離婚。下列敘述，何者正確？|關於甲、乙兩人之情況是否具備離婚之原因，應以結婚時共同住所地法律，即日本國法律為準據法|0
71|A 國人甲與 B 國人乙締結婚姻，婚後居住於東京，之後基於工作關係遷居臺灣並設定住所於臺北。數年後，兩人因個性不合時常爭吵，決定離婚。下列敘述，何者正確？|甲、乙兩人無共同本國法，基於法庭地公益之考量，關於離婚及其效力以中華民國法律為準據法|0
71|A 國人甲與 B 國人乙締結婚姻，婚後居住於東京，之後基於工作關係遷居臺灣並設定住所於臺北。數年後，兩人因個性不合時常爭吵，決定離婚。下列敘述，何者正確？|若甲與乙協議離婚，其離婚之效力，以協議時夫妻共同住所地法，即中華民國法律為準據法|1
71|A 國人甲與 B 國人乙締結婚姻，婚後居住於東京，之後基於工作關係遷居臺灣並設定住所於臺北。數年後，兩人因個性不合時常爭吵，決定離婚。下列敘述，何者正確？|關於離婚，須以甲之本國法與乙之本國法皆認為具備離婚原因時，方得離婚|0
72|A 國人甲與我國人乙住在 B 國，除設定住所於 B 國外，二人並在 B 國結婚，結婚時約定以 B 國法為其夫妻財產制之準據法。二人回臺工作，並在臺灣購置不動產。乙因投資失利，遂將登記於自己名下之不動產出售並移轉所有權於善意第三人丙。下列敘述，何者正確？|甲、乙約定 B 國法為夫妻財產制之準據法，該約定無效，蓋雙方僅能約定各自之本國法為準據法|0
72|A 國人甲與我國人乙住在 B 國，除設定住所於 B 國外，二人並在 B 國結婚，結婚時約定以 B 國法為其夫妻財產制之準據法。二人回臺工作，並在臺灣購置不動產。乙因投資失利，遂將登記於自己名下之不動產出售並移轉所有權於善意第三人丙。下列敘述，何者正確？|甲、乙約定 B 國法為夫妻財產制之準據法，該約定無效，因為夫妻財產制應以結婚時夫所屬國之法為準據法|0
72|A 國人甲與我國人乙住在 B 國，除設定住所於 B 國外，二人並在 B 國結婚，結婚時約定以 B 國法為其夫妻財產制之準據法。二人回臺工作，並在臺灣購置不動產。乙因投資失利，遂將登記於自己名下之不動產出售並移轉所有權於善意第三人丙。下列敘述，何者正確？|若依據 B 國法律，即使不動產登記於乙名下，乙亦無權處分不動產，則乙出售不動產之行為將因此而無效|0
